open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA20,MA50,MACD,MACD_Signal,MACD_Hist,RSI,RSI_Secondary,RSI_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ret_0.236,Fib_Ret_0.786,Fib_Ret_0.000,Fib_Ret_1.000,Fib_Ext_1.272,Fib_Ext_1.414,Fib_Trend,Fib_High,Fib_Low,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level,Fib_Price_Position,MA3,MA5,MA35,Volume_MA20,Volume_Ratio,MA_Fast_Signal,MACD_Zero_Cross,BB_Breakout_Strength,Fib_Key_Zone
2025-07-21 02:45:00,117819.9,118175.4,117728.5,118156.0,1101.795,129975180.0,23078.0,782.238,92298960.0,117823.78,117346.49,131.70709,14.802379,116.90471,70.49743,60.63147,57.129677,118594.46,117354.07,116113.67,118862.125,117569.7,116277.27,91.88303,90.62542,12294.973,408.4666,361.5453,1.1297799,34.989674,117975.74,117685.2,117394.664,118335.22,116981.01,118916.3,116454.1,119586.016,119935.65,uptrend,118916.3,116454.1,fib_golden_zone_缩量,117975.74,119586.016,0.6912111,117991.97,117823.78,117680.914,1970.3809,0.5591787,快速金叉,,,
2025-07-21 03:00:00,118156.0,118491.5,118096.6,118400.0,2450.101,289964480.0,51036.0,1417.592,167763760.0,118051.2,117366.36,202.89336,77.49937,125.39398,74.73676,63.847534,59.70783,118865.23,117485.805,116106.39,118875.08,117572.07,116269.07,91.72745,91.04664,14745.074,406.77078,363.1336,1.1201684,35.418293,118179.99,117850.45,117520.914,118587.73,117051.734,119246.8,116454.1,120006.414,120402.98,uptrend,119246.8,116454.1,fib_golden_zone_带量,118179.99,120006.414,0.6967809,118125.3,118051.2,117687.17,1723.0197,1.4219809,快速金叉,,,
2025-07-21 03:15:00,118399.9,118528.0,118315.4,118460.4,1086.204,128636616.0,24148.0,593.087,70242520.0,118167.26,117441.84,254.75061,136.58311,118.167496,75.74338,64.618065,60.32794,119074.75,117618.375,116162.0,118929.42,117583.05,116236.664,96.45784,93.3561,15831.278,382.49945,355.96533,1.0745413,35.98231,118179.99,117850.45,117520.914,118587.73,117051.734,119246.8,116454.1,120006.414,120402.98,uptrend,119246.8,116454.1,fib_golden_zone_缩量,118179.99,120006.414,0.7184087,118338.8,118167.26,117694.32,1363.323,0.79673266,快速金叉,,,
2025-07-21 03:30:00,118460.4,118585.0,118346.8,118392.6,927.212,109847704.0,21616.0,471.464,55858670.0,118245.78,117497.21,276.94952,183.37192,93.5776,71.98702,62.995003,59.2531,119197.52,117736.195,116274.87,118981.44,117595.07,116208.71,92.055504,93.4136,14904.066,364.462,350.35745,1.0402576,36.791008,118283.75,117934.4,117585.05,118716.0,117087.67,119414.7,116454.1,120219.984,120640.39,uptrend,119414.7,116454.1,fib_golden_zone_缩量,118283.75,120219.984,0.6547659,118417.664,118245.78,117696.14,1311.957,0.7067396,快速金叉,,,
2025-07-21 03:45:00,118392.6,118392.6,118210.2,118374.8,851.169,100689336.0,17203.0,326.081,38575300.0,118356.76,117535.55,283.83765,216.86049,66.97716,70.9099,62.550793,58.963505,119315.055,117823.79,116332.52,119025.85,117605.65,116185.45,86.21467,91.576004,14052.897,341.70425,342.3595,0.99808615,35.66258,118415.08,118040.65,117666.23,118878.35,117133.14,119627.2,116454.1,120490.28,120940.87,uptrend,119627.2,116454.1,fib_618_bounce_缩量,118040.65,118415.08,0.6053071,118409.266,118356.76,117692.734,1269.5848,0.670431,快速金叉,,,反转区
2025-07-21 04:00:00,118374.8,118384.6,118265.3,118339.1,661.079,78222250.0,15929.0,337.302,39909960.0,118393.38,117578.43,277.81622,237.17908,40.637157,68.51123,61.612404,58.362812,119344.14,117924.95,116505.76,119052.1,117611.83,116171.555,78.00477,85.42498,13391.818,313.90372,331.7376,0.946241,34.6752,117701.91,118087.35,118472.8,117224.99,119021.57,116454.1,119720.6,120609.086,121072.93,neutral,119720.6,116454.1,neutral,,,,118368.836,118393.38,117687.37,1235.2449,0.5351805,快速死叉,,,
2025-07-21 04:15:00,118339.0,118617.9,118232.9,118412.5,1105.453,130938710.0,23533.0,688.322,81540104.0,118395.88,117629.74,275.71207,250.02339,25.688656,70.87449,62.84654,59.25884,119318.555,118035.1,116751.64,119099.93,117623.5,116147.06,75.157196,79.79221,14497.271,322.79077,334.2739,0.9656475,35.49978,117849.11,118206.45,118563.79,117406.98,119072.55,116692.3,119720.6,120544.3,120974.31,neutral,119720.6,116692.3,neutral,,,,118375.47,118395.88,117689.76,1258.4669,0.8784125,快速死叉,,,
2025-07-21 04:30:00,118412.4,118605.8,118403.7,118534.2,583.8,69191180.0,14682.0,338.21,40084412.0,118410.64,117694.07,282.03226,260.69302,21.339241,74.56679,64.86355,60.730072,119126.29,118169.375,117212.46,119173.02,117641.49,116109.95,77.37997,76.84731,15081.071,307.7044,327.97992,0.9381807,36.22128,118579.15,118226.55,117873.95,119015.41,117371.95,119720.6,116732.5,120533.36,120957.67,uptrend,119720.6,116732.5,fib_618_bounce_缩量,118226.55,118579.15,0.6029584,118428.6,118410.64,117701.27,1227.5399,0.47558534,快速金叉,,,反转区
2025-07-21 04:45:00,118534.2,118534.2,118286.6,118306.7,587.645,69588344.0,12793.0,231.278,27387036.0,118393.46,117746.91,253.2251,258.2037,-4.9786143,58.41602,58.472977,56.710392,118866.94,118256.36,117645.78,119201.58,117649.516,116097.46,61.50638,71.34785,14493.426,300.19138,324.1523,0.92608124,34.924133,117873.95,118226.55,118579.15,117437.695,119081.15,116732.5,119720.6,120533.36,120957.67,neutral,119720.6,116732.5,neutral,,,,118417.8,118393.46,117709.125,1229.7354,0.477863,快速金叉,,,
2025-07-21 05:00:00,118306.7,118350.1,118212.0,118335.1,710.605,84049140.0,15552.0,341.53,40395930.0,118385.52,117800.2,230.57625,248.99455,-18.418306,59.687675,59.01582,57.082737,118823.51,118294.27,117765.04,119240.35,117661.06,116081.766,46.082874,61.656406,15204.031,279.92993,315.29266,0.8878416,32.630524,117873.95,118226.55,118579.15,117437.695,119081.15,116732.5,119720.6,120533.36,120957.67,neutral,119720.6,116732.5,neutral,,,,118392.0,118385.52,117717.06,1182.1685,0.601103,快速金叉,,,
2025-07-21 05:15:00,118335.1,118336.8,118144.0,118179.7,608.857,71971350.0,12445.0,248.892,29421692.0,118353.64,117864.99,191.24574,229.74495,-38.499214,49.938683,54.794933,54.39467,118792.8,118309.25,117825.7,119259.484,117667.62,116075.75,20.612623,42.73396,14595.174,269.0387,309.4597,0.8693821,29.585213,117873.95,118226.55,118579.15,117437.695,119081.15,116732.5,119720.6,120533.36,120957.67,neutral,119720.6,116732.5,neutral,,,,118273.836,118353.64,117717.8,1082.4637,0.56247336,快速死叉,,,
2025-07-21 05:30:00,118179.7,118320.0,118179.6,118285.9,416.499,49253092.0,10855.0,282.659,33425034.0,118328.32,117932.43,171.82285,210.43759,-38.614735,55.70678,57.05542,55.885338,118626.8,118348.086,118069.37,119282.51,117714.65,116146.79,22.703844,29.79978,15011.673,252.95886,301.4092,0.8392539,26.920565,117959.67,118295.9,118632.13,117543.66,119110.83,116871.2,119720.6,120495.64,120900.25,neutral,119720.6,116871.2,neutral,,,,118266.9,118328.32,117724.19,1041.5035,0.3999017,快速死叉,,,
2025-07-21 05:45:00,118285.9,118398.2,118249.9,118397.9,517.332,61214040.0,11697.0,309.433,36615588.0,118301.06,118000.01,167.3865,196.08722,-28.70072,61.20638,59.363293,57.426292,118600.22,118368.24,118136.266,119335.82,117753.58,116171.33,30.350988,24.555819,15529.005,239.87651,294.11832,0.8155783,25.697662,118201.68,118491.7,118781.72,117842.84,119194.63,117262.8,119720.6,120389.125,120738.13,neutral,119720.6,117262.8,neutral,,,,118287.836,118301.06,117735.71,1000.2445,0.51720554,快速死叉,,,
2025-07-21 06:00:00,118397.8,118397.9,118250.4,118337.3,438.78,51911776.0,12037.0,231.668,27407424.0,118307.18,118048.28,153.29604,181.82349,-28.527464,56.757805,57.560814,56.308846,118594.5,118363.016,118131.54,119383.32,117779.164,116175.01,41.79256,31.615797,15090.225,228.32944,287.13647,0.7951948,24.627623,118447.15,118690.3,118933.45,118146.305,119279.63,117660.0,119720.6,117099.516,116806.914,downtrend,119720.6,117660.0,neutral,117099.516,118447.15,0.32869068,118340.37,118307.18,117743.47,975.4465,0.4498248,快速金叉,,,
2025-07-21 06:15:00,118337.3,118916.3,118331.9,118831.2,3256.111,386662820.0,41380.0,2457.596,291845120.0,118406.4,118129.516,197.6706,187.10587,10.56473,74.42946,66.49106,62.545807,118811.08,118393.914,117976.76,119498.414,117825.586,116152.75,61.471874,44.538475,18346.336,272.83826,301.2919,0.90556127,28.411226,118489.484,118724.55,118959.62,118198.63,119294.29,117728.5,119720.6,120262.45,120545.33,neutral,119720.6,117728.5,neutral,,,,118522.13,118406.4,117767.54,1104.3225,2.9485147,快速金叉,,带量突破上轨,
2025-07-21 06:30:00,118831.3,119246.8,118831.2,118959.1,3639.868,433390430.0,73556.0,1986.677,236555100.0,118562.28,118218.49,238.88632,204.36601,34.520306,77.23959,68.348465,63.94527,119034.28,118441.125,117847.97,119620.62,117879.73,116138.83,68.25026,57.171562,21986.203,290.68347,306.73514,0.9476693,33.12719,118959.62,118724.55,118489.484,119250.46,118154.81,119720.6,117728.5,120262.45,120545.33,uptrend,119720.6,117728.5,fib_618_bounce_带量,118724.55,118959.62,0.6177401,118709.2,118562.28,117795.43,1227.8271,2.9644792,快速金叉,,,反转区
2025-07-21 06:45:00,118959.0,119192.9,118892.3,119158.6,1084.333,129087040.0,24535.0,588.514,70064584.0,118736.82,118324.95,285.31396,231.34866,53.965298,81.03283,71.044556,66.024445,119300.66,118506.445,117712.23,119756.28,117945.57,116134.85,84.965004,71.56238,23070.537,291.92303,306.443,0.9526178,37.25366,119100.234,118908.6,118716.97,119337.336,118444.13,119720.6,118096.6,120162.33,120392.94,uptrend,119720.6,118096.6,fib_golden_zone,119100.234,120162.33,0.6539409,118982.97,118736.82,117860.67,1238.9941,0.875172,快速金叉,,,
2025-07-21 07:00:00,119158.5,119414.7,119140.0,119349.9,2365.973,282261950.0,41131.0,1383.657,165061680.0,118927.22,118424.336,333.32352,265.34027,67.98324,84.01343,73.38561,67.88887,119587.79,118590.67,117593.56,119910.54,118017.33,116124.12,86.88917,80.034805,25436.51,289.77017,304.9314,0.95027983,41.62327,119118.336,118932.3,118746.26,119348.52,118481.39,119720.6,118144.0,120149.44,120373.31,uptrend,119720.6,118144.0,fib_golden_zone_带量,119118.336,120149.44,0.7648738,119155.87,118927.22,117921.24,1222.5103,1.93534,快速金叉,,,强势区
2025-07-21 07:15:00,119349.9,119627.2,119301.1,119605.7,2541.413,303679600.0,30317.0,1902.459,227347860.0,119180.9,118506.51,388.85477,306.51178,82.34299,87.160934,76.161095,70.18594,119926.54,118690.11,117453.68,120095.74,118096.984,116098.23,95.06487,88.973015,27977.924,294.3114,305.93945,0.9619923,46.016754,119118.336,118932.3,118746.26,119348.52,118481.39,119720.6,118144.0,120149.44,120373.31,uptrend,119720.6,118144.0,neutral,119118.336,120149.44,0.92712164,119371.4,119180.9,117979.414,1284.595,1.9783769,快速金叉,,,
2025-07-21 07:30:00,119605.6,119720.6,119261.8,119266.7,2236.042,267103730.0,43695.0,984.998,117697680.0,119268.0,118566.82,378.75418,330.59256,48.1616,66.82025,66.29418,63.831966,120050.69,118751.15,117451.61,120148.89,118178.57,116208.25,87.4397,89.79791,25741.88,314.87247,313.2185,1.0052805,50.082188,119118.336,118932.3,118746.26,119348.52,118481.39,119720.6,118144.0,120149.44,120373.31,uptrend,119720.6,118144.0,fib_golden_zone_带量,119118.336,120149.44,0.712102,119407.43,119268.0,118031.64,1358.5135,1.6459475,快速金叉,,,
2025-07-21 07:45:00,119266.8,119417.5,119261.8,119352.2,1040.979,124197650.0,19143.0,435.79,51990292.0,119346.62,118639.79,372.86536,344.6835,28.181856,68.95225,67.43992,64.67878,120154.68,118838.27,117521.87,120197.97,118261.32,116324.68,80.34574,87.61677,26782.86,294.97592,305.71762,0.9648639,53.639442,119118.336,118932.3,118746.26,119348.52,118481.39,119720.6,118144.0,120149.44,120373.31,uptrend,119720.6,118144.0,fib_golden_zone_缩量,119118.336,120149.44,0.7663326,119408.2,119346.62,118089.28,1355.4728,0.76798224,快速金叉,,,强势区
2025-07-21 08:00:00,119352.3,119496.2,119314.1,119362.3,1130.454,135005300.0,19929.0,552.707,66008720.0,119387.36,118697.234,361.2266,350.19785,11.028723,69.224785,67.58011,64.78105,120224.84,118923.875,117622.91,120237.99,118340.77,116443.555,67.43755,78.40766,27913.314,280.86642,299.8311,0.93674886,56.95949,119118.336,118932.3,118746.26,119348.52,118481.39,119720.6,118144.0,120149.44,120373.31,uptrend,119720.6,118144.0,fib_golden_zone,119118.336,120149.44,0.7727388,119327.07,119387.36,118151.54,1289.4904,0.87666726,快速死叉,,,强势区
2025-07-21 08:15:00,119362.2,119393.5,119169.6,119239.9,1178.08,140502670.0,21535.0,399.665,47664588.0,119365.36,118737.23,330.36154,343.58575,-13.224206,61.58206,63.98456,62.478924,120178.35,119012.23,117846.09,120279.41,118404.65,116529.89,58.383827,68.722374,26735.234,273.7456,296.2153,0.924144,56.719578,119076.7,118877.8,118678.9,119322.8,118395.72,119720.6,118035.0,120179.086,120418.44,uptrend,119720.6,118035.0,fib_golden_zone,119076.7,120179.086,0.71481967,119318.13,119365.36,118209.91,1294.0842,0.9103581,快速死叉,,,
2025-07-21 08:30:00,119240.0,119333.0,118752.3,118969.6,3251.154,386921630.0,46779.0,863.838,102865640.0,119238.14,118761.48,269.5406,318.90402,-49.363445,47.944504,56.79788,57.722496,120077.57,119069.2,118060.83,120245.72,118466.13,116686.55,41.37376,55.731712,23484.08,312.11493,309.7622,1.0075952,50.396255,118958.93,118723.65,118488.37,119250.04,118153.4,119720.6,117726.7,120262.94,120546.08,uptrend,119720.6,117726.7,fib_618_bounce_带量,118958.93,120262.94,0.6233512,119190.6,119238.14,118260.01,1410.2812,2.3053231,快速死叉,,,
2025-07-21 08:45:00,118969.6,119082.5,118801.0,118990.2,1307.993,155576060.0,26427.0,682.248,81155090.0,119182.84,118789.93,223.3192,287.04242,-63.72322,48.94969,57.192497,57.97849,119972.42,119118.555,118264.695,120186.17,118529.445,116872.73,29.658566,43.138718,24792.072,308.28806,308.41638,0.9995839,44.863346,118958.93,118723.65,118488.37,119250.04,118153.4,119720.6,117726.7,120262.94,120546.08,uptrend,119720.6,117726.7,fib_618_bounce,118958.93,120262.94,0.6336827,119066.57,119182.84,118322.04,1433.1226,0.9126875,快速死叉,,,
2025-07-21 09:00:00,118990.3,119080.8,118875.9,118906.0,852.041,101374810.0,18228.0,410.095,48800724.0,119093.6,118815.23,176.08165,250.0555,-73.973854,44.82237,54.981834,56.50997,119773.695,119165.95,118558.2,120051.625,118595.55,117139.48,20.961134,30.664486,23940.031,295.36453,303.48703,0.97323614,40.022053,118488.37,118723.65,118958.93,118197.26,119293.91,117726.7,119720.6,120262.94,120546.08,neutral,119720.6,117726.7,neutral,,,,118955.266,119093.6,118380.22,1442.6707,0.59059983,快速死叉,,,
2025-07-21 09:15:00,118906.1,118938.1,118743.3,118770.0,820.496,97478900.0,16562.0,341.499,40572080.0,118975.14,118835.75,123.183426,207.7648,-84.58138,38.677036,51.518024,54.182484,119790.4,119160.85,118531.3,119941.01,118645.79,117350.57,14.662766,21.760822,23119.535,282.79398,298.31146,0.9479823,35.97932,118488.37,118723.65,118958.93,118197.26,119293.91,117726.7,119720.6,120262.94,120546.08,neutral,119720.6,117726.7,neutral,,,,118888.734,118975.14,118431.4,1428.4227,0.574407,快速死叉,,,
2025-07-21 09:30:00,118770.1,118820.4,118511.8,118611.3,1330.218,157829010.0,25985.0,595.395,70645910.0,118849.42,118845.21,64.92833,160.15265,-95.22432,32.593376,47.738586,51.579525,119872.78,119131.87,118390.95,119907.53,118670.16,117432.79,9.842382,15.155428,21789.318,286.01974,298.8014,0.95722353,34.820892,118488.37,118723.65,118958.93,118197.26,119293.91,117726.7,119720.6,120262.94,120546.08,neutral,119720.6,117726.7,neutral,,,,118762.43,118849.42,118468.19,1465.7437,0.90753794,快速死叉,,,
2025-07-21 09:45:00,118611.3,118721.5,118537.1,118680.1,826.876,98095080.0,19056.0,460.47,54628220.0,118791.52,118852.164,30.916224,117.07384,-86.157616,37.56076,49.469276,52.615723,119904.95,119091.99,118279.02,119883.73,118692.83,117501.94,10.914031,11.806394,22616.193,273.31726,293.3537,0.9316987,33.807262,118488.37,118723.65,118958.93,118197.26,119293.91,117726.7,119720.6,120262.94,120546.08,neutral,119720.6,117726.7,neutral,,,,118687.13,118791.52,118512.62,1477.7052,0.55956763,快速死叉,,,
2025-07-21 10:00:00,118680.0,118800.4,118600.0,118770.7,926.272,109934000.0,16905.0,601.943,71443464.0,118747.62,118874.26,17.120285,83.75599,-66.635704,43.910988,51.73594,53.977524,119859.95,119043.73,118227.49,119832.32,118724.52,117616.73,20.240946,13.665787,23542.467,264.2026,288.92734,0.9144258,31.589,118488.37,118723.65,118958.93,118197.26,119293.91,117726.7,119720.6,120262.94,120546.08,neutral,119720.6,117726.7,neutral,,,,118687.37,118747.62,118560.62,1488.4885,0.6222903,快速死叉,,,
2025-07-21 10:15:00,118770.7,118770.7,118466.4,118499.5,776.01,92047620.0,18332.0,276.158,32765706.0,118666.32,118882.086,-24.60017,47.637268,-72.23744,32.402496,45.199898,49.505695,119721.19,118951.54,118181.9,119813.016,118735.98,117658.93,18.662554,16.605844,22766.455,269.21478,289.65936,0.9294185,31.115942,118488.37,118723.65,118958.93,118197.26,119293.91,117726.7,119720.6,117184.36,116901.23,downtrend,119720.6,117726.7,fib_382_reject_缩量,118488.37,118723.65,0.38758212,118650.1,118666.32,118605.66,1496.8462,0.51843,快速死叉,零轴下穿,,关键支撑区
2025-07-21 10:30:00,118499.5,118568.6,118313.6,118488.0,1372.088,162494620.0,27333.0,574.146,67997240.0,118609.92,118896.766,-54.40329,13.623749,-68.02704,31.987747,44.940624,49.323757,119681.54,118886.65,118091.76,119810.11,118738.91,117667.7,19.877184,19.593561,21394.367,267.43793,288.0089,0.92857516,32.097168,118488.37,118723.65,118958.93,118197.26,119293.91,117726.7,119720.6,117184.36,116901.23,downtrend,119720.6,117726.7,fib_382_reject,117184.36,118488.37,0.38181454,118586.07,118609.92,118640.664,1544.6256,0.8882981,快速死叉,,,关键支撑区
2025-07-21 10:45:00,118488.0,118590.1,118488.0,118553.9,982.375,116463580.0,15456.0,570.129,67589940.0,118598.44,118909.53,-66.16328,-12.971927,-53.191353,37.34902,46.82303,50.420116,119551.69,118820.125,118088.56,119808.266,118742.02,117675.78,22.194433,20.244724,22376.742,246.77069,279.15613,0.88398814,32.534374,118488.37,118723.65,118958.93,118197.26,119293.91,117726.7,119720.6,120262.94,120546.08,neutral,119720.6,117726.7,neutral,,,,118513.8,118598.44,118659.914,1567.8778,0.6265635,快速死叉,,,
2025-07-21 11:00:00,118553.9,118725.7,118541.1,118600.1,818.703,97148120.0,18344.0,520.219,61727420.0,118582.44,118919.16,-67.39594,-31.113266,-36.282677,41.14371,48.1611,51.197327,119353.77,118756.61,118159.445,119803.336,118748.94,117694.55,39.247322,27.106314,23195.445,238.99936,274.65344,0.8701852,30.39444,118488.37,118723.65,118958.93,118197.26,119293.91,117726.7,119720.6,120262.94,120546.08,neutral,119720.6,117726.7,neutral,,,,118547.336,118582.44,118677.06,1586.8739,0.5159219,快速死叉,,,
2025-07-21 11:15:00,118600.0,118775.1,118500.0,118601.0,848.08,100610690.0,19368.0,381.713,45285348.0,118548.5,118931.71,-66.57198,-42.93284,-23.639147,41.224617,48.18845,51.212967,119160.266,118703.37,118246.47,119796.98,118756.48,117715.984,51.349525,37.597095,24043.525,243.51193,274.6747,0.8865466,27.680216,118488.37,118723.65,118958.93,118197.26,119293.91,117726.7,119720.6,120262.94,120546.08,neutral,119720.6,117726.7,neutral,,,,118585.0,118548.5,118699.375,1466.4724,0.578313,快速金叉,,,
2025-07-21 11:30:00,118601.1,118628.2,118325.4,118348.2,757.026,89661250.0,17918.0,328.445,38901050.0,118518.24,118908.71,-94.0086,-59.95809,-34.050507,28.42127,41.55613,46.78957,119123.58,118651.586,118179.586,119796.4,118756.78,117717.164,40.89248,43.829777,23286.5,250.92294,276.014,0.9090949,27.482477,118402.65,118611.45,118820.25,118144.305,119117.52,117726.7,119496.2,117245.4,116994.125,downtrend,119496.2,117726.7,neutral,117245.4,118402.65,0.35122916,118516.43,118518.24,118704.87,1322.3303,0.57249385,快速死叉,,,关键支撑区
2025-07-21 11:45:00,118348.2,118403.7,118035.0,118045.0,1900.335,224663490.0,29901.0,596.041,70473390.0,118429.64,118865.19,-146.36487,-88.76035,-57.60452,19.811615,35.28373,42.199448,119148.51,118572.82,117997.125,119828.055,118744.53,117661.01,22.499144,38.24705,21386.164,265.64508,280.4276,0.94728565,29.76746,118402.65,118611.45,118820.25,118144.305,119117.52,117726.7,119496.2,117245.4,116994.125,downtrend,119496.2,117726.7,neutral,117245.4,118402.65,0.17988132,118331.4,118429.64,118694.73,1363.1304,1.3940963,快速死叉,,,
2025-07-21 12:00:00,118044.9,118190.0,117726.7,118189.4,4729.671,557859300.0,70527.0,2080.29,245396380.0,118356.74,118819.03,-162.4873,-113.336006,-49.151306,31.364168,39.93372,44.90238,119085.195,118513.1,117941.01,119845.336,118733.04,117620.75,17.53091,26.974176,26115.836,290.35193,289.13583,1.004206,33.42141,118363.414,118560.1,118756.78,118120.06,119036.805,117726.7,119393.5,117273.33,117036.65,downtrend,119393.5,117726.7,neutral,117273.33,118363.414,0.27759778,118194.2,118356.74,118686.984,1481.3153,3.192886,快速死叉,,,
2025-07-21 12:15:00,118189.5,118567.3,118147.7,118419.3,2301.927,272545900.0,50109.0,1058.616,125332056.0,118320.58,118774.72,-143.01726,-123.22976,-19.787502,45.853687,46.521976,48.897305,119018.96,118483.875,117948.79,119839.9,118736.8,117633.69,37.182552,25.737535,28417.764,306.50793,295.34842,1.0377843,31.560938,118340.305,118529.85,118719.39,118105.79,118989.25,117726.7,119333.0,119769.914,119998.01,neutral,119333.0,117726.7,neutral,,,,118217.9,118320.58,118687.74,1469.341,1.5666391,快速死叉,,,
2025-07-21 12:30:00,118419.3,118507.8,118088.0,118171.2,2246.049,265567710.0,32089.0,1013.901,119877160.0,118234.62,118706.41,-155.14003,-133.86652,-21.27352,36.22537,41.26223,45.184975,119018.2,118447.2,117876.2,119851.664,118731.33,117610.99,50.86481,35.192757,26171.715,320.66946,301.2747,1.0643758,30.381,118289.5,118463.35,118637.2,118074.4,118884.71,117726.7,119200.0,117325.96,117116.75,downtrend,119200.0,117726.7,neutral,117325.96,118289.5,0.30170366,118259.97,118234.62,118681.93,1469.8413,1.5280894,快速金叉,,,
2025-07-21 12:45:00,118171.4,118297.5,118088.3,118140.3,667.827,78924050.0,17750.0,332.596,39310600.0,118193.04,118652.77,-163.56139,-143.7648,-19.796577,35.152824,40.645863,44.740765,118981.49,118402.22,117822.945,119855.22,118730.016,117604.81,49.3037,45.783688,25503.887,306.73578,296.89017,1.0331625,29.348557,118111.02,118318.95,118526.875,117853.76,118822.914,117437.9,119200.0,116958.61,116708.39,downtrend,119200.0,117437.9,fib_382_reject_缩量,118111.02,118318.95,0.3986153,118243.6,118193.04,118676.25,1451.1837,0.46019465,快速金叉,,,关键支撑区
2025-07-21 13:00:00,118140.3,118171.2,117850.5,117937.4,1657.837,195549280.0,32972.0,585.353,69050000.0,118171.52,118585.4,-189.32684,-158.95215,-30.374695,28.65372,36.76256,41.900715,118923.68,118332.77,117741.87,119888.8,118718.4,117548.01,35.073563,45.080692,23846.05,308.4813,298.024,1.0350889,30.258287,118111.02,118318.95,118526.875,117853.76,118822.914,117437.9,119200.0,116958.61,116708.39,downtrend,119200.0,117437.9,neutral,116958.61,118111.02,0.28346857,118082.97,118171.52,118662.67,1477.5529,1.1220154,快速死叉,,,
2025-07-21 13:15:00,117937.4,118292.0,117937.3,118264.7,1340.556,158414140.0,26606.0,829.78,98050170.0,118186.58,118533.13,-164.5478,-160.81737,-3.7304323,47.070126,45.76416,47.540943,118889.67,118313.21,117736.75,119894.95,118713.96,117532.97,42.274883,42.217384,25186.605,314.25864,300.72284,1.0450109,29.387823,118111.02,118318.95,118526.875,117853.76,118822.914,117437.9,119200.0,119679.29,119929.51,neutral,119200.0,117437.9,neutral,,,,118114.13,118186.58,118654.98,1485.6768,0.90232015,快速死叉,,,
2025-07-21 13:30:00,118264.6,118663.9,118212.5,118590.1,2279.641,270097600.0,51077.0,1252.417,148383150.0,118220.74,118502.19,-105.396355,-142.34369,36.947346,59.265915,52.936855,52.36803,118921.55,118321.72,117721.89,119890.07,118722.38,117554.7,59.83318,45.72721,27466.246,331.4013,307.89795,1.076335,26.74146,118526.875,118318.95,118111.02,118784.14,117814.99,119200.0,117437.9,119679.29,119929.51,uptrend,119200.0,117437.9,fib_golden_zone_带量,118526.875,119679.29,0.65387887,118264.07,118220.74,118663.07,1437.1011,1.5862775,快速金叉,,,
2025-07-21 13:45:00,118590.1,119075.0,118590.1,118805.9,4518.13,537028600.0,71165.0,2734.408,325011650.0,118347.68,118494.4,-36.5273,-107.07156,70.544266,65.42904,56.998466,55.236263,119025.54,118342.72,117659.89,119888.71,118721.55,117554.375,78.050354,60.052807,31984.377,350.58865,316.3266,1.1083122,27.226107,118526.875,118318.95,118111.02,118784.14,117814.99,119200.0,117437.9,119679.29,119929.51,uptrend,119200.0,117437.9,fib_golden_zone_带量,118526.875,119679.29,0.7763464,118553.57,118347.68,118676.52,1597.6079,2.8280594,快速金叉,,,强势区
2025-07-21 14:00:00,118805.8,118923.0,118389.0,118622.0,2127.268,252340980.0,51517.0,777.808,92259590.0,118444.02,118476.86,-9.255217,-74.46612,65.2109,56.873795,52.815414,52.41224,119032.555,118344.54,117656.52,119872.23,118710.305,117548.38,77.718155,71.86723,29857.11,373.51508,326.69202,1.1433247,25.689795,118486.805,118266.5,118046.195,118759.39,117732.54,119200.0,117333.0,119707.82,119972.94,uptrend,119200.0,117333.0,fib_golden_zone_带量,118486.805,119707.82,0.6904124,118672.664,118444.02,118689.16,1661.3693,1.2804306,快速金叉,,,
2025-07-21 14:15:00,118622.1,119086.1,118596.5,118885.0,2508.849,298386880.0,48537.0,1255.916,149354370.0,118633.54,118475.86,40.700333,-36.0773,76.77763,64.59737,57.607037,55.805195,119147.164,118368.21,117589.25,119844.88,118701.19,117557.49,74.91783,76.89545,32365.957,388.0257,334.44952,1.160192,25.41037,118467.7,118241.5,118015.3,118747.586,117693.234,119200.0,117283.0,119721.42,119993.64,uptrend,119200.0,117283.0,neutral,118467.7,119721.42,0.8356807,118770.97,118633.54,118706.27,1745.7869,1.4370878,快速金叉,零轴上穿,,
2025-07-21 14:30:00,118885.0,119027.4,118692.3,119011.8,1146.709,136333170.0,32373.0,526.615,62614856.0,118782.96,118487.375,89.34307,5.729492,83.61359,67.837326,59.730324,57.344795,119337.766,118423.51,117509.25,119798.2,118689.914,117581.63,80.238846,77.62495,33512.668,381.40997,334.4805,1.1403055,25.165876,118467.7,118241.5,118015.3,118747.586,117693.234,119200.0,117283.0,119721.42,119993.64,uptrend,119200.0,117283.0,neutral,118467.7,119721.42,0.9018258,118839.6,118782.96,118723.82,1736.6115,0.6603141,快速金叉,,,
