open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,RSI,RSI_Secondary,RSI_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ret_0.236,Fib_Ret_0.786,Fib_Ret_0.000,Fib_Ret_1.000,Fib_Ext_1.272,Fib_Ext_1.414,Fib_Trend,Fib_High,Fib_Low,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level,Fib_Price_Position,MA3,MA5,MA56,MACD_Long,MACD_Long_Signal,Volume_MA20,Volume_Ratio,MA_Fast_Signal,MACD_Zero_Cross,BB_Breakout_Strength,Fib_Key_Zone
2025-07-14 19:00:00,119605.4,120076.9,119564.2,119920.0,4490.327,538089150.0,97839.0,2611.854,312989060.0,119906.96,,,,,,28.183142,,,,,,,,,,,-34634.797,844.0,,,,,,,,,,,,,neutral,,,neutral,,,,119803.6,119906.96,,,,,,快速死叉,,,
2025-07-14 20:00:00,119920.3,120430.0,119505.0,120130.1,6220.405,746831400.0,98428.0,3775.635,453348830.0,119960.36,,,,,,33.706093,,,,,,,,,,,-28414.39,852.1,,,,,,,,,,,,,neutral,,,neutral,,,,119885.234,119960.36,,,,,,快速死叉,,,
2025-07-14 21:00:00,120130.0,120230.6,119798.4,120000.1,2647.591,317746050.0,60573.0,1192.976,143169900.0,119908.2,,,,,,31.933321,,,,,,,,,28.028873,23.697891,-31061.98,810.11,,,,,,,,,,,,,neutral,,,neutral,,,,120016.734,119908.2,,,,,,快速金叉,,,
2025-07-14 22:00:00,120000.1,120292.6,119889.2,120014.6,2319.658,278603800.0,58168.0,1307.731,157074640.0,119934.08,,,,,,32.396008,,,123219.09,120698.516,118177.94,,,,29.591953,27.026793,-28742.322,769.439,,,,,,,,,,,,,neutral,,,neutral,,,,120048.266,119934.08,,,,,,快速金叉,,,
2025-07-14 23:00:00,120014.6,120028.1,119735.6,119816.5,2155.509,258317360.0,48570.0,1012.472,121328870.0,119976.26,,,,,,29.22912,27.817652,,122922.66,120543.984,118165.31,,,,29.366701,28.995842,-30897.832,721.7451,,,,,,,,,,,,,neutral,,,neutral,,,,119943.734,119976.26,,,,,,快速死叉,,,
2025-07-15 00:00:00,119816.5,119919.4,119000.0,119458.4,6038.482,721391040.0,108897.0,2547.208,304386300.0,119883.94,,,,,,24.233171,25.778946,,122606.35,120368.74,118131.13,,,,30.327196,29.76195,-36936.312,741.5106,,,,,,,,,,,,,neutral,,,neutral,,,,119763.164,119883.94,,,,,,快速死叉,,,
2025-07-15 01:00:00,119458.4,119497.8,118376.5,118491.3,12335.751,1467937900.0,234346.0,5426.734,645880600.0,119556.18,,,,,,15.750781,21.249588,,122599.78,120155.66,117711.54,,,,22.320585,27.338161,-49272.066,779.4895,,,,,,,,,,,,,neutral,,,neutral,,,,119255.4,119556.18,,,,,,快速死叉,,,
2025-07-15 02:00:00,118491.4,118873.2,117833.0,118251.9,15348.778,1814598000.0,298054.0,7801.043,922327550.0,119206.54,,,,,,14.304719,20.29881,,122298.22,119895.49,117492.77,,,,17.282747,23.310177,-64620.844,805.5606,,,,,,,,,,,,,neutral,,,neutral,,,,118733.87,119206.54,,,,,,快速死叉,,,
2025-07-15 03:00:00,118251.8,118251.8,116870.0,117209.2,24369.172,2861141800.0,392483.0,11697.726,1373433500.0,118645.46,,,,,,9.754217,16.777687,,122275.43,119576.21,116876.984,,,,10.3456,16.649645,-88990.016,863.1945,,,,,,,,,,,,,neutral,,,neutral,,,,117984.13,118645.46,,,,,,快速死叉,,,
2025-07-15 04:00:00,117209.2,117530.7,116227.0,117481.8,17818.56,2084763300.0,274564.0,8844.668,1035474560.0,118178.52,,,,,,17.736052,20.652876,,122108.98,119313.48,116517.984,,,,18.504368,15.377572,-71171.45,907.24506,,,73.52881,,,,,,,,,,neutral,,,neutral,,,,117647.63,118178.52,,,,9611.002,1.8539753,快速死叉,,,
2025-07-15 05:00:00,117481.7,117761.3,116972.0,117325.3,7770.177,912244540.0,149083.0,4016.82,471620060.0,117751.9,119895.88,,,,,16.744139,20.07494,,122241.23,119132.21,116023.19,,,,22.132473,16.994146,-78941.63,895.45056,,,73.87745,,,,,,,,,,neutral,,,neutral,,,,117338.766,117751.9,,,,9588.931,0.8103278,快速死叉,,,
2025-07-15 06:00:00,117325.2,117325.3,116724.6,117051.0,8759.999,1024836500.0,141100.0,4086.231,478045380.0,117463.84,119661.18,,-1148.5841,-1027.1499,-121.434235,15.025785,19.067783,,122221.5,118902.93,115584.36,,,,25.712313,22.116385,-87701.63,865.9755,,,74.337326,,,,,,,,,,neutral,,,neutral,,,,117286.03,117463.84,,,,9711.445,0.9020284,快速死叉,,,
2025-07-15 07:00:00,117051.0,117264.0,116371.0,116777.1,9244.232,1079629300.0,159438.0,4672.832,545789400.0,117168.88,119416.664,,-1179.2323,-1077.844,-101.38831,13.421229,18.091732,,122241.07,118680.92,115120.77,,,,20.584734,22.80984,-96945.86,868.678,,,74.94855,,,,,,,,,,neutral,,,neutral,,,,117051.13,117168.88,,,,9880.618,0.9355925,快速死叉,,,
2025-07-15 08:00:00,116777.1,116871.0,116300.0,116766.5,6191.052,722667650.0,123968.0,3172.937,370413220.0,117080.34,119192.48,,-1174.2161,-1109.968,-64.24799,13.35683,18.053217,,122215.9,118478.125,114740.36,,,,16.450277,20.915775,-103136.914,838.91016,,,75.53784,,,,,,,,,,neutral,,,neutral,,,,116864.87,117080.34,,,,9927.355,0.62363553,快速死叉,,,
2025-07-15 09:00:00,116766.6,117229.9,116684.3,116764.9,5254.729,614547650.0,103640.0,2885.708,337515070.0,116936.96,118948.23,,-1143.4452,-1121.1271,-22.318134,13.345553,18.046972,,122001.78,118252.766,114503.75,,,,15.176246,17.403751,-108391.64,809.57916,,,74.238235,,,,,,,,,,neutral,,,neutral,,,,116769.5,116936.96,,,,9612.163,0.54667497,快速死叉,,,
2025-07-15 10:00:00,116765.0,117222.2,116728.1,117055.0,3968.898,464302620.0,80983.0,2157.928,252430500.0,116882.9,118728.02,,-1061.3546,-1101.2029,39.848362,26.476196,23.2324,,121561.69,118033.12,114504.55,,,,20.782255,17.469593,-104422.74,778.03125,,,73.06858,,,,,,,,,,neutral,,,neutral,,,,116862.13,116882.9,,,,9038.301,0.43911994,快速死叉,,,
2025-07-15 11:00:00,117055.0,117180.0,116331.7,117110.4,7919.67,924108500.0,131670.0,3995.806,466291330.0,116894.78,118535.19,,-972.9206,-1058.4421,85.52155,28.877308,24.218521,,121044.47,117826.71,114608.945,,,,30.45489,22.137796,-96503.08,785.0581,,,72.470085,,,,,,,,,,neutral,,,neutral,,,,116976.766,116894.78,,,,8515.515,0.9300284,快速金叉,,,
2025-07-15 12:00:00,117110.4,117458.6,116388.0,117193.1,15460.587,1809545500.0,250314.0,7614.989,891449600.0,116977.98,118408.04,,-878.94794,-998.6107,119.66281,32.70477,25.75179,,120360.086,117625.17,114890.26,,,,45.961994,32.39971,-81042.484,813.6123,,,70.48621,,,,,,,,,,neutral,,,neutral,,,,117119.5,116977.98,,,,8478.172,1.8235755,快速金叉,,,
2025-07-15 13:00:00,117193.0,118499.8,117132.6,118067.7,20404.584,2405895700.0,385984.0,9989.015,1177868300.0,117238.22,118303.6,,-690.69916,-895.9736,205.27438,59.557617,39.656815,,119663.74,117500.26,115336.77,,,,62.31771,46.244865,-60637.902,868.97107,,,64.66727,,,,,,,,,,neutral,,,neutral,,,,117457.07,117238.22,,,,9131.95,2.234417,快速金叉,,,
2025-07-15 14:00:00,118067.8,118439.2,115678.1,115979.6,27490.459,3211378000.0,428365.0,12162.907,1420914800.0,117081.16,118117.625,,-787.76117,-859.9028,72.141594,28.206814,26.767694,,119067.305,117251.77,115436.24,,,,51.33639,53.205364,-88128.36,1058.184,,,61.981228,,,,,,,,,,neutral,,,neutral,,,,117080.13,117081.16,,-1344.5813,-1453.4197,10310.431,2.6662765,快速死叉,,,
2025-07-15 15:00:00,115979.6,116752.9,115750.1,116393.0,16274.557,1891533300.0,286866.0,8360.009,971677950.0,116948.76,117964.64,,-788.5292,-836.1116,47.58238,35.989483,31.513544,27.247404,118729.83,117101.89,115473.96,,,,38.792713,50.815605,-71853.805,1052.6455,906.7767,1.1608653,59.563793,,,,,,,,,,neutral,,,neutral,,,,116813.43,116948.76,,-1323.2782,-1410.0392,10899.643,1.4931276,快速死叉,,,
2025-07-15 16:00:00,116393.1,117727.4,116360.9,117195.9,17571.016,2058155800.0,252689.0,8576.341,1004536800.0,116965.86,117834.92,,-676.7121,-782.9784,106.26631,48.611977,39.688526,31.85733,118383.586,117026.46,115669.34,,,,29.937037,40.02205,-54282.79,1084.031,922.10077,1.1756101,54.715572,,,,,,,,,,neutral,,,neutral,,,,116522.836,116965.86,,-1227.4586,-1349.179,11467.173,1.5322884,快速死叉,,,
2025-07-15 17:00:00,117195.9,117577.1,117125.0,117415.6,5290.958,620871000.0,116059.0,2732.856,320724800.0,117010.36,117705.664,,-557.37244,-707.7764,150.40398,51.655365,41.737904,33.058033,118422.695,117041.21,115659.72,,,,46.900803,38.543518,-48991.832,1020.8379,906.4341,1.1262131,50.352173,,,,,,,,,,neutral,,,neutral,,,,117001.5,117010.36,,-1120.8723,-1273.0768,11599.342,0.45614296,快速死叉,,,
2025-07-15 18:00:00,117415.6,117436.3,116050.0,116723.3,15984.776,1865947000.0,259172.0,6842.946,798396200.0,116741.48,117549.625,,-542.25604,-652.60297,110.34694,42.419594,37.42266,31.262365,118340.055,116987.03,115634.01,,,,50.802708,42.54685,-64976.61,1057.3842,922.4296,1.1463033,48.28291,,,,,,,,,,neutral,,,neutral,,,,117111.6,116741.48,,-1079.8171,-1208.6569,12282.598,1.3014166,快速金叉,,,
2025-07-15 19:00:00,116723.2,117230.7,116300.0,116428.9,6816.66,795893600.0,155923.0,3546.049,414038270.0,116831.34,117378.875,,-553.4848,-619.5636,66.07877,38.963352,35.73087,30.53277,118305.65,116923.0,115540.35,,,,41.741978,46.48183,-71793.266,1044.7157,922.7053,1.1322312,46.420574,,,,,,,,,,neutral,,,neutral,,,,116855.93,116831.34,,-1058.8308,-1158.7148,12515.655,0.5446507,快速金叉,,,
2025-07-15 20:00:00,116428.8,116715.9,116189.0,116410.0,4503.523,524570050.0,106931.0,2183.917,254386900.0,116834.74,117216.664,,-550.5625,-596.56323,46.00072,38.72702,35.61954,30.48552,118304.75,116877.21,115449.68,,,,29.862612,40.802433,-76296.79,992.93414,909.5118,1.0917221,44.92696,,,,,,,,,,neutral,,,neutral,,,,116520.734,116834.74,,-1031.8297,-1116.4198,12438.907,0.36205134,快速死叉,,,
2025-07-15 21:00:00,116410.0,117610.6,116339.8,117542.4,6033.652,706751300.0,113276.0,3436.126,402455170.0,116904.04,117125.42,,-403.20575,-532.1107,128.90498,56.970787,46.396187,36.56958,118436.7,116931.875,115427.055,,,,39.53881,37.047802,-70263.14,1020.7207,921.55475,1.1076072,41.103714,,,,,,,,,,neutral,,,neutral,,,,116793.766,116904.04,,-908.58234,-1047.1406,12123.802,0.49766997,快速死叉,,,
2025-07-15 22:00:00,117542.4,117849.0,117235.5,117807.7,4750.212,558426800.0,96710.0,2544.576,299180770.0,116982.46,117092.875,,-260.19827,-441.47324,181.27496,60.209064,48.5683,37.88711,118633.74,117006.25,115378.76,,,,56.379013,41.926815,-65512.926,979.99866,911.28625,1.0754015,37.098713,,,,,,,,,,neutral,,,neutral,,,,117253.37,116982.46,,-780.5033,-958.26154,11593.874,0.4097174,快速金叉,,,
2025-07-15 23:00:00,117807.7,117965.6,117479.1,117738.5,4376.963,515462940.0,88142.0,2152.128,253498690.0,117185.5,117068.42,,-162.68552,-348.544,185.85847,58.86105,48.02169,37.67595,118774.836,117075.79,115376.75,,,,77.64942,57.85575,-69889.89,930.6488,897.1267,1.037366,33.565697,,,,,,,,,,neutral,,,neutral,,,,117696.2,117185.5,,-676.78204,-864.43506,10594.264,0.41314465,快速金叉,,,
2025-07-16 00:00:00,117738.6,118193.6,117409.4,118114.5,5356.157,631144640.0,106225.0,3014.455,355276740.0,117522.62,117111.53,,-47.043648,-248.04388,201.00023,63.974056,51.233242,39.56913,119013.17,117151.47,115289.77,,,,87.72937,73.91927,-64533.734,916.0039,893.3625,1.025344,30.947943,,,,,,,,,,neutral,,,neutral,,,,117886.9,117522.62,,-557.8121,-762.2274,9971.143,0.5371658,快速金叉,,,
2025-07-16 01:00:00,118114.5,118208.6,117575.2,117726.7,3850.52,453762880.0,83006.0,1653.281,194813630.0,117785.96,117123.195,,-10.824013,-168.9706,158.14658,55.651337,47.943035,38.32695,119103.68,117195.49,115287.305,,,,87.9116,84.43013,-68384.25,887.7435,884.6971,1.0034435,28.63053,117296.555,117796.5,118296.445,116677.984,119008.23,115678.1,119914.9,121067.31,121668.94,neutral,119914.9,115678.1,neutral,,,,117859.9,117785.96,,-489.18076,-671.21185,9775.16,0.39390862,快速金叉,,,
2025-07-16 02:00:00,117726.7,117768.9,117017.1,117335.1,5231.061,613607800.0,109793.0,2345.416,275099360.0,117744.5,117123.664,,-31.166513,-123.0359,91.869385,48.25546,44.813366,37.109993,119116.56,117205.63,115294.7,,,,77.83975,84.493576,-73615.31,874.1492,880.26715,0.99304986,26.57302,117367.266,117889.05,118410.836,116721.67,119153.71,115678.1,120100.0,114475.34,113847.43,downtrend,120100.0,115678.1,fib_382_reject_缩量,114475.34,117367.266,0.3747258,117725.43,117744.5,,-461.0738,-601.16583,9598.713,0.5449752,快速死叉,,,关键支撑区
2025-07-16 03:00:00,117335.0,117534.6,117223.7,117477.6,2568.177,301556220.0,60921.0,1204.012,141374450.0,117678.48,117143.98,,-27.927282,-91.33302,63.405746,51.01897,46.189922,37.85282,118965.98,117163.484,115360.99,,,,67.00467,77.58534,-71047.14,817.8242,861.28827,0.9495361,24.721264,117367.266,117889.05,118410.836,116721.67,119153.71,115678.1,120100.0,121302.76,121930.664,neutral,120100.0,115678.1,neutral,,,,117513.13,117678.48,,-422.43076,-541.58746,9264.91,0.27719393,快速死叉,,,
2025-07-16 04:00:00,117477.7,117699.9,117252.2,117601.5,2441.156,286816200.0,63428.0,1236.995,145354140.0,117651.08,117183.234,,-10.528583,-64.39821,53.86963,53.53615,47.418034,38.50613,118840.78,117279.336,115717.89,,,,64.42609,69.756836,-68605.984,780.8118,847.50195,0.92130977,22.503937,117367.266,117889.05,118410.836,116721.67,119153.71,115678.1,120100.0,121302.76,121930.664,neutral,120100.0,115678.1,neutral,,,,117471.4,117651.08,,-377.4571,-486.87735,9077.416,0.26892632,快速死叉,,,
2025-07-16 05:00:00,117601.5,118020.0,117601.5,117858.5,5014.165,591027600.0,91689.0,2813.212,331591550.0,117599.88,117235.234,,31.884047,-32.304127,64.18817,58.675446,49.968746,39.86265,118828.98,117384.016,115939.05,,,,71.67012,67.700294,-63591.816,744.5806,833.2019,0.8936377,21.012209,117367.266,117889.05,118410.836,116721.67,119153.71,115678.1,120100.0,121302.76,121930.664,neutral,120100.0,115678.1,neutral,,,,117645.87,117599.88,,-317.4184,-430.39102,9065.388,0.55311096,快速金叉,零轴上穿,,
2025-07-16 06:00:00,117858.5,118282.7,117737.5,118260.8,3344.112,394854460.0,69093.0,1840.582,217332750.0,117706.7,117306.47,,107.70608,14.365941,93.34013,65.620186,53.750824,41.93678,119030.56,117460.08,115889.59,,,,83.15842,73.08488,-60247.703,724.6426,823.60187,0.87984574,20.43362,117367.266,117889.05,118410.836,116721.67,119153.71,115678.1,120100.0,121302.76,121930.664,neutral,120100.0,115678.1,neutral,,,,117906.93,117706.7,,-234.66989,-365.15067,9034.148,0.3701635,快速金叉,,,
2025-07-16 07:00:00,118260.8,118297.1,118017.2,118181.2,3768.6,445386530.0,69034.0,1746.419,206415840.0,117875.92,117360.09,,148.64172,59.12454,89.51719,63.16962,52.89874,41.6428,119170.87,117514.766,115858.664,,,,90.160324,81.66295,-64016.305,680.16833,805.47845,0.8444277,19.955362,117367.266,117889.05,118410.836,116721.67,119153.71,115678.1,120100.0,121302.76,121930.664,neutral,120100.0,115678.1,neutral,,,,118100.164,117875.92,,-173.51402,-301.2718,8826.595,0.42695966,快速金叉,,,
2025-07-16 08:00:00,118181.2,118785.0,118113.6,118697.7,6497.925,770173600.0,115809.0,4080.111,483647780.0,118119.94,117435.68,,234.06148,117.43685,116.624626,71.28693,57.596012,44.265377,119396.36,117655.79,115915.23,,,,94.75895,89.35923,-57518.38,679.2915,801.00916,0.8480446,20.863335,118410.836,117889.05,117367.266,119056.43,116624.38,120100.0,115678.1,121302.76,121930.664,uptrend,120100.0,115678.1,fib_golden_zone_缩量,118410.836,121302.76,0.6828739,118379.9,118119.94,,-82.42022,-228.32126,8378.462,0.7755511,快速金叉,,,
2025-07-16 09:00:00,118697.7,119204.0,118688.9,119188.9,9385.976,1116613200.0,154507.0,4839.253,575720300.0,118437.42,117530.72,,345.4808,193.45149,152.0293,76.928665,61.52569,46.62521,119642.97,117852.94,116062.91,,,,95.10559,93.34162,-48132.402,662.8723,791.4789,0.8375111,22.613686,118410.836,117889.05,117367.266,119056.43,116624.38,120100.0,115678.1,121302.76,121930.664,uptrend,120100.0,115678.1,neutral,118410.836,121302.76,0.79395735,118689.266,118437.42,,29.072868,-142.52321,7827.5312,1.1990979,快速金叉,,,强势区
2025-07-16 10:00:00,119188.9,119299.9,118715.3,118716.9,5330.65,634360100.0,101013.0,2005.79,238696770.0,118609.1,117561.63,,359.73212,248.87837,110.853745,63.042107,56.1417,44.742085,119503.91,118017.71,116531.52,123149.29,118467.875,113786.45,89.610886,93.15848,-53463.055,655.0451,784.5829,0.83489597,24.388441,118410.836,117889.05,117367.266,119056.43,116624.38,120100.0,115678.1,121302.76,121930.664,uptrend,120100.0,115678.1,fib_golden_zone_缩量,118410.836,121302.76,0.6872159,118867.836,118609.1,,78.44127,-68.868385,6719.541,0.7933057,快速金叉,,,
2025-07-16 11:00:00,118716.9,118898.2,118621.8,118755.1,3601.246,427748860.0,74958.0,1600.6,190133870.0,118707.96,117693.8,,365.70276,287.81982,77.88292,63.661465,56.47368,44.928307,119631.49,118104.336,116577.18,122863.375,118403.375,113943.375,82.510155,89.07555,-49861.81,617.1806,767.6435,0.8039938,25.510353,118438.336,117925.05,117411.766,119073.42,116680.98,120100.0,115750.1,121283.17,121900.86,uptrend,120100.0,115750.1,fib_golden_zone_缩量,118438.336,121283.17,0.69082046,118886.97,118707.96,,119.27359,-6.1543937,6085.8755,0.5917384,快速金叉,,,
2025-07-16 12:00:00,118755.1,119055.0,118557.0,118579.3,5111.985,607438000.0,106991.0,2466.467,293126300.0,118787.58,117797.91,,340.74188,305.4605,35.28138,58.406185,54.431725,44.218853,119704.56,118159.45,116614.336,122562.945,118336.73,114110.51,71.01008,81.04371,-54973.793,605.2625,758.65533,0.7978096,26.902311,118552.9,118075.0,117597.1,119144.2,116916.7,120100.0,116050.0,121201.6,121776.7,uptrend,120100.0,116050.0,fib_618_bounce,118552.9,121201.6,0.6245185,118683.766,118787.58,,135.88155,41.19092,5462.924,0.9357599,快速死叉,,,
2025-07-16 13:00:00,118579.3,118907.8,118156.0,118651.3,11552.864,1369186200.0,194142.0,5870.752,695837300.0,118778.3,117867.21,,323.82196,311.581,12.240963,59.98455,55.147026,44.58956,119770.74,118224.65,116678.56,122311.6,118280.266,114248.92,66.79339,73.437874,-43420.93,619.91626,758.4268,0.81737125,26.142666,118552.9,118075.0,117597.1,119144.2,116916.7,120100.0,116050.0,121201.6,121776.7,uptrend,120100.0,116050.0,fib_golden_zone_带量,118552.9,121201.6,0.6422963,118661.9,118778.3,,153.08858,78.490135,5776.019,2.000143,快速死叉,,,
2025-07-16 14:00:00,118651.2,119230.0,118156.0,119019.8,10758.392,1276371800.0,220190.0,5593.699,663742600.0,118744.48,117943.6,,347.5719,323.57797,23.993937,67.376526,58.718685,46.472977,119937.41,118289.31,116641.22,121990.0,118222.77,114455.55,69.564285,69.12259,-32662.535,665.32465,768.9459,0.8652424,26.380075,118552.9,118075.0,117597.1,119144.2,116916.7,120100.0,116050.0,121201.6,121776.7,uptrend,120100.0,116050.0,fib_golden_zone_带量,118552.9,121201.6,0.73328394,118750.13,118744.48,,194.22127,117.06718,5514.6997,1.9508573,快速金叉,,,
2025-07-16 15:00:00,119019.9,119786.7,118243.3,119056.0,25528.01,3041148000.0,469736.0,12592.481,1500385000.0,118812.3,118054.69,,360.20322,335.78638,24.416836,68.052895,59.063545,46.657234,120057.695,118384.266,116710.836,121683.38,118170.31,114657.24,67.52981,67.962494,-7134.526,753.1322,794.7611,0.94762087,27.878635,118606.0,118144.5,117683.0,119177.01,117025.95,120100.0,116189.0,121163.79,121719.16,uptrend,120100.0,116189.0,fib_golden_zone_带量,118606.0,121163.79,0.7330606,118909.03,118812.3,,227.12213,153.75217,6450.267,3.957667,快速金叉,,,
2025-07-16 16:00:00,119055.9,119293.5,118430.3,119250.0,7526.9,895007800.0,181329.0,3950.046,469701280.0,118911.28,118189.02,118512.59,383.2577,351.61014,31.647535,71.718864,60.946457,47.65616,120084.57,118521.04,116957.516,121458.84,118132.11,114805.375,69.56671,68.88693,392.374,764.139,797.04236,0.9587181,29.227339,118606.0,118144.5,117683.0,119177.01,117025.95,120100.0,116189.0,121163.79,121719.16,uptrend,120100.0,116189.0,fib_golden_zone,118606.0,121163.79,0.7826643,119108.6,118911.28,118512.59,265.78668,191.097,6601.436,1.1401913,快速金叉,,,强势区
2025-07-16 17:00:00,119249.9,119676.2,118924.1,119039.4,6620.246,790268300.0,147198.0,3440.168,410686000.0,119003.3,118314.234,118460.086,365.70477,356.30835,9.396412,62.618416,57.836445,46.674595,119999.26,118632.6,117265.945,121388.55,118115.63,114842.73,60.266907,65.7878,-6227.872,762.93506,795.5443,0.9590102,31.21725,118663.6,118219.9,117776.195,119212.59,117144.484,120100.0,116339.8,121122.77,121656.73,uptrend,120100.0,116339.8,fib_golden_zone,118663.6,121122.77,0.7179405,119115.13,119003.3,118460.086,276.2505,219.48149,6630.7656,0.9984135,快速金叉,,,
2025-07-16 18:00:00,119039.4,119888.0,118836.0,119471.0,7001.121,836366900.0,157207.0,3664.371,437762530.0,119167.24,118406.07,118416.5,395.4146,369.34378,26.070839,71.319695,62.104313,48.90569,119996.54,118766.13,117535.73,121303.07,118099.836,114896.6,66.00622,65.279945,773.249,791.84155,804.09283,0.98476386,33.39107,118922.336,118558.55,118194.766,119372.44,117676.84,120100.0,117017.1,120938.55,121376.32,uptrend,120100.0,117017.1,neutral,118922.336,120938.55,0.79597133,119253.47,119167.24,118416.5,315.7301,251.56436,6743.3115,1.038232,快速金叉,,,强势区
2025-07-16 19:00:00,119471.0,119600.0,118780.0,119186.7,5914.548,704627900.0,133409.0,2823.261,336274780.0,119200.62,118471.734,118375.64,373.58896,370.75885,2.8301227,60.497715,57.943672,47.550022,119893.22,118861.01,117828.8,121237.56,118085.87,114934.17,63.202026,63.158386,-5141.299,794.6574,804.62305,0.9876145,35.016624,118922.336,118558.55,118194.766,119372.44,117676.84,120100.0,117017.1,120938.55,121376.32,uptrend,120100.0,117017.1,fib_golden_zone,118922.336,120938.55,0.70375293,119232.37,119200.62,118375.64,320.38416,274.5043,6820.1904,0.8672115,快速金叉,,,
2025-07-16 20:00:00,119186.7,119914.9,118891.2,119886.2,5904.81,705695940.0,122453.0,2491.903,297737250.0,119366.66,118574.01,118339.79,431.4743,390.9973,40.476967,72.48315,64.28381,51.00674,120141.9,118977.11,117812.31,121267.055,118091.48,114915.91,77.93378,69.04734,763.511,817.56165,811.9256,1.0069416,37.079178,118922.336,118558.55,118194.766,119372.44,117676.84,120100.0,117017.1,120938.55,121376.32,uptrend,120100.0,117017.1,neutral,118922.336,120938.55,0.9306497,119514.63,119366.66,118339.79,376.18,308.3962,6847.623,0.86231524,快速金叉,,,
