open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA12,MA26,MA20,MA50,MACD,MACD_Signal,MACD_Hist,RSI,BB_Upper,BB_Middle,BB_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ADX,计算时间,MA_Signal,MACD_Signal_Analysis,RSI_Signal,BB_Signal,Stoch_Signal,综合信号
2025-07-12 21:00:00,116975.6,117527.8,116960.0,117455.5,1810.809,212332152.6052,46355.0,1070.942,125567926.7945,117433.98333333338,117558.45000000003,117433.98333333338,117558.45000000003,-36.1554366688797,10.214512212558539,-46.36994888143824,50.63349862594787,118167.58115645938,117542.48750000003,116917.39384354069,36.26688045825597,39.27830689214607,104593.19500000004,426.5122696894489,17.046550590664385,2025-07-18 17:22:44,死叉,看跌,看涨区域,下轨区域,看跌交叉,中性
2025-07-12 22:00:00,117455.6,117527.4,117270.0,117349.8,1285.067,150870575.1546,29215.0,601.406,70607546.6523,117377.93333333339,117548.07692307694,117377.93333333339,117548.07692307694,-36.589023683045525,-1.4863717613424772,-35.10265192170305,48.35551753443206,118132.55192594726,117514.89375000003,116897.2355740528,36.41636714042844,35.88774384056557,103308.12800000004,412.41958054866103,17.243461078873196,2025-07-18 17:22:44,死叉,看跌,看跌区域,下轨区域,看涨交叉,强烈看跌
2025-07-12 23:00:00,117349.9,117435.8,117174.0,117389.3,1279.659,150099635.6172,30828.0,641.218,75215595.3906,117345.90833333338,117540.51923076925,117345.90833333338,117540.51923076925,-31.930013808203512,-9.097282273057736,-22.832731535145776,49.29327924606577,118109.6297613622,117496.11875000004,116882.60773863787,53.93815983872039,42.20713581246824,104587.78700000004,399.8679488362729,17.78115515333516,2025-07-18 17:22:44,死叉,看跌,看跌区域,下轨区域,看涨交叉,强烈看跌
2025-07-13 00:00:00,117389.4,117424.6,117212.6,117273.0,1367.151,160396018.63,35068.0,630.867,74011929.1347,117327.50000000006,117528.26923076925,117327.50000000006,117528.26923076925,-40.64837001179694,-16.985054207742536,-23.663315804054406,46.55540211943064,118048.71300273419,117458.73125000004,116868.74949726589,53.48937870822679,47.947968562458506,103220.63600000004,384.2122864332502,18.274041388258627,2025-07-18 17:22:44,死叉,看跌,看跌区域,下轨区域,看涨交叉,强烈看跌
2025-07-13 01:00:00,117272.9,117635.4,117164.3,117510.8,2449.419,287589297.9331,51519.0,1404.257,164875509.7381,117330.39166666672,117528.68461538463,117330.39166666672,117528.68461538463,-20.30811325056129,-17.815818968447225,-2.4922942821140666,52.49054419307292,117904.10258058566,117420.66875000004,116937.23491941442,64.48013607151499,57.302558206154025,105670.05500000004,391.4529292304787,17.46799732161775,2025-07-18 17:22:44,死叉,看跌,看涨区域,上轨区域,看涨交叉,中性
2025-07-13 02:00:00,117510.8,117794.7,117359.4,117573.9,1803.825,212015990.1516,44861.0,949.951,111675958.4164,117349.05000000005,117536.1653846154,117349.05000000005,117536.1653846154,1.7376755439909175,-12.92744534033769,14.665120884328607,53.98218246405001,117774.62584319583,117392.63750000004,117010.64915680425,68.470824018285,62.14677959934223,107473.88000000003,395.1068517946057,16.12275027169946,2025-07-18 17:22:44,死叉,看涨,看涨区域,上轨区域,看涨交叉,中性
2025-07-13 03:00:00,117574.0,117791.0,117557.3,117711.5,1558.523,183427354.4933,42358.0,785.2,92413634.4428,117402.0416666667,117539.73846153847,117402.0416666667,117539.73846153847,32.75029147558962,-1.5080111363558615,34.25830261194548,57.20515551387692,117756.16617747828,117388.75625000003,117021.34632252179,82.48690414214899,71.81262141064963,109032.40300000003,381.6562808117217,14.889607142607693,2025-07-18 17:22:44,死叉,看涨,看涨区域,上轨区域,看涨交叉,中性
2025-07-13 04:00:00,117711.6,117850.0,117639.7,117842.8,1546.517,182134054.0636,38217.0,798.125,93999822.4393,117458.8916666667,117550.42307692308,117458.8916666667,117550.42307692308,69.03309776264359,16.127266088394002,52.90583167424959,60.135734305525325,117837.01664095587,117410.56250000004,116984.10835904421,87.59024682666501,79.51599166236629,110578.92000000004,367.37659074407844,14.07768072146493,2025-07-18 17:22:44,死叉,看涨,看涨区域,突破上轨,看涨交叉,中性
2025-07-13 05:00:00,117842.8,117860.0,117643.1,117714.9,1816.098,213886824.72,38778.0,805.796,94908536.1545,117481.91666666669,117549.8423076923,117481.91666666669,117549.8423076923,80.21271873936348,32.14862925113637,48.06408948822711,56.02479795774483,117876.10224604484,117425.48750000003,116974.87275395522,91.03371198824438,87.03695431901942,108762.82200000004,354.8368748487381,13.389614269695722,2025-07-18 17:22:44,死叉,看涨,看涨区域,上轨区域,超买交叉,中性
2025-07-13 06:00:00,117714.9,117942.0,117690.1,117839.8,1632.711,192397178.6918,34723.0,970.436,114358221.734,117513.55833333335,117558.69230769228,117513.55833333335,117558.69230769228,100.5103936544474,49.23907035196413,51.27132330248327,59.03312824003868,117946.80792735984,117456.10000000003,116965.39207264023,90.88715234605756,89.8370370536556,110395.53300000004,346.2588019446761,13.22819358034117,2025-07-18 17:22:44,死叉,看涨,看涨区域,上轨区域,超买交叉,中性
2025-07-13 07:00:00,117839.9,118040.8,117797.8,117950.0,2314.715,272943748.3418,46886.0,1283.487,151350153.0104,117548.91666666669,117570.59999999999,117548.91666666669,117570.59999999999,125.46669552623644,68.2959766455322,57.17071888070423,61.58374130797941,118014.37388741379,117510.75000000003,117007.12611258627,88.356420498099,90.09242827746694,112710.24800000004,337.6539017826198,13.617937037994766,2025-07-18 17:22:44,死叉,看涨,看涨区域,上轨区域,超买交叉,中性
2025-07-13 08:00:00,117950.0,117975.4,117710.0,117855.5,1326.612,156302675.026,32497.0,582.707,68653270.2165,117622.23333333335,117573.06923076922,117622.23333333335,117573.06923076922,131.02642969615408,83.97858990818767,47.04783978796641,58.1676000337555,118049.31134510729,117554.18125000002,117059.05115489276,86.68352746816102,88.64236677077248,111383.63600000004,331.6327433007344,13.326884929257515,2025-07-18 17:22:44,金叉,看涨,看涨区域,上轨区域,超买交叉,强烈看涨
2025-07-13 09:00:00,117855.5,117870.3,117641.3,117700.1,1562.106,183944835.1403,32651.0,711.117,83733870.0706,117642.6166666667,117573.46923076922,117642.6166666667,117573.46923076922,115.73484673433995,91.91765411472574,23.817192619614218,52.86321305216008,118066.57807426598,117570.52500000002,117074.47192573406,77.19580222631977,84.07858339752654,109821.53000000004,323.08001469233983,12.570763890934542,2025-07-18 17:22:44,金叉,看涨,看涨区域,上轨区域,看跌交叉,强烈看涨
2025-07-13 10:00:00,117700.0,117818.5,117692.6,117715.9,949.568,111814724.6419,24473.0,494.044,58174936.5966,117673.12500000001,117567.49615384614,117673.12500000001,117567.49615384614,104.2330619123968,94.9965060641435,9.236555848253303,53.339102310928446,118083.78637260413,117586.51250000001,117089.2386273959,67.64023578627082,77.17318849358382,110771.09800000004,306.648346801311,11.877652939138484,2025-07-18 17:22:44,金叉,看涨,看涨区域,上轨区域,看跌交叉,强烈看涨
2025-07-13 11:00:00,117716.0,118058.3,117715.9,118036.1,2491.495,293847747.0966,47990.0,1399.057,164998446.4848,117727.02500000002,117564.27692307692,117727.02500000002,117564.27692307692,128.9038900071173,103.47335204988696,25.430537957230342,61.911409958374556,118159.53961479568,117618.41250000002,117077.28538520436,73.85946239811318,72.8985001369012,113262.59300000004,309.6276512345358,12.689108232904438,2025-07-18 17:22:44,金叉,看涨,看涨区域,上轨区域,看涨交叉,强烈看涨
2025-07-13 12:00:00,118036.0,118658.5,117933.4,118382.1,7091.69,838801427.5303,123082.0,3767.837,445711542.9316,117819.45000000003,117578.11153846154,117819.45000000003,117578.11153846154,182.248057894074,123.16702851093372,59.08102938314029,68.73806517022099,118258.0803174356,117706.31250000003,117154.54468256446,79.7242089032522,73.74130236254535,120354.28300000004,344.2503469649916,15.596065014376132,2025-07-18 17:22:44,金叉,看涨,看涨区域,突破上轨,看涨交叉,强烈看涨
2025-07-13 13:00:00,118382.1,118722.2,118094.1,118550.0,7538.704,892799049.0964,144125.0,3723.816,441038723.2436,117906.05000000003,117607.97307692307,117906.05000000003,117607.97307692307,236.04657894105185,151.38691611846326,84.65966282258859,71.4677721978433,118444.01351770433,117774.71875000003,117105.42398229573,87.1527085279226,80.24545994309595,127892.98700000004,367.90448471790825,18.422099517533955,2025-07-18 17:22:44,金叉,看涨,超买,突破上轨,超买交叉,中性
2025-07-13 14:00:00,118550.0,119655.0,118300.0,118713.3,18759.41,2230924489.8285,300074.0,9875.942,1174849318.9368,118001.00000000004,117654.87307692306,118001.00000000004,117654.87307692306,288.6955655399215,185.71407847382784,102.98148706609368,73.90545958644915,118630.65226524015,117859.93750000003,117089.22273475991,72.40460423271603,79.76050722129689,146652.39700000003,450.16244432474923,22.573743295951175,2025-07-18 17:22:44,金叉,看涨,超买,突破上轨,看跌交叉,中性
2025-07-13 15:00:00,118713.3,119079.0,118472.3,118610.6,5633.116,669076821.5205,114417.0,2690.106,319550845.1762,118075.92500000005,117698.50769230768,118075.92500000005,117698.50769230768,310.5330909656477,216.9188315967828,93.61425936886491,69.78109497610939,118746.32679951198,117936.26875000003,117126.21070048808,62.20845142039326,73.92192139367724,141019.28100000002,463.2072406310199,26.379416759500298,2025-07-18 17:22:44,金叉,看涨,看涨区域,上轨区域,看跌交叉,强烈看涨
2025-07-13 16:00:00,118610.6,118943.3,118457.8,118466.1,4147.295,492375864.6416,88209.0,1848.07,219382945.0331,118127.86666666671,117741.43461538461,118127.86666666671,117741.43461538461,305.0052350758924,238.9404324665602,66.06480260933222,64.23317712149232,118781.64939621546,118010.83750000004,117240.02560378461,47.45572231133082,60.68959265481332,136871.986,465.0649705784349,29.772377693298054,2025-07-18 17:22:44,金叉,看涨,看涨区域,上轨区域,看跌交叉,强烈看涨
2025-07-13 17:00:00,118466.0,118795.3,118325.4,118640.4,3093.311,366757027.57,65964.0,1657.737,196546060.1752,118204.99166666671,117801.61923076921,118204.99166666671,117801.61923076921,314.4539719728782,257.8188173431397,56.63515462973851,67.64620401161045,118862.96894489079,118081.43750000003,117299.90605510927,46.2366125374518,51.966928756391916,139965.297,465.4678896968994,31.997187862236085,2025-07-18 17:22:44,金叉,看涨,看涨区域,上轨区域,看跌交叉,强烈看涨
2025-07-13 18:00:00,118640.3,119018.0,118524.0,118940.1,2696.243,320430004.3428,68678.0,1363.921,162089266.646,118296.68333333339,117870.06153846152,118296.68333333339,117870.06153846152,348.30298113480967,280.4398582910572,67.86312284375248,72.59279628501515,119004.41322966473,118166.82500000004,117329.23677033535,51.69091721706314,48.461084021948544,142661.53999999998,467.8455655554911,34.41561497055492,2025-07-18 17:22:44,金叉,看涨,超买,上轨区域,看涨交叉,中性
2025-07-13 19:00:00,118940.2,119454.9,118855.4,118923.0,5017.353,597802477.5271,107789.0,2653.986,316228248.3877,118377.76666666672,117927.15384615383,118377.76666666672,117927.15384615383,364.7222063228546,301.51044529900656,63.211761023848055,71.90282836483722,119119.89240920861,118242.54375000004,117365.19509079147,59.25410935094595,52.393879701820254,137644.18699999998,478.81676842586677,37.22616631813241,2025-07-18 17:22:44,金叉,看涨,超买,上轨区域,看涨交叉,中性
2025-07-13 20:00:00,118922.9,119333.0,118771.2,119028.7,2703.817,321828396.9146,66646.0,1268.033,150929482.4025,118475.53333333338,117987.4846153846,118475.53333333338,117987.4846153846,381.5630572537484,321.52359828769204,60.03945896605637,73.60840992512156,119245.27865286311,118316.66250000003,117388.04634713696,65.41072989942792,58.785252155812294,140348.004,485.73203772371147,39.284064836913046,2025-07-18 17:22:44,金叉,看涨,超买,上轨区域,看涨交叉,中性
2025-07-13 21:00:00,119028.7,119028.8,118411.8,118593.1,3909.803,464059395.5984,87187.0,1549.274,183894806.9821,118549.95000000006,118028.53846153844,118549.95000000006,118028.53846153844,339.35343870795623,325.9810583927581,13.372380315198143,57.72397738957401,119254.07609307728,118371.55000000005,117489.02390692281,58.99049452928179,61.218444593218514,136438.201,496.67103458006886,39.18737118469511,2025-07-18 17:22:44,金叉,看涨,看涨区域,上轨区域,看跌交叉,强烈看涨
2025-07-13 22:00:00,118593.0,118734.5,118197.7,118462.5,4545.185,538397222.5315,93904.0,2232.836,264522699.2652,118612.16666666673,118085.72307692305,118612.16666666673,118085.72307692305,288.2381990617869,316.5453435600153,-28.30714449822841,53.88875617668864,119249.61837227369,118410.46875000004,117571.3191277264,48.01850610029923,57.4732435096696,131893.016,500.01511503173,38.09522755705812,2025-07-18 17:22:44,金叉,看跌,看涨区域,上轨区域,看跌交叉,中性
2025-07-13 23:00:00,118462.5,119166.0,118324.6,119038.3,4097.714,486588744.8795,80877.0,2363.229,280592763.4691,118695.68333333339,118146.59999999996,118695.68333333339,118146.59999999996,308.6373302452703,314.56834023132905,-5.931009986058768,65.12594713788836,119333.59044078388,118478.48750000005,117623.38455921621,45.48708761985307,50.83202941647799,135990.73,528.463855445752,38.08491916445097,2025-07-18 17:22:44,金叉,看跌,看涨区域,上轨区域,看跌交叉,中性
2025-07-14 00:00:00,119038.3,119450.0,118871.6,119030.6,4917.568,585980892.257,111852.0,2333.241,278070975.6274,118749.72500000005,118211.24615384614,118749.72500000005,118211.24615384614,317.02147419244284,315.1816237216075,1.8398504708353585,64.8933187777672,119381.87329530268,118551.93125000005,117721.98920469743,49.45914061583088,47.654911445327684,131073.162,532.6252008252721,38.610643446924335,2025-07-18 17:22:44,金叉,看涨,看涨区域,上轨区域,看涨交叉,强烈看涨
2025-07-14 01:00:00,119030.6,119204.5,118862.6,119052.2,2878.757,342567928.9903,72322.0,1402.191,166864081.5273,118791.57500000006,118275.20384615383,118791.57500000006,118275.20384615383,319.71137025959615,316.3140603561046,3.397309903491532,65.27604960588789,119372.23751314732,118636.43750000004,117900.63748685276,61.870961415262805,52.27239655031554,133951.91900000002,516.7314340898323,39.049642024562836,2025-07-18 17:22:44,金叉,看涨,看涨区域,上轨区域,看涨交叉,强烈看涨
2025-07-14 02:00:00,119052.2,120000.0,118930.0,119626.4,12333.301,1475534188.4473,206084.0,7146.321,855001708.849,118867.6666666667,118365.71923076922,118867.6666666667,118365.71923076922,378.49472430373135,331.8592263430113,46.635497960720045,73.66985714184433,119475.23888816457,118755.84375000004,118036.44861183551,68.13102443762112,59.82037548957155,146285.22000000003,562.8371479156796,40.64883165901329,2025-07-18 17:22:44,金叉,看涨,超买,突破上轨,看涨交叉,中性
2025-07-14 03:00:00,119626.4,121800.0,119558.2,120733.2,23213.544,2801794329.4728,355852.0,13516.549,1631967470.851,119044.55000000003,118489.6576923077,119044.55000000003,118489.6576923077,535.1063504393969,382.6710073671077,152.43534307228924,82.59211181923891,120043.270998358,118924.41250000003,117805.55400164207,72.54167333508707,67.51455306265696,169498.76400000002,702.7507189227066,43.461966014365736,2025-07-18 17:22:44,金叉,看涨,超买,突破上轨,看涨交叉,中性
2025-07-14 04:00:00,120733.2,121418.2,120515.9,121370.0,9740.448,1178322581.0924,200611.0,4774.557,577704971.1253,119286.54166666669,118635.66153846154,119286.54166666669,118635.66153846154,708.7455994391639,464.18965538512174,244.5559440540422,85.66615925337364,120703.02630431387,119111.15625000003,117519.28619568619,79.23990014318146,73.3041993052965,179239.21200000003,719.3798256791479,46.04067250677213,2025-07-18 17:22:44,金叉,看涨,超买,突破上轨,看涨交叉,中性
2025-07-14 05:00:00,121370.0,122814.9,121113.3,122447.4,26336.611,3215319729.1017,395205.0,14082.595,1719177385.6354,119603.79166666669,118817.81153846154,119603.79166666669,118817.81153846154,939.6769514491752,583.0614794011351,356.61547204804015,89.21170990411233,121590.94975456005,119354.74375000002,117118.53774544,83.4964665091308,78.42601332913307,205575.82300000003,801.2315068725514,48.96615012035496,2025-07-18 17:22:44,金叉,看涨,超买,突破上轨,看涨交叉,中性
2025-07-14 06:00:00,122447.4,122457.0,122000.0,122124.0,7315.304,893888850.8019,137872.0,3411.987,416931734.6299,119869.11666666668,118982.47307692308,119869.11666666668,118982.47307692308,1055.2619901573926,701.1116070901994,354.15038306719316,82.47569796867269,122143.40976351353,119567.91250000002,116992.41523648651,88.3800660765321,83.70547757628141,198260.51900000003,772.5455479665055,51.647837932805885,2025-07-18 17:22:44,金叉,看涨,超买,上轨区域,超买交叉,中性
2025-07-14 07:00:00,122124.1,123300.0,122087.7,122731.0,12504.352,1534604651.4081,224881.0,6836.741,839097272.638,120186.45000000001,119175.40000000001,120186.45000000001,119175.40000000001,1186.3554366696044,822.4225644850507,363.93287218455373,84.8391457806295,122764.83854092147,119825.43750000001,116886.03645907856,88.64172762890034,86.83942007152105,210764.87100000004,809.1917523026303,54.355971797548484,2025-07-18 17:22:44,金叉,看涨,超买,上轨区域,超买交叉,中性
2025-07-14 08:00:00,122731.0,122772.7,122275.6,122560.1,6006.935,735895832.8673,128927.0,3007.874,368482681.1212,120480.73333333335,119356.95000000003,120480.73333333335,119356.95000000003,1241.4823898299364,927.1875208212721,314.29486900866436,81.43760007477839,123209.54451735018,120081.31250000001,116953.08048264985,86.46108295588222,87.82762555377151,204757.93600000005,783.1841062774105,56.83842784022921,2025-07-18 17:22:44,金叉,看涨,超买,上轨区域,超买交叉,中性
2025-07-14 09:00:00,122560.0,122566.0,121840.0,121979.9,8211.608,1002722993.0728,139268.0,3720.299,454271927.8094,120762.96666666667,119511.94615384618,120762.96666666667,119511.94615384618,1195.7077668587299,994.3175823306365,201.3901845280934,70.83194416035526,123451.30993173545,120290.03125000001,117128.75256826458,82.60477436069061,85.90252831515768,196546.32800000004,778.4187640876263,57.74667945680332,2025-07-18 17:22:44,金叉,看涨,超买,上轨区域,超买交叉,中性
2025-07-14 10:00:00,121980.0,122149.8,121620.7,121911.8,6309.709,769182617.0391,114258.0,3115.677,379833292.8466,121050.40833333334,119667.95769230771,121050.40833333334,119667.95769230771,1133.2478998458682,1029.0501617094444,104.19773813642382,69.6606601234889,123647.14286024912,120475.76250000001,117304.3821397509,75.89402376458986,81.65329369372085,190236.61900000004,757.642200413658,57.92711453320777,2025-07-18 17:22:44,金叉,看涨,看涨区域,上轨区域,看跌交叉,强烈看涨
2025-07-14 11:00:00,121911.8,121911.8,121357.0,121474.5,5860.765,712470217.0143,124257.0,2831.156,344162423.8902,121253.425,119813.12692307694,121253.425,119813.12692307694,1019.5125802029506,1026.665766332821,-7.153186129870392,62.375003546796506,123734.02675206061,120635.23125000001,117536.43574793941,67.01480646116607,75.17120152881547,184375.85400000002,740.73868371252,57.32400709303889,2025-07-18 17:22:44,金叉,看跌,看涨区域,上轨区域,看跌交叉,中性
2025-07-14 12:00:00,121474.5,121917.8,121410.0,121894.2,5256.304,640008167.8814,111084.0,2824.848,343963342.4515,121492.05833333333,119973.83076923079,121492.05833333333,119973.83076923079,964.0448462771456,1011.0105363189022,-46.9656900417566,66.11631546315955,123851.63469650857,120814.32500000001,117777.01530349145,65.13587436544584,69.34823486373388,189632.15800000002,721.327126736477,56.77703230430899,2025-07-18 17:22:44,金叉,看跌,看涨区域,上轨区域,看跌交叉,中性
2025-07-14 13:00:00,121894.2,122113.9,121150.0,121679.2,11558.576,1406207120.6402,210377.0,5621.363,683882548.56,121710.97499999999,120113.95000000003,121710.97499999999,120113.95000000003,882.7220425806154,978.9384128843304,-96.21637030371505,62.608223219816,123840.92810515102,121007.20625,118173.48439484899,61.12521909103226,64.42529997254802,178073.58200000002,741.5415328417702,55.48044021602644,2025-07-18 17:22:44,金叉,看跌,看涨区域,上轨区域,看跌交叉,中性
2025-07-14 14:00:00,121679.3,121970.9,120612.4,121160.0,15446.152,1871298569.966,294009.0,7424.048,899478390.9994,121838.77500000001,120220.79230769233,121838.77500000001,120220.79230769233,750.8886936634808,921.925983079118,-171.03728941563725,54.87398147322676,123686.4250516588,121175.8,118665.1749483412,49.21651912754833,58.49253752800877,162627.43000000002,792.9547384382894,52.82164095930211,2025-07-18 17:22:44,金叉,看跌,看涨区域,下轨区域,看跌交叉,中性
2025-07-14 15:00:00,121160.0,121173.2,119590.9,119863.1,18375.394,2207702241.9704,315584.0,8319.908,999552627.4213,121766.26666666668,120271.29615384618,121766.26666666668,120271.29615384618,499.8773727480584,816.4138304963532,-316.53645774829477,40.96814411121324,123589.80154447889,121227.35,118864.89845552112,29.052533756750865,46.46475732511044,144252.03600000002,858.7335102350988,48.573555213722294,2025-07-18 17:22:44,金叉,看跌,看跌区域,下轨区域,看跌交叉,中性
2025-07-14 16:00:00,119863.1,120299.0,119200.0,120260.9,16207.432,1940611819.0844,274534.0,8518.617,1020059668.486,121673.84166666667,120330.81923076927,121673.84166666667,120330.81923076927,351.6313689414237,700.2182151076208,-348.5868461661971,45.61797365977795,123445.41293174782,121304.24375,119163.07456825217,18.783087374917297,32.35071341973879,160459.46800000002,878.7557177155072,45.32633070963724,2025-07-18 17:22:44,金叉,看跌,看跌区域,下轨区域,看跌交叉,中性
2025-07-14 17:00:00,120261.0,120510.9,119750.0,119885.2,7329.028,880759910.9842,150877.0,3118.39,374845031.1312,121460.32500000001,120379.84230769234,121460.32500000001,120379.84230769234,196.43734128310462,574.2729966514918,-377.83565536838717,42.1673616758758,123308.03867975854,121356.30625,119404.57382024145,16.64217079373891,21.492597308468984,153130.44000000003,868.9344079058811,41.941638593138435,2025-07-18 17:22:44,金叉,看跌,看跌区域,下轨区域,看跌交叉,中性
2025-07-14 18:00:00,119885.2,120166.0,119595.0,119605.6,3920.842,469987959.7763,103238.0,1927.643,231099601.41,121250.45833333336,120423.66923076926,121250.45833333336,120423.66923076926,49.495551326457644,443.0786353202333,-393.58308399377563,39.7085097190459,123311.36815475246,121355.00625,119398.64434524755,17.980187765350635,17.801815311335574,149209.59800000003,844.1065405803911,39.11235460919407,2025-07-18 17:22:44,金叉,看跌,看跌区域,下轨区域,超卖交叉,中性
2025-07-14 19:00:00,119605.4,120076.9,119564.2,119920.0,4490.327,538089176.5788,97839.0,2611.854,312989067.9886,121016.20833333336,120472.88461538465,121016.20833333336,120472.88461538465,-23.972942302483716,326.315740914554,-350.2886832170377,43.76456675389267,123362.1339125065,121304.18125000001,119246.22858749352,16.485109290501764,17.035822616530396,153699.92500000002,816.4893288653583,36.575636058982404,2025-07-18 17:22:44,金叉,看跌,看跌区域,下轨区域,超卖交叉,中性
2025-07-14 20:00:00,119920.3,120430.0,119505.0,120130.1,6220.405,746831440.9499,98428.0,3775.635,453348823.081,120813.70833333336,120518.65384615389,120813.70833333336,120518.65384615389,-54.048702354411944,231.2246300973125,-285.27333245172446,46.41448016306551,123360.85752705771,121226.68750000001,119092.51747294232,21.424694666828856,18.62999724089371,159920.33000000002,825.531884793245,33.57278840410443,2025-07-18 17:22:44,金叉,看跌,看跌区域,下轨区域,看涨交叉,中性
2025-07-14 21:00:00,120130.0,120230.6,119798.4,120000.1,2647.591,317746057.4809,60573.0,1192.976,143169903.42,120648.72500000003,120560.08076923082,120648.72500000003,120560.08076923082,-89.12109689482895,151.13819834927716,-240.2592952441061,44.97211593141521,123186.71343605778,121073.73125000003,118960.74906394228,26.793123833441843,21.567642596924113,157272.73900000003,792.7542277271423,30.82017805379962,2025-07-18 17:22:44,金叉,看跌,看跌区域,下轨区域,看涨交叉,中性
2025-07-14 22:00:00,120000.1,120292.6,119889.2,120014.6,2319.658,278603796.0565,58168.0,1307.731,157074646.8266,120490.62500000004,120598.00000000003,120490.62500000004,120598.00000000003,-111.42609116248786,85.4971259713359,-196.92321713382375,45.18112681087679,123039.47398740416,120941.89375000003,118844.31351259591,28.98155265567263,25.733123718647732,159592.39700000003,760.3080420832144,28.44122954696523,2025-07-18 17:22:44,死叉,看跌,看跌区域,下轨区域,看涨交叉,强烈看跌
2025-07-14 23:00:00,120014.6,120028.1,119735.6,119816.5,2155.509,258317355.9537,48570.0,1012.472,121328872.2489,120352.45833333337,120645.05384615388,120352.45833333337,120645.05384615388,-147.23288533600862,27.314623144499777,-174.54750848050838,42.74138521501251,122704.8651910206,120759.73750000003,118814.60980897947,25.52363956667485,27.099438685263063,157436.88800000004,721.3240385762798,26.264674959282207,2025-07-18 17:22:44,死叉,看跌,看跌区域,下轨区域,看跌交叉,强烈看跌
2025-07-15 00:00:00,119816.5,119919.4,119000.0,119458.4,6038.482,721391033.0158,108897.0,2547.208,304386316.2127,120149.47500000003,120683.35769230772,120149.47500000003,120683.35769230772,-209.66268318337097,-31.929703437467907,-177.73297974590307,38.597062583728615,122367.6149403958,120565.88125000002,118764.14755960424,21.514180186541083,25.33979080296281,151398.40600000005,737.8303686949226,25.8170138093394,2025-07-18 17:22:44,死叉,看跌,看跌区域,下轨区域,看跌交叉,强烈看跌
2025-07-15 01:00:00,119458.4,119497.8,118376.5,118491.3,12335.751,1467937973.6791,234346.0,5426.734,645880553.1903,119883.81666666671,120662.31923076927,119883.81666666671,120662.31923076927,-356.75594192357676,-113.13626305899513,-243.61967886458163,29.96554912091383,122253.67492558747,120347.84375000003,118442.01257441258,13.563905868660923,20.200575207292243,139062.65500000006,769.7861713036795,26.39227573844587,2025-07-18 17:22:44,死叉,看跌,超卖,下轨区域,看跌交叉,中性
2025-07-15 02:00:00,118491.4,118873.2,117833.0,118251.9,15348.778,1814598030.1438,298054.0,7801.043,922327582.3764,119641.47500000003,120632.36923076925,119641.47500000003,120632.36923076925,-483.36274933602544,-205.6928846282527,-277.6698647077727,28.24555016077636,122096.38422843198,120119.10000000002,118141.81577156806,11.725786699188452,15.601290918130111,123713.87700000005,792.3206570283727,27.617503695026826,2025-07-18 17:22:44,死叉,看跌,超卖,下轨区域,超卖交叉,中性
2025-07-15 03:00:00,118251.8,118251.8,116870.0,117209.2,24369.171,2861141776.4503,392483.0,11697.726,1373433526.2804,119420.3166666667,120561.48461538463,119420.3166666667,120561.48461538463,-680.4011047389649,-324.36993965593075,-356.0311650830342,22.153359884436036,122150.99495851206,119852.51875000002,117554.04254148797,9.688023379598496,11.65923864914925,99344.70600000005,841.4522689426744,29.69264548608457,2025-07-18 17:22:44,死叉,看跌,超卖,突破下轨,超卖交叉,中性
2025-07-15 04:00:00,117209.2,117530.7,116227.0,117481.8,17818.56,2084763323.6094,274564.0,8844.668,1035474547.0422,119188.72500000003,120479.00000000001,119188.72500000003,120479.00000000001,-781.592615854941,-438.6756087056833,-342.91700714925764,26.699960364587582,121887.96566596458,119576.74375000002,117265.52183403546,18.271365955467733,13.228392011418185,117163.26600000005,879.9729131974514,32.08463250224914,2025-07-18 17:22:44,死叉,看跌,超卖,下轨区域,超卖交叉,中性
2025-07-15 05:00:00,117481.7,117761.3,116972.0,117325.3,7770.177,912244516.7636,149083.0,4016.82,471620060.8233,118975.40000000004,120347.92692307693,118975.40000000004,120347.92692307693,-858.0483945601009,-543.5188051692877,-314.52958939081316,25.750211260776734,121586.66826371818,119304.62500000003,117022.58173628188,21.767526050588888,16.575638461884996,109393.08900000005,872.416837097664,33.66758001352186,2025-07-18 17:22:44,死叉,看跌,超卖,下轨区域,看涨交叉,中性
2025-07-15 06:00:00,117325.2,117325.3,116724.6,117051.0,8759.999,1024836479.2123,141100.0,4086.231,478045391.2638,118762.5166666667,120181.81153846154,118762.5166666667,120181.81153846154,-927.9753537173092,-639.6329423062931,-288.3424114110161,24.097580377969035,121361.47045426993,119047.81250000003,116734.15454573013,25.197081449758148,21.74532448527155,100633.09000000005,849.7737673395251,35.327701419449994,2025-07-18 17:22:44,死叉,看跌,超卖,下轨区域,看涨交叉,中性
2025-07-15 07:00:00,117051.0,117264.0,116371.0,116777.1,9244.232,1079629369.4082,159438.0,4672.832,545789350.6059,118500.60833333338,119963.72307692308,118500.60833333338,119963.72307692308,-991.8390448549617,-727.6844679434603,-264.1545769115014,22.51070413807376,121370.30436277638,118854.93750000003,116339.57063722367,19.75565898891776,22.240088829754892,91388.85800000005,853.3759533945646,37.13586377652362,2025-07-18 17:22:44,死叉,看跌,超卖,下轨区域,看跌交叉,中性
