open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA3,MA5,MA21,MA56,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,MACD_Long,MACD_Long_Signal,MACD_Long_Hist,RSI,RSI_Secondary,RSI_Long,BB_Upper,BB_Middle,BB_Lower,Volume_MA20,Volume_Ratio,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,Fib_Ret_0.000,Fib_Ret_0.236,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ret_0.786,Fib_Ret_1.000,Fib_Ext_1.272,Fib_Ext_1.414,Fib_Trend,Fib_High,Fib_Low,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level,Fib_Price_Position,计算时间,MA_Fast_Signal,MA_Signal,MACD_Signal_Analysis,MACD_Zero_Cross,RSI_Signal,BB_Width,BB_Squeeze,BB_Breakout_Strength,BB_Signal,Stoch_Signal,Fib_Key_Zone,综合信号
2025-07-16 05:00:00,117601.5,118020.0,117601.5,117858.5,5014.165,591027559.6809,91689.0,2813.212,331591547.8518,117645.86666666665,117599.88000000003,117235.23333333335,,117599.88000000003,117235.23333333335,,31.88404695254576,-32.30412556720381,64.18817251974957,-317.41838613954314,-430.3910283545533,112.97264221501018,58.67544716641221,49.96874595433843,39.86264999697036,118828.97941840142,117384.0142857143,115939.04915302717,9065.387550000003,0.5531109367740156,,,,71.67011962844023,67.70029311258034,-63591.816,744.5806399411626,833.201907326498,0.8936377046114846,21.012209139629004,115678.1,116721.66840000001,117367.26580000001,117889.05,118410.8342,119153.71340000001,120100.0,121302.7568,121930.6666,neutral,120100.0,115678.1,neutral,,,,2025-07-23 00:13:11,快速金叉,金叉,看涨,零轴上穿,看涨区域,0.024619453363897738,True,,中轨附近,看涨交叉,,强烈看涨
2025-07-16 06:00:00,117858.5,118282.7,117737.5,118260.8,3344.112,394854472.6852,69093.0,1840.582,217332750.0577,117906.93333333333,117706.70000000003,117306.46666666667,,117706.70000000003,117306.46666666667,,107.7060743196198,14.365941061737388,93.34013325788241,-234.66989894052676,-365.15065188321114,130.48075294268438,65.62018222497804,53.750824102256026,41.93677992138604,119030.56022665396,117460.07857142859,115889.59691620321,9034.148250000002,0.3701635071131359,,,,83.15841350980207,73.08487360137048,-60247.704,724.6425759470461,823.601843748948,0.8798457427542297,20.433621100522483,115678.1,116721.66840000001,117367.26580000001,117889.05,118410.8342,119153.71340000001,120100.0,121302.7568,121930.6666,neutral,120100.0,115678.1,neutral,,,,2025-07-23 00:13:11,快速金叉,金叉,看涨,,看涨区域,0.026740687973750184,False,,强势上轨区域,看涨交叉,,超强看涨
2025-07-16 07:00:00,118260.8,118297.1,118017.2,118181.2,3768.6,445386533.6189,69034.0,1746.419,206415845.3063,118100.16666666667,117875.92000000001,117360.09523809527,,117875.92000000001,117360.09523809527,,148.64172905297892,59.1245370588179,89.51719199416101,-173.51401980807714,-301.2717745248331,127.75775471675598,63.169620685711315,52.89874059233469,41.64279985459636,119170.86708603938,117514.7642857143,115858.66148538921,8826.594750000002,0.42695967207512264,,,,90.1603203436634,81.66295116063525,-64016.304,680.1683183523423,805.4784489573168,0.844427705338129,19.95536160953838,115678.1,116721.66840000001,117367.26580000001,117889.05,118410.8342,119153.71340000001,120100.0,121302.7568,121930.6666,neutral,120100.0,115678.1,neutral,,,,2025-07-23 00:13:11,快速金叉,金叉,看涨,,看涨区域,0.028185442235983068,False,,强势上轨区域,超买交叉,,超强看涨
2025-07-16 08:00:00,118181.2,118785.0,118113.6,118697.7,6497.925,770173571.3889,115809.0,4080.111,483647773.1469,118379.90000000001,118119.94000000002,117435.680952381,,118119.94000000002,117435.680952381,,234.0614717258286,117.43684861448813,116.62462311134047,-82.42022254124458,-228.3212571969703,145.9010346557257,71.28692654984751,57.59601222865165,44.26537765917536,119396.3559622862,117655.79285714286,115915.22975199953,8378.461650000001,0.7755510822204454,,,,94.75894861373776,89.35922748906775,-57518.37899999999,679.2914865171075,801.0091673254061,0.8480445845398779,20.86333478146178,120100.0,119056.4316,118410.8342,117889.05,117367.26580000001,116624.3866,115678.1,121302.7568,121930.6666,uptrend,120100.0,115678.1,fib_golden_zone_缩量,118410.8342,121302.7568,0.6828738777448597,2025-07-23 00:13:11,快速金叉,金叉,看涨,,强卖出,0.029587376241758265,False,,强势上轨区域,超买交叉,,看涨
2025-07-16 09:00:00,118697.7,119204.0,118688.9,119188.9,9385.976,1116613208.5471,154507.0,4839.253,575720293.9939,118689.26666666668,118437.42000000001,117530.71904761907,,118437.42000000001,117530.71904761907,,345.4807903876208,193.45149587219902,152.02929451542178,29.072869021561928,-142.52321512412624,171.59608414568817,76.9286683166842,61.52568812218466,46.625211321120936,119642.9678990405,117852.93571428572,116062.90352953094,7827.531250000002,1.1990978637102214,,,,95.10559176355713,93.34162024031944,-48132.40299999999,662.8723378653974,791.4788617478928,0.83751110724741,22.61368622361206,120100.0,119056.4316,118410.8342,117889.05,117367.26580000001,116624.3866,115678.1,121302.7568,121930.6666,uptrend,120100.0,115678.1,neutral,118410.8342,121302.7568,0.7939573486510307,2025-07-23 00:13:11,快速金叉,金叉,看涨,,强卖出,0.03037738812199641,False,,强势上轨区域,超买交叉,强势区,看涨
2025-07-16 10:00:00,119188.9,119299.9,118715.3,118716.9,5330.65,634360147.4241,101013.0,2005.79,238696763.0164,118867.83333333333,118609.10000000002,117561.63333333335,,118609.10000000002,117561.63333333335,,359.732110616882,248.87836745376,110.85374316312198,78.44126988676726,-68.86838678716174,147.309656673929,63.042108162417286,56.1417020131465,44.74208503609721,119503.90735856912,118017.71428571429,116531.52121285946,6719.540800000001,0.793305697317888,123149.29087480182,118467.87200000002,113786.45312519821,89.6108836017969,93.15847465969728,-53463.05299999999,655.0451040788569,784.5828996896294,0.8348959738199546,24.388441668449797,120100.0,119056.4316,118410.8342,117889.05,117367.26580000001,116624.3866,115678.1,121302.7568,121930.6666,uptrend,120100.0,115678.1,fib_golden_zone_缩量,118410.8342,121302.7568,0.687215902666273,2025-07-23 00:13:11,快速金叉,金叉,看涨,,看涨区域,0.025185932160266076,False,,强势上轨区域,超买交叉,,超强看涨
2025-07-16 11:00:00,118716.9,118898.2,118621.8,118755.1,3601.246,427748876.521,74958.0,1600.6,190133866.0793,118886.96666666667,118707.96000000004,117693.80000000002,,118707.96000000004,117693.80000000002,,365.70274608362524,287.81982699704844,77.8829190865768,119.27359227531997,-6.154393766334508,125.42798604165448,63.661466538543664,56.47367708864227,44.92830733269885,119631.49432059038,118104.33571428573,116577.17710798107,6085.875250000001,0.5917383863561777,122863.37417401226,118403.37599999999,113943.37782598771,82.51015543620109,89.0755436005184,-49861.80699999999,617.1805936709706,767.6434696999748,0.8039938044574116,25.510353048025117,120100.0,119073.4236,118438.3382,117925.05,117411.76180000001,116680.9786,115750.1,121283.1728,121900.85859999999,uptrend,120100.0,115750.1,fib_golden_zone_缩量,118438.3382,121283.1728,0.6908204786316936,2025-07-23 00:13:11,快速金叉,金叉,看涨,,看涨区域,0.02586117769628898,False,,强势上轨区域,超买交叉,,超强看涨
2025-07-16 12:00:00,118755.1,119055.0,118557.0,118579.3,5111.985,607438020.8215,106991.0,2466.467,293126315.9031,118683.76666666668,118787.58000000003,117797.90952380953,,118787.58000000003,117797.90952380953,,340.7418960029754,305.46051666569076,35.28137933728465,135.88155320908118,41.19092189213739,94.69063131694378,58.4061852756268,54.431722980771305,44.2188546446776,119704.56236769736,118159.45000000003,116614.33763230269,5462.923700000001,0.9357599118581866,122562.94488767684,118336.726,114110.50711232315,71.01007988246418,81.04370630682075,-54973.791999999994,605.2625343038735,758.655354043309,0.797809612860547,26.902310739195958,120100.0,119144.2,118552.9,118075.0,117597.1,116916.7,116050.0,121201.6,121776.7,uptrend,120100.0,116050.0,fib_618_bounce,118552.9,121201.6,0.6245185185185193,2025-07-23 00:13:11,快速死叉,金叉,看涨,,看涨区域,0.026153005412556274,False,,中轨附近,看跌交叉,,强烈看涨
2025-07-16 13:00:00,118579.3,118907.8,118156.0,118651.3,11552.864,1369186226.6726,194142.0,5870.752,695837298.8503,118661.90000000002,118778.30000000002,117867.21428571429,,118778.30000000002,117867.21428571429,,323.82196182981716,311.58099838706624,12.24096344275091,153.0885704283137,78.49013807086283,74.59843235745086,59.984550279103864,55.14702503761829,44.589562546184666,119770.73889612025,118224.65000000002,116678.5611038798,5776.019000000001,2.0001430050697544,122311.59970716586,118280.26199999999,114248.92429283411,66.79338932582313,73.43787488149616,-43420.92799999999,619.9162808734865,758.4268422418655,0.8173712299541642,26.142665331910774,120100.0,119144.2,118552.9,118075.0,117597.1,116916.7,116050.0,121201.6,121776.7,uptrend,120100.0,116050.0,fib_golden_zone_带量,118552.9,121201.6,0.642296296296297,2025-07-23 00:13:11,快速死叉,金叉,看涨,,看涨区域,0.02615510210637509,False,,中轨附近,看跌交叉,,强烈看涨
2025-07-16 14:00:00,118651.2,119230.0,118156.0,119019.8,10758.392,1276371804.957,220190.0,5593.699,663742613.791,118750.13333333336,118744.48000000003,117943.60476190475,,118744.48000000003,117943.60476190475,,347.5719032688503,323.5779666809943,23.993936587856012,194.22126402823778,117.06718005665448,77.1540839715833,67.37652807821199,58.718684718882805,46.472976409978976,119937.40812814461,118289.31428571431,116641.22044328401,5514.6998,1.9508572343321389,121990.00116041946,118222.77399999999,114455.54683958052,69.56428907293717,69.12258609374152,-32662.535999999993,665.3246527861378,768.94594750047,0.8652424204182846,26.38007581235386,120100.0,119144.2,118552.9,118075.0,117597.1,116916.7,116050.0,121201.6,121776.7,uptrend,120100.0,116050.0,fib_golden_zone_带量,118552.9,121201.6,0.7332839506172847,2025-07-23 00:13:11,快速金叉,金叉,看涨,,看涨区域,0.027865472927664794,False,,强势上轨区域,看涨交叉,,超强看涨
2025-07-16 15:00:00,119019.9,119786.7,118243.3,119056.0,25528.01,3041147933.0399,469736.0,12592.481,1500385039.6469,118909.03333333337,118812.30000000002,118054.6857142857,,118812.30000000002,118054.6857142857,,360.20322150377615,335.7863849552549,24.416836548521246,227.12213492245064,153.75216501191986,73.36996991053078,68.05289495251371,59.06354628541518,46.65723343523691,120057.6952471954,118384.26428571432,116710.83332423324,6450.2673,3.957666994668577,121683.37934216027,118170.30999999998,114657.24065783969,67.52980603056096,67.96249480977377,-7134.525999999994,753.1321875075234,794.7610825837875,0.947620868725822,27.87863495267562,120100.0,119177.004,118605.998,118144.5,117683.002,117025.954,116189.0,121163.792,121719.154,uptrend,120100.0,116189.0,fib_golden_zone_带量,118605.998,121163.792,0.7330605983124521,2025-07-23 00:13:11,快速金叉,金叉,看涨,,看涨区域,0.028271172213265403,False,,强势上轨区域,看跌交叉,,超强看涨
2025-07-16 16:00:00,119055.9,119293.5,118430.3,119250.0,7526.9,895007808.816,181329.0,3950.046,469701294.0927,119108.60000000003,118911.28000000003,118189.02380952382,118512.59107142857,118911.28000000003,118189.02380952382,118512.59107142857,383.257689246122,351.6101530522106,31.647536193911435,265.78666756124585,191.0969991950285,74.68966836621735,71.71886516885567,60.946456282225626,47.65615863224758,120084.57289766948,118521.04285714288,116957.51281661628,6601.4361499999995,1.1401912900422433,121458.84388388717,118132.10999999999,114805.3761161128,69.56670783828767,68.88693431392862,392.37400000000525,764.1389687567709,797.0423798309945,0.958718115991272,29.227338178965205,120100.0,119177.004,118605.998,118144.5,117683.002,117025.954,116189.0,121163.792,121719.154,uptrend,120100.0,116189.0,fib_golden_zone,118605.998,121163.792,0.7826642802352339,2025-07-23 00:13:11,快速金叉,金叉,看涨,,强卖出,0.026384007478084278,False,,强势上轨区域,看涨交叉,强势区,看涨
2025-07-16 17:00:00,119249.9,119676.2,118924.1,119039.4,6620.246,790268317.7561,147198.0,3440.168,410686005.6262,119115.13333333338,119003.30000000002,118314.23333333332,118460.08214285714,119003.30000000002,118314.23333333332,118460.08214285714,365.7047705581208,356.308358887514,9.396411670606824,276.2504846707161,219.48149435359105,56.76899031712506,62.61841420184783,57.836443028513344,46.67459627340303,119999.25632849033,118632.6,117265.94367150968,6630.765850000001,0.9984134788894709,121388.54380940805,118115.636,114842.72819059195,60.26690846478627,65.787807444545,-6227.871999999995,762.9350718810929,795.5443005032944,0.9590101662452091,31.217250014034086,120100.0,119212.5928,118663.6036,118219.9,117776.1964,117144.4828,116339.8,121122.7744,121656.7228,uptrend,120100.0,116339.8,fib_golden_zone,118663.6036,121122.7744,0.7179405350779197,2025-07-23 00:13:11,快速金叉,金叉,看涨,,看涨区域,0.023040147960852648,False,,中轨附近,看跌交叉,,强烈看涨
2025-07-16 18:00:00,119039.4,119888.0,118836.0,119471.0,7001.121,836366907.3439,157207.0,3664.371,437762539.8506,119253.46666666672,119167.24000000003,118406.07142857143,118416.49642857142,119167.24000000003,118406.07142857143,118416.49642857142,395.4146161364624,369.3437779704968,26.070838165965654,315.7301079368772,251.56436554801974,64.16574238885744,71.31969416115058,62.10431422707464,48.90568956905577,119996.54213597305,118766.13571428573,117535.72929259841,6743.311300000001,1.0382319143415488,121303.07079895545,118099.83799999999,114896.60520104453,66.00622127110297,65.27994585805901,773.2490000000053,791.8415646929836,804.0928238198513,0.9847638745628049,33.391072933932136,120100.0,119372.4356,118922.3322,118558.55,118194.7678,117676.84060000001,117017.1,120938.5488,121376.32059999999,uptrend,120100.0,117017.1,neutral,118922.3322,120938.5488,0.7959713256998276,2025-07-23 00:13:11,快速金叉,金叉,看涨,,强卖出,0.020719819067739932,True,,强势上轨区域,看涨交叉,强势区,看涨
2025-07-16 19:00:00,119471.0,119600.0,118780.0,119186.7,5914.548,704627887.9471,133409.0,2823.261,336274788.2877,119232.36666666671,119200.62000000004,118471.73809523809,118375.64285714286,119200.62000000004,118471.73809523809,118375.64285714286,373.58896209714294,370.7588393460455,2.8301227510974627,320.3841705193481,274.50430053846253,45.87986998088559,60.49771684538542,57.943673687426035,47.550022683078666,119893.21776406182,118861.00714285715,117828.79652165249,6820.190550000001,0.8672115473371926,121237.565972035,118085.86799999999,114934.17002796498,63.20202664020727,63.158385458698866,-5141.2989999999945,794.6574082236853,804.6230630258563,0.9876145051514006,35.016624557766576,120100.0,119372.4356,118922.3322,118558.55,118194.7678,117676.84060000001,117017.1,120938.5488,121376.32059999999,uptrend,120100.0,117017.1,fib_golden_zone,118922.3322,120938.5488,0.7037529598754404,2025-07-23 00:13:11,快速金叉,金叉,看涨,,看涨区域,0.01736836404160813,True,,中轨附近,看涨交叉,,强烈看涨
2025-07-16 20:00:00,119186.7,119914.9,118891.2,119886.2,5904.81,705695911.4899,122453.0,2491.903,297737246.1008,119514.63333333338,119366.66000000003,118574.00952380954,118339.78571428571,119366.66000000003,118574.00952380954,118339.78571428571,431.47429145932256,390.9973233838045,40.47696807551807,376.17998398971395,308.396195022213,67.78378896750093,72.48314573641534,64.28381616980313,51.00674141290706,120141.90105931414,118977.10714285714,117812.31322640015,6847.6232,0.8623152629075735,121267.05622018562,118091.48,114915.90377981437,77.93377459081843,69.04734083404293,763.5110000000059,817.5616674013165,811.9256275916609,1.0069415715160677,37.079177217350015,120100.0,119372.4356,118922.3322,118558.55,118194.7678,117676.84060000001,117017.1,120938.5488,121376.32059999999,uptrend,120100.0,117017.1,neutral,118922.3322,120938.5488,0.9306497129326273,2025-07-23 00:13:11,快速金叉,金叉,看涨,,强卖出,0.019580135110503518,True,,强势上轨区域,看涨交叉,,看涨
2025-07-16 21:00:00,119886.2,120100.0,119150.6,119254.7,7455.082,892519644.9358,124414.0,3760.465,450267614.7551,119442.53333333338,119367.60000000002,118628.30476190479,118296.49107142857,119367.60000000002,118628.30476190479,118296.49107142857,387.80444951934624,389.93303209565175,-2.1285825763055186,365.2316329025198,327.3413409823153,37.890291920204504,54.92943493695659,56.06631100972871,48.049309326668016,120046.84684391048,119053.78571428571,118060.72458466094,7027.8513,1.0607910841824442,121202.19464872763,118078.174,114954.15335127237,71.46500865184031,70.86693662762205,-6691.5709999999945,830.7455006611842,816.5081066719388,1.0174369291289422,39.25553952571296,120100.0,119372.4356,118922.3322,118558.55,118194.7678,117676.84060000001,117017.1,120938.5488,121376.32059999999,uptrend,120100.0,117017.1,fib_golden_zone,118922.3322,120938.5488,0.7258101138538374,2025-07-23 00:13:11,快速金叉,金叉,看跌,,看涨区域,0.016682562820941948,True,,中轨附近,看涨交叉,,中性
2025-07-16 22:00:00,119254.7,119466.6,118557.0,118624.8,5601.091,666771544.5797,114104.0,2714.682,323250422.4931,119255.23333333338,119284.68000000002,118671.07142857143,118251.21964285713,119284.68000000002,118671.07142857143,118251.21964285713,274.67036186474434,351.5121420186826,-76.84178015393826,302.24324805753713,318.9753100073892,-16.732061949852095,42.852578406660875,49.2970370744936,45.33686874722708,120058.11053280512,119048.57857142857,118039.04661005203,7046.352800000002,0.7948922171481392,121067.45594135486,118048.06800000001,115028.68005864517,59.667004805893704,69.68859601618419,-12292.661999999995,838.6309505950663,819.6111697828744,1.0232058584770514,37.9655767218008,117017.1,117744.66440000001,118194.7678,118558.55,118922.3322,119440.2594,120100.0,120938.5488,121376.32059999999,neutral,120100.0,117017.1,neutral,,,,2025-07-23 00:13:11,快速死叉,金叉,看跌,,看跌区域,0.016960000253523927,True,,中轨附近,看跌交叉,,中性
2025-07-16 23:00:00,118624.8,118803.8,118359.4,118590.7,3801.154,450769903.8137,90231.0,1925.129,228326874.1836,118823.40000000004,119108.62000000002,118730.86190476191,118228.49821428572,119108.62000000002,118730.86190476191,118228.49821428572,185.5262807047693,296.1835215807115,-110.6572408759422,246.72877847177733,294.89313282885195,-48.164354357074615,42.26567564679799,48.95246338530428,45.19399257026886,120061.56660991763,119005.85,117950.13339008238,7108.001650000003,0.5347711195311834,120942.05022764501,118019.88000000002,115097.70977235503,33.11444388590656,54.748819114546905,-16093.815999999995,799.2078555355606,807.1041307901122,0.9902165347031224,35.91598840198623,117223.7,117902.5068,118322.4466,118661.85,119001.2534,119484.4718,120100.0,120882.3536,121290.7882,neutral,120100.0,117223.7,neutral,,,,2025-07-23 00:13:11,快速死叉,金叉,看跌,,看跌区域,0.017742264097397306,True,,中轨附近,看跌交叉,,中性
2025-07-17 00:00:00,118590.7,119151.3,118582.3,118861.2,3356.278,399056381.0736,86281.0,1687.698,200651226.5335,118692.23333333338,119043.52000000002,118796.74761904763,118203.50357142858,119043.52000000002,118796.74761904763,118203.50357142858,150.78797204479633,247.71833840207313,-96.9303663572768,222.0011595259857,270.5958083945632,-48.59464886857751,48.76031878395739,51.828841402881245,46.57559826310382,120054.1233067984,119016.15714285716,117978.19097891593,7153.7577500000025,0.46916293747855786,120825.83449184826,117996.81200000003,115167.7895081518,23.88499377433733,38.888814155379244,-12737.537999999995,776.1870699820045,799.1673264304419,0.9712447497683858,35.06846126091192,117252.2,117924.2808,118340.0596,118676.1,119012.1404,119490.5708,120100.0,120874.6016,121278.9892,neutral,120100.0,117252.2,neutral,,,,2025-07-23 00:13:11,快速死叉,金叉,看跌,,看跌区域,0.01744244124258437,True,,中轨附近,看跌交叉,,中性
2025-07-17 01:00:00,118861.2,119052.3,117663.6,118115.0,11598.861,1370165563.0656,199376.0,4965.317,586513069.1686,118522.30000000005,118689.28000000003,118821.20000000001,118171.89285714286,118689.28000000003,118821.20000000001,118171.89285714286,35.81130175990984,177.08265952135204,-141.2713577614422,140.57181522913743,227.2544773394213,-86.68266211028387,35.79948920873911,44.39698501708321,43.44984017125436,120191.91362312446,118970.43571428572,117748.95780544697,7482.992550000003,1.5500297404412084,120693.77382252546,117962.78200000004,115231.79017747461,22.022363466155795,26.340600375466607,-24336.398999999998,837.4383629838037,818.8184155494271,1.0227400203522323,32.1556831663703,117412.8,118046.9792,118439.3104,118756.4,119073.4896,119524.9392,120100.0,116681.88160000001,116300.29920000001,downtrend,120100.0,117412.8,neutral,116681.88160000001,118439.3104,0.26131289074129127,2025-07-23 00:13:11,快速死叉,死叉,看跌,,看跌区域,0.020534141974098388,False,,弱势下轨区域,看跌交叉,,超强看跌
2025-07-17 02:00:00,118115.0,118497.8,117980.2,118302.0,4705.718,556530039.9665,108782.0,2582.911,305457612.2087,118426.06666666671,118498.74000000003,118842.31904761905,118148.6142857143,118498.74000000003,118842.31904761905,118148.6142857143,-23.168048947351053,110.33242336511768,-133.50047231246873,90.0893168173061,181.53275716538292,-91.44344034807682,40.4289921362872,46.46858352041255,44.4168911625901,120238.76257758726,118950.62857142858,117662.4945652699,7551.072850000002,0.6231853530588038,120605.97814704847,117939.65400000002,115273.32985295157,24.519689593754862,23.47568227808271,-19630.680999999997,805.454526685424,808.7778016977796,0.9958909913138324,29.534182881282845,117412.8,118247.9332,118764.5834,119182.15,119599.7166,120194.2182,120951.5,116450.2736,115947.7782,downtrend,120951.5,117412.8,neutral,116450.2736,118764.5834,0.25127871817333985,2025-07-23 00:13:11,快速死叉,死叉,看跌,零轴下穿,看跌区域,0.02165829675099482,False,,弱势下轨区域,看涨交叉,,超强看跌
2025-07-17 03:00:00,118302.0,118335.2,117700.0,118090.9,4686.341,552651353.6363,108083.0,2032.206,239677534.0743,118169.30000000005,118391.96000000004,118834.22857142858,118115.9517857143,118391.96000000004,118834.22857142858,118115.9517857143,-88.36027431796538,44.101524137423326,-132.4617984553887,32.67095690128917,131.91215707735168,-99.2412001760625,36.92244450539821,44.45504646631734,43.54723808714736,120332.96468434088,118910.59999999999,117488.2353156591,7596.959900000002,0.6168705721350457,120589.28479803882,117931.64600000004,115274.00720196126,20.75603349203713,22.432695517315977,-24317.021999999997,788.4290740168813,802.9918749745203,0.9818643233991612,28.019248480678424,117412.8,118247.9332,118764.5834,119182.15,119599.7166,120194.2182,120951.5,116450.2736,115947.7782,downtrend,120951.5,117412.8,neutral,116450.2736,118764.5834,0.191624042727553,2025-07-23 00:13:11,快速死叉,死叉,看跌,,看跌区域,0.023923261413883932,False,,弱势下轨区域,看跌交叉,,超强看跌
2025-07-17 04:00:00,118090.8,118466.0,117923.0,118465.9,2857.481,337951638.783,70192.0,1621.962,191840988.7006,118286.26666666672,118367.00000000003,118847.78571428571,118086.23392857146,118367.00000000003,118847.78571428571,118086.23392857146,-87.8014071941725,0.1338803602247225,-87.93528755439722,17.227273697557393,93.68386261742026,-76.45658891986287,46.53326218900314,48.706977401315946,45.50787822340545,120326.44749997815,118871.0357142857,117415.62392859324,7414.937700000002,0.38536817376092036,120599.1198649166,117935.92600000004,115272.73213508347,25.556832485086915,23.610851856959684,-21459.540999999997,763.8861666151931,794.3254791420363,0.961679043004234,26.146881961335765,117412.8,118247.9332,118764.5834,119182.15,119599.7166,120194.2182,120951.5,116450.2736,115947.7782,downtrend,120951.5,117412.8,neutral,116450.2736,118764.5834,0.29759516206516295,2025-07-23 00:13:11,快速死叉,死叉,看跌,,看跌区域,0.024487239922610485,False,,中轨附近,看涨交叉,,强烈看跌
2025-07-17 05:00:00,118465.9,118620.0,118182.9,118550.0,2488.448,294653935.0747,70141.0,1262.896,149556032.7843,118368.93333333339,118304.76000000001,118840.75238095237,118060.33928571432,118304.76000000001,118840.75238095237,118060.33928571432,-75.52239657132304,-25.084878616957866,-50.43751795436518,11.640031601215014,66.33591894535185,-54.695887344136835,48.583024614468115,49.63807104374573,45.94343932728931,120300.34825814521,118834.89285714284,117369.43745614047,7070.061300000003,0.35196979126616607,120620.22645418235,117962.74200000003,115305.2575458177,28.94981666940258,25.08756088217559,-18971.092999999997,731.2075499536744,782.4179631706353,0.9345485205766006,23.860593182550808,117412.8,118247.9332,118764.5834,119182.15,119599.7166,120194.2182,120951.5,116450.2736,115947.7782,downtrend,120951.5,117412.8,neutral,116450.2736,118764.5834,0.3213609517619459,2025-07-23 00:13:11,快速金叉,死叉,看跌,,看跌区域,0.024663722342293283,False,,中轨附近,看涨交叉,,强烈看跌
2025-07-17 06:00:00,118550.0,118763.4,118307.6,118439.3,4031.805,477897946.2431,97186.0,2069.807,245369024.3189,118485.06666666672,118369.62000000002,118805.05714285713,118032.20892857146,118369.62000000002,118805.05714285713,118032.20892857146,-78.15811674439465,-42.775957992770124,-35.38215875162452,-1.7008564412390115,43.65699381648823,-45.35785025772724,45.88181172259059,48.39283287573237,45.4487729235659,120229.96345118132,118776.9857142857,117324.0079773901,7005.119050000003,0.5755512463417732,120638.68762774125,117981.89200000004,115325.09637225882,37.444672938038536,30.650440697509392,-23002.897999999997,703.6667949583058,771.5306977316137,0.9120399188615108,21.702254398891043,117412.8,118247.9332,118764.5834,119182.15,119599.7166,120194.2182,120951.5,116450.2736,115947.7782,downtrend,120951.5,117412.8,neutral,116450.2736,118764.5834,0.2900782773334843,2025-07-23 00:13:11,快速金叉,死叉,看跌,,看跌区域,0.024465644218160325,False,,中轨附近,看涨交叉,,强烈看跌
2025-07-17 07:00:00,118439.3,118548.0,117810.4,118293.9,6460.573,763298979.5795,122578.0,3194.336,377419583.8496,118427.7333333334,118368.00000000003,118784.91428571427,118005.01964285718,118368.00000000003,118784.91428571427,118005.01964285718,-95.16991928017524,-60.24061175523849,-34.929307524936746,-23.732596572022885,21.19379702031786,-44.926393592340744,42.2796040149384,46.73448197968918,44.79346768597299,120201.422400771,118723.7357142857,117246.04902780041,7148.085400000002,0.903818664505603,120647.260007074,118001.26400000004,115355.26799292608,40.59056640229904,35.6616853365801,-29463.470999999998,707.0601154624758,770.3996744738935,0.9177835075609653,21.061387177842242,117412.8,118247.9332,118764.5834,119182.15,119599.7166,120194.2182,120951.5,116450.2736,115947.7782,downtrend,120951.5,117412.8,neutral,116450.2736,118764.5834,0.24898974199564586,2025-07-23 00:13:11,快速金叉,死叉,看跌,,看跌区域,0.024892860346669276,False,,中轨附近,看涨交叉,,强烈看跌
2025-07-17 08:00:00,118293.8,118408.2,118065.7,118313.6,3661.316,432890324.7335,86402.0,1799.813,212797640.9325,118348.93333333339,118412.54000000001,118763.89047619046,117984.57678571432,118412.54000000001,118763.89047619046,117984.57678571432,-102.47825158799242,-74.31982503282313,-28.158426555169285,-39.15196451982774,1.078543173602661,-40.230507693430404,42.98714176479378,46.999491771436325,44.9048099988527,120020.07218929098,118641.06428571428,117262.05638213758,7075.551950000003,0.5174601254959337,120646.68210875714,118026.51600000003,115406.34989124292,43.02725238432284,40.35416390822019,-25802.155,670.6041039162282,756.1363519914304,0.8868825075663449,20.484606678898324,117412.8,118247.9332,118764.5834,119182.15,119599.7166,120194.2182,120951.5,116450.2736,115947.7782,downtrend,120951.5,117412.8,neutral,116450.2736,118764.5834,0.25455675813151823,2025-07-23 00:13:11,快速死叉,死叉,看跌,,看跌区域,0.023246721729598404,False,,中轨附近,看涨交叉,,强烈看跌
2025-07-17 09:00:00,118313.6,119216.4,118221.8,118758.6,6982.323,829703954.1618,140642.0,3812.212,452975912.5172,118455.36666666674,118471.08,118772.42857142857,117989.35000000002,118471.08,118772.42857142857,117989.35000000002,-53.120231344000786,-67.25329380321568,14.133062459214898,-15.287914171014563,-4.376942607936414,-10.91097156307815,56.90779477251149,52.72161101103754,47.38451702609529,119925.53439243566,118610.48571428572,117295.43703613579,6847.024900000002,1.0197601296878587,120651.87362205696,118066.14600000004,115480.41837794312,52.19226387270339,45.27002755310847,-18819.832,703.0036935246045,764.0851402583825,0.9200593709843347,19.862593553341817,117412.8,118247.9332,118764.5834,119182.15,119599.7166,120194.2182,120951.5,116450.2736,115947.7782,downtrend,120951.5,117412.8,fib_382_reject,116450.2736,118764.5834,0.3803091530788154,2025-07-23 00:13:11,快速死叉,死叉,看涨,,看涨区域,0.022174239827626764,False,,中轨附近,看涨交叉,关键支撑区,中性
