open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,MACD_Long,RSI,RSI_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,Stoch_SlowK,Stoch_SlowD,ATR,ATR_Long,ADX,OBV
2025-06-13 08:00:00,104831.4,105459.7,104360.0,104989.9,28154.768,2952484000.0,107911.125,106370.75,,-544.8189,36.726147,-581.54504,17.06127,36.366665,41.95429,111504.516,107911.125,104317.734,,26.771803,17.407991,1231.2786,1072.3043,25.766153,-113985.266
2025-06-13 12:00:00,104990.0,105750.0,104069.5,105391.9,46774.895,4908131000.0,107721.82,106389.13,,-587.57117,-88.13332,-499.43787,-58.57478,39.697975,44.0049,111425.52,107721.82,104018.12,,31.761461,25.040037,1263.3657,1084.4683,26.363905,-67210.37
2025-06-13 16:00:00,105392.0,105912.0,104607.0,105050.0,31938.527,3362047700.0,107499.414,106394.68,,-641.64465,-198.83559,-442.80908,-140.04573,37.881557,42.65908,111283.09,107499.414,103715.734,,32.703377,30.412214,1266.3396,1088.8789,26.716995,-99148.9
2025-06-13 20:00:00,105050.1,106141.1,104963.1,106027.3,13091.343,1382789800.0,107352.016,106425.414,,-598.7365,-278.81577,-319.92075,-160.13815,45.5508,47.479992,111123.9,107352.016,103580.13,,38.35101,34.27195,1260.0297,1090.6613,26.753126,-86057.555
2025-06-14 00:00:00,106027.3,106173.6,105150.1,105189.4,16567.596,1749651200.0,107138.484,106491.74,,-625.13684,-348.08,-277.05682,-218.4115,40.889637,44.139248,110892.336,107138.484,103384.63,,39.48619,36.84686,1243.1346,1089.318,26.743696,-102625.15
2025-06-14 04:00:00,105189.3,105374.9,104738.7,105025.1,9863.73,1036657400.0,106877.97,106563.07,,-651.8033,-408.82465,-242.97865,-275.35815,40.024757,43.50895,110454.984,106877.97,103300.95,,42.019756,39.95232,1199.7822,1080.2557,27.052402,-112488.88
2025-06-14 08:00:00,105025.0,105088.0,104772.3,105030.6,7912.806,830398900.0,106646.3,106614.79,,-664.82916,-460.02554,-204.80359,-322.39572,40.070454,43.53729,110068.336,106646.3,103224.25,,40.060665,40.522205,1136.6334,1064.9646,27.339058,-104576.07
2025-06-14 12:00:00,105030.5,105084.2,104570.0,104783.4,11378.285,1192916500.0,106415.62,106648.516,,-687.17786,-505.456,-181.72183,-373.3609,38.64521,42.530376,109683.41,106415.62,103147.83,,39.457348,40.51259,1092.174,1053.9493,27.769642,-115954.36
2025-06-14 16:00:00,104783.4,105011.0,104290.0,104582.3,18623.518,1948121200.0,106184.73,106662.84,,-712.89856,-546.9445,-165.95406,-425.1243,37.477375,41.706455,109280.98,106184.73,103088.484,,37.769978,39.095997,1065.6615,1047.2903,28.39511,-134577.88
2025-06-14 20:00:00,104584.2,105438.0,104225.4,105359.9,15565.636,1633921200.0,105967.984,106669.336,,-662.89514,-570.13464,-92.76052,-428.3764,44.465744,45.95714,108627.08,105967.984,103308.89,109512.27,39.66761,38.96498,1076.1571,1050.5964,28.271473,-119012.24
2025-06-15 00:00:00,105359.8,105631.6,105208.7,105425.6,7896.238,832707840.0,105805.04,106694.305,,-610.92334,-578.29236,-32.630947,-425.73007,45.024857,46.304497,108160.36,105805.04,103449.72,109506.875,48.881226,42.106274,1029.4958,1038.0426,27.848433,-111116.0
2025-06-15 04:00:00,105425.6,106099.4,105137.0,105374.1,16601.295,1753451800.0,105643.74,106716.99,,-567.3508,-576.10406,8.7532425,-423.9138,44.64542,46.06083,107623.2,105643.74,103664.29,109496.84,63.385185,50.644672,1024.7034,1036.5297,26.743938,-127717.3
2025-06-15 08:00:00,105374.2,105444.9,104812.2,104924.5,10938.222,1148842200.0,105498.945,106719.03,,-562.6128,-573.4058,10.793002,-442.7213,41.367825,43.941216,107228.164,105498.945,103769.73,109496.016,63.830017,58.69881,996.7031,1028.4531,26.077528,-138655.52
2025-06-15 12:00:00,104924.6,105810.6,104900.0,105526.0,16414.58,1730202200.0,105396.4,106733.28,,-504.50626,-559.6259,55.11965,-426.51312,46.976273,47.34501,106840.21,105396.4,103952.58,109498.266,65.188965,64.13472,990.55286,1026.0961,24.91303,-122240.94
2025-06-15 16:00:00,105525.9,105744.0,104999.9,105252.0,10211.904,1076225900.0,105315.85,106736.43,,-475.08936,-542.7186,67.62924,-424.22256,44.870705,46.008827,106593.625,105315.85,104038.08,109498.34,58.07569,62.36489,972.9491,1020.4561,23.831713,-132452.84
2025-06-15 20:00:00,105251.9,105571.4,104399.9,105534.6,16757.16,1758322600.0,105244.55,106736.96,,-424.08423,-518.9917,94.9075,-406.01303,47.485146,47.610043,106284.21,105244.55,104204.89,109498.83,64.20743,62.490696,987.1313,1023.477,23.537626,-115695.68
2025-06-16 00:00:00,105534.7,105927.0,104920.0,105865.6,17792.791,1878350200.0,105200.35,106740.39,,-352.8855,-485.77048,132.88498,-371.8638,50.44921,49.453625,106035.33,105200.35,104365.375,109501.36,69.196945,63.826687,988.5505,1023.14746,22.70278,-97902.89
2025-06-16 04:00:00,105865.6,107250.0,105817.3,107023.8,30100.727,3208710000.0,105271.06,106770.72,,-200.68953,-428.75427,228.06476,-282.8969,59.139755,55.2405,106415.05,105271.06,104127.08,109522.67,81.304115,71.569496,1020.27545,1031.3385,21.89949,-67802.164
2025-06-16 08:00:00,107023.8,107199.9,106540.0,106842.5,16343.835,1747263500.0,105401.49,106798.84,,-93.623276,-361.7281,268.1048,-214.48071,57.44143,54.220222,106634.13,105401.49,104168.86,109543.4,87.74634,79.4158,994.53436,1023.9097,21.153578,-84146.0
2025-06-16 12:00:00,106842.6,107759.8,106446.6,107374.9,32297.363,3461664500.0,105528.67,106838.73,,33.798126,-282.62283,316.42096,-128.29247,60.984676,56.686886,107001.27,105528.67,104056.07,109577.96,89.38612,86.14552,1017.2962,1029.6956,21.04776,-51848.633
2025-06-16 16:00:00,107375.0,108882.0,107258.0,108594.2,31766.82,3436495400.0,105708.88,106898.23,,230.51064,-179.99614,410.50677,7.004942,67.63124,61.65516,107673.59,105708.88,103744.17,109653.89,89.818855,88.98377,1060.6322,1041.5817,21.906862,-20081.812
2025-06-16 20:00:00,108594.2,108900.0,106640.1,106750.1,38511.68,4154725000.0,105776.8,106914.88,,234.89554,-97.01781,331.91336,30.444204,52.941425,52.154736,107786.37,105776.8,103767.23,109670.98,78.97944,86.06147,1146.2942,1065.948,21.848812,-58593.492
2025-06-17 00:00:00,106750.1,107727.4,106068.0,107553.3,37289.67,3985877500.0,105901.96,106941.09,,299.72705,-17.668837,317.3959,90.49255,57.292507,55.304417,108023.58,105901.96,103780.34,109707.89,73.006516,80.6016,1182.9446,1077.817,21.082392,-21303.824
2025-06-17 04:00:00,107553.3,107655.6,106413.4,106711.1,17587.1,1881318300.0,105936.15,106961.79,,279.92123,41.849182,238.07207,99.27142,51.876205,51.56693,108086.586,105936.15,103785.71,109716.164,58.85296,70.27964,1187.1771,1081.1047,20.370716,-38890.92
2025-06-17 08:00:00,106711.0,106785.2,105461.4,105592.9,28139.512,2983648500.0,105956.33,106961.305,,172.01276,67.8819,104.13085,50.371006,45.698895,47.126934,108085.83,105956.33,103826.82,109714.15,49.686832,60.515434,1196.9359,1085.9586,19.210184,-67030.44
2025-06-17 12:00:00,105592.9,105816.5,104068.0,104199.2,60675.19,6371741700.0,105915.03,106934.95,,-25.669554,49.171604,-74.841156,-61.37571,39.40128,42.354397,108144.836,105915.03,103685.23,109715.91,26.861538,45.133778,1236.3334,1099.2095,19.350018,-127705.625
2025-06-17 16:00:00,104199.2,105288.0,103300.0,104630.6,58959.758,6140887600.0,105895.03,106873.41,,-145.84264,10.168756,-156.0114,-135.04227,42.062763,44.191284,108163.055,105895.03,103627.01,109714.56,17.662155,31.40351,1290.0238,1116.9852,20.017328,-68745.87
2025-06-17 20:00:00,104630.5,104865.8,104143.4,104508.0,23400.633,2444920000.0,105881.26,106812.28,,-248.11339,-41.48767,-206.62572,-203.48196,41.504868,43.775047,108179.26,105881.26,103583.26,109716.13,16.01579,20.179829,1249.4792,1109.0935,20.636974,-92146.5
2025-06-18 00:00:00,104508.0,105192.2,104312.2,105132.2,14529.003,1522890800.0,105908.76,106744.625,,-275.6188,-88.313896,-187.3049,-229.77051,45.470444,46.470436,108156.54,105908.76,103660.97,109716.13,26.016666,19.898205,1223.0879,1104.5117,20.79932,-77617.49
2025-06-18 04:00:00,105132.1,105500.0,104660.0,104925.7,17150.86,1803293200.0,105887.05,106638.58,,-310.5006,-132.75124,-177.74936,-261.42334,44.398106,45.709267,108163.81,105887.05,103610.27,109716.22,27.773214,23.268557,1195.7245,1099.2214,20.566935,-94768.36
2025-06-18 08:00:00,104925.6,105276.8,104111.4,104791.2,24837.186,2598417200.0,105855.33,106543.89,,-345.02054,-175.2051,-169.81543,-293.90442,43.67562,45.2029,108174.22,105855.33,103536.44,109703.74,29.45893,27.749603,1193.5585,1100.545,20.80636,-119605.54
2025-06-18 12:00:00,104791.1,105300.0,103750.0,104744.2,52718.895,5511269400.0,105823.83,106455.21,,-371.88348,-214.54077,-157.34271,-322.55618,43.409782,45.01991,108184.734,105823.83,103462.92,109697.06,27.149405,28.127182,1219.0186,1109.534,21.311178,-172324.44
2025-06-18 16:00:00,104744.2,104795.0,103426.1,103773.3,44220.996,4603954000.0,105766.27,106340.72,,-466.14267,-264.86115,-201.28152,-393.9857,38.232864,41.38594,108264.234,105766.27,103268.31,109706.45,20.28988,25.632738,1229.7244,1114.7214,22.026073,-216545.44
2025-06-18 20:00:00,103773.3,105098.0,103601.5,104832.8,19249.459,2013128000.0,105731.61,106257.87,,-450.1618,-301.9213,-148.24051,-400.11298,45.82546,46.34817,108260.984,105731.61,103202.234,109705.54,20.5375,22.658928,1248.7798,1122.357,22.259169,-197295.97
2025-06-19 00:00:00,104832.8,105185.7,104364.5,105054.4,15050.881,1577193600.0,105721.73,106169.76,,-414.83362,-324.50375,-90.329865,-392.27124,47.28501,47.327473,108260.05,105721.73,103183.414,109705.22,22.383928,21.070436,1218.2384,1116.3339,22.349325,-182245.1
2025-06-19 04:00:00,105054.4,105184.0,104560.6,104585.9,12630.633,1324179700.0,105674.3,106056.766,,-419.8006,-343.5631,-76.23749,-407.0302,44.552147,45.484474,108259.84,105674.3,103088.74,109706.37,29.248045,24.056492,1175.7499,1106.4752,22.43304,-194875.72
2025-06-19 08:00:00,104585.8,105032.1,104570.1,104717.7,9030.799,946802400.0,105616.9,105957.836,,-408.39413,-356.52933,-51.8648,-411.024,45.50633,46.10443,108233.69,105616.9,103000.11,109706.57,30.97387,27.53528,1124.7677,1093.5857,22.510778,-185844.92
2025-06-19 12:00:00,104717.8,104861.0,104021.3,104055.1,21664.367,2260888800.0,105468.47,105851.0,,-447.66034,-374.75552,-72.90481,-445.51352,41.627934,43.493534,108085.99,105468.47,102850.94,109711.87,27.75298,29.324965,1104.4058,1088.5079,23.125614,-207509.3
2025-06-19 16:00:00,104055.2,104795.2,103870.3,104202.6,19357.697,2019501400.0,105336.47,105751.055,,-461.55652,-392.11572,-69.4408,-465.39954,42.7967,44.231716,107929.66,105336.47,102743.28,109714.875,30.02736,29.584736,1091.584,1085.2358,23.837215,-188151.6
2025-06-19 20:00:00,104202.6,104869.4,104094.6,104607.1,9976.228,1042089700.0,105198.08,105649.3,,-434.91614,-400.6758,-34.240345,-459.85007,45.990463,46.253487,107631.88,105198.08,102764.28,109715.75,38.982273,32.254204,1068.9565,1079.0271,24.35629,-178175.38
2025-06-20 00:00:00,104607.1,104770.0,104338.5,104555.1,8187.275,856278850.0,104996.125,105566.71,,-413.2359,-403.18784,-10.048075,-455.406,45.637707,46.028248,106876.6,104996.125,103115.65,109715.29,49.90647,39.6387,1023.4239,1066.0765,24.83829,-186362.64
2025-06-20 04:00:00,104555.0,105765.8,104185.3,105763.5,22781.588,2390620000.0,104946.8,105509.98,,-295.14413,-381.5791,86.43496,-388.9093,54.392334,51.760185,106687.18,104946.8,103206.41,109718.5,71.251274,53.380005,1063.2151,1076.365,23.522404,-163581.06
2025-06-20 08:00:00,105763.6,106486.2,105715.0,105928.6,35129.8,3725277000.0,104865.56,105472.14,,-186.08824,-342.48093,156.39267,-321.8551,55.448,52.48412,106220.76,104865.56,103510.36,109721.89,78.70619,66.621315,1042.3568,1070.2617,22.356445,-128451.26
2025-06-20 12:00:00,105928.7,106111.9,103805.9,104168.5,58185.49,6101879300.0,104738.43,105403.97,,-238.93178,-321.7711,82.83931,-350.91946,43.806614,44.93557,105828.336,104738.43,103648.52,109665.734,68.646904,72.868126,1132.6171,1094.9764,22.293373,-186636.75
2025-06-20 16:00:00,104168.5,104221.0,102255.3,103263.9,58187.934,6002988000.0,104621.98,105331.99,,-349.77237,-327.37134,-22.401016,-419.2449,39.246048,41.69911,105814.66,104621.98,103429.305,109604.914,43.29264,63.548576,1192.1229,1112.391,23.29826,-244824.69
2025-06-20 20:00:00,103263.8,103796.8,102903.6,103246.1,16630.05,1718509000.0,104574.33,105257.7,,-434.0472,-348.7065,-85.34069,-476.45694,39.159657,41.637146,105899.56,104574.33,103249.086,109582.07,23.839243,45.259598,1170.7714,1108.0071,24.231369,-261454.73
2025-06-21 00:00:00,103246.1,103641.0,103067.7,103434.5,8659.61,894965500.0,104514.52,105191.4,,-480.09903,-374.98502,-105.11402,-513.5709,40.64883,42.585262,105929.14,104514.52,103099.9,109574.125,25.042742,30.724874,1128.0948,1097.313,25.097828,-252795.12
2025-06-21 04:00:00,103434.6,103550.0,103268.6,103402.2,6144.184,635231170.0,104459.23,105147.26,,-513.285,-402.64502,-110.63995,-544.3505,40.465958,42.46109,105954.68,104459.23,102963.78,109582.875,26.132343,25.004776,1067.6166,1080.9948,25.902395,-258939.3
2025-06-21 08:00:00,103402.1,103940.6,103401.9,103827.5,12050.22,1250226800.0,104393.99,105139.125,,-499.50885,-422.0178,-77.49108,-546.68036,44.03611,44.690792,105880.125,104393.99,102907.87,109593.22,30.712929,27.296005,1029.8369,1070.1488,26.061563,-246889.08
2025-06-21 12:00:00,103827.5,103899.0,103222.7,103516.7,17939.107,1857920800.0,104323.55,105112.83,,-507.81638,-439.1775,-68.63887,-561.47894,42.05151,43.400307,105835.54,104323.55,102811.555,109603.53,31.360546,29.40194,1004.5842,1062.2719,26.358027,-264828.2
2025-06-21 16:00:00,103516.7,103600.0,102128.2,102207.5,22756.188,2340380200.0,104194.36,105057.19,,-612.97565,-473.93713,-139.03851,-636.78436,34.91363,38.4851,105946.83,104194.36,102441.89,109649.87,22.93119,28.334888,1037.9568,1070.4624,27.430908,-287584.38
2025-06-21 20:00:00,102207.5,102849.2,100789.9,102079.8,53222.043,5411432000.0,104061.14,104990.945,,-698.5668,-518.86304,-179.70372,-704.3715,34.302017,38.043827,106019.195,104061.14,102103.086,109702.06,18.092718,24.12815,1110.9099,1090.2391,29.155853,-340806.4
2025-06-22 00:00:00,102079.8,103362.6,101781.8,102340.0,46913.543,4805703700.0,103989.48,104936.74,,-736.9078,-562.472,-174.4358,-745.6267,36.73396,39.527298,106084.55,103989.48,101894.41,109743.1,17.225523,19.416477,1144.4734,1100.0504,30.031372,-293892.88
2025-06-22 04:00:00,102340.0,102910.7,102220.9,102399.0,16170.421,1659093800.0,103867.78,104864.18,,-753.8427,-600.74615,-153.09656,-774.2218,37.300713,39.870083,106034.3,103867.78,101701.27,109780.26,26.035028,20.45109,1111.9968,1091.8453,30.844353,-277722.47
2025-06-22 08:00:00,102399.1,102770.6,102022.5,102693.7,14959.174,1532175600.0,103749.75,104814.266,,-735.01117,-627.5991,-107.41201,-780.06445,40.183147,41.606068,105901.984,103749.75,101597.516,109805.53,29.627419,24.29599,1086.0042,1084.9705,31.721392,-262763.28
2025-06-22 12:00:00,102693.7,102789.7,98786.9,98849.9,119443.67,11973913000.0,103462.95,104690.76,,-1018.50885,-705.78107,-312.72775,-973.3496,24.416368,29.816814,106457.11,103462.95,100468.79,109995.06,20.82937,25.497272,1294.3467,1143.327,33.912487,-382206.97
2025-06-22 16:00:00,98849.7,100348.7,98608.9,98829.7,44659.1,4435979000.0,103168.55,104566.74,,-1230.6268,-810.75024,-419.8766,-1134.7517,24.362268,29.770266,106717.75,103168.55,99619.35,110166.54,12.394258,20.95035,1326.1648,1155.2565,35.99994,-426866.06
2025-06-22 20:00:00,98829.7,100993.5,98115.4,100904.7,51416.727,5123976700.0,103011.03,104489.164,,-1217.2649,-892.05316,-325.2117,-1163.3267,39.252205,39.89129,106666.9,103011.03,99355.164,110228.31,16.48179,16.568472,1437.0173,1189.7134,37.10741,-375449.3
2025-06-23 00:00:00,100904.7,101580.6,100425.6,101104.4,27455.568,2772309000.0,102856.12,104419.61,,-1176.9937,-949.04126,-227.95238,-1171.9567,40.466873,40.754093,106559.16,102856.12,99153.086,110279.14,33.312885,20.729645,1416.8732,1189.0192,37.428596,-347993.75
2025-06-23 04:00:00,101104.3,102155.1,100899.3,101874.5,23144.867,2352863500.0,102719.49,104349.9,,-1070.5966,-973.3523,-97.24426,-1134.9706,45.0314,44.008373,106355.055,102719.49,99083.92,110302.516,53.842506,34.545727,1405.368,1190.3547,37.075184,-324848.9
2025-06-23 08:00:00,101874.4,102028.9,101071.1,101248.5,18847.037,1912930400.0,102554.16,104266.36,,-1024.9739,-983.67664,-41.29723,-1128.9725,42.19902,42.037537,106141.2,102554.16,98967.12,110335.484,56.542835,47.89941,1373.3988,1185.7036,36.747013,-343695.94
2025-06-23 12:00:00,101248.4,102596.5,100749.8,101369.7,54410.6,5535184400.0,102334.47,104186.27,,-967.88055,-980.5174,12.636844,-1112.1394,42.947235,42.560467,105635.14,102334.47,99033.8,110355.96,58.060955,56.148766,1407.206,1198.9236,35.791725,-289285.3
2025-06-23 16:00:00,101369.6,103273.7,99547.6,103114.2,96846.7,9839181000.0,102193.75,104150.06,,-772.957,-939.0053,166.04834,-1004.96136,52.481846,49.452595,105083.95,102193.75,99303.55,110351.555,65.36059,59.988125,1572.8413,1249.4672,35.646618,-192438.62
2025-06-23 20:00:00,103114.2,106050.0,102818.4,105290.9,76517.266,8011654000.0,102249.87,104145.36,,-437.7906,-838.7624,400.9718,-799.4643,61.19583,56.31931,105328.7,102249.87,99171.04,110347.79,77.57651,66.99935,1691.3241,1289.1097,33.102974,-115921.36
2025-06-24 00:00:00,105291.0,105454.1,104658.0,104870.0,22863.36,2400756200.0,102330.17,104137.72,105175.52,-203.7828,-711.7665,507.98364,-640.812,58.944866,54.807625,105589.125,102330.17,99071.23,110341.83,87.33069,76.75593,1627.3795,1279.2495,30.74102,-138784.72
2025-06-24 04:00:00,104870.0,105775.9,104651.4,104891.8,27514.69,2895681000.0,102412.46,104124.87,105183.8,-16.382048,-572.6896,556.30756,-500.87027,59.028927,54.873497,105838.58,102412.46,98986.34,110286.914,86.98821,83.96513,1591.4596,1276.1545,28.776928,-111270.03
2025-06-24 08:00:00,104891.8,105525.0,104570.8,105134.6,23689.654,2488575500.0,102497.47,104110.24,105195.42,149.99727,-428.15222,578.1495,-366.57568,60.010983,55.629826,106100.586,102497.47,98894.34,110237.68,86.3316,86.8835,1545.941,1269.7155,26.888493,-87580.375
2025-06-24 12:00:00,105134.5,105675.0,104750.0,105184.4,32530.67,3423245000.0,102586.58,104073.46,105200.195,282.61472,-285.99884,568.6135,-247.43097,60.22159,55.789402,106358.97,102586.58,98814.19,110153.57,87.65239,86.99073,1501.5881,1262.8212,25.25537,-55049.703
2025-06-24 16:00:00,105184.3,106239.0,105125.3,105582.1,27242.578,2880287000.0,102674.305,104048.25,105206.64,415.02194,-145.79468,560.8166,-124.44007,61.945244,57.08366,106634.96,102674.305,98713.65,109987.125,89.82256,87.93552,1473.8818,1259.8387,24.186798,-27807.125
2025-06-24 20:00:00,105582.1,106073.9,105382.4,106034.9,10608.935,1122642700.0,102800.22,104021.45,105216.984,550.151,-6.605544,556.75653,3.9793422,63.86509,58.534832,107012.125,102800.22,98588.305,109862.875,92.83069,90.10188,1417.9974,1248.4719,23.194553,-17198.19
2025-06-25 00:00:00,106034.9,106750.9,105755.6,106177.0,25837.305,2747141600.0,102998.69,103973.11,105229.766,661.0874,126.93305,534.15436,120.863045,64.47087,58.991756,107447.61,102998.69,98549.77,109756.76,94.25181,92.30169,1387.8047,1243.4086,22.807388,8639.114
2025-06-25 04:00:00,106176.9,106664.2,105949.2,106547.5,11857.788,1260214500.0,103222.08,103969.055,105245.85,770.0252,255.55148,514.47375,238.7193,66.06812,60.192654,107906.44,103222.08,98537.72,109640.09,96.00601,94.36284,1339.7472,1232.8403,22.44788,20496.902
2025-06-25 08:00:00,106547.5,107187.6,106286.5,107136.3,25270.695,2698874000.0,103461.89,103960.71,105267.37,893.56995,383.15518,510.41476,367.7328,68.492325,62.047245,108423.92,103461.89,98499.85,109565.47,96.61967,95.62583,1308.4153,1226.2056,22.522562,45767.598
2025-06-25 12:00:00,107136.3,108095.7,106700.0,106982.6,62655.746,6734665000.0,103691.07,103966.14,105283.47,967.9201,500.10815,467.81195,468.5157,67.14381,61.26491,108854.87,103691.07,98527.27,109459.03,94.49441,95.706696,1314.6499,1229.5955,23.22043,-16888.148
2025-06-25 16:00:00,106982.7,107863.1,106859.0,107698.2,20971.111,2251596800.0,103941.3,104008.25,105301.69,1072.2262,614.53174,457.6944,588.12244,70.09589,63.513878,109365.945,103941.3,98516.64,109327.805,93.88559,94.999886,1292.4678,1225.0856,23.868452,4082.963
2025-06-25 20:00:00,107698.1,107965.9,107022.6,107280.0,12685.178,1363084000.0,104362.8,104069.87,105313.47,1108.3677,713.29895,395.0687,666.53564,66.344315,61.328903,109438.34,104362.8,99287.26,109214.23,90.92859,93.10286,1267.5272,1219.4498,24.542128,-8602.215
2025-06-26 00:00:00,107280.1,108249.9,107041.4,107809.3,21442.777,2309419500.0,104811.78,104133.44,105334.49,1166.276,803.89435,362.38165,756.71124,68.63256,63.019566,109416.93,104811.78,100206.625,109134.91,92.56515,92.45978,1263.311,1219.2308,25.369598,12840.563
2025-06-26 04:00:00,107809.4,108044.9,107467.6,107768.5,10862.684,1170526300.0,105154.97,104198.65,105351.31,1195.1002,882.13556,312.9647,827.9878,68.24737,62.797356,109563.11,105154.97,100746.83,109064.2,89.753624,91.08245,1214.3102,1206.3922,26.137962,1977.879
