open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA20,MA50,MA144,MA_LONG,MACD,MACD_Signal,MACD_Hist,MACD_Long,MACD_Long_Signal,MACD_Long_Hist,RSI,RSI_Long,RSI_Extra_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,计算时间,MA_Signal,MACD_Signal_Analysis,RSI_Signal,BB_Width,BB_Squeeze,BB_Signal,Stoch_Signal,综合信号
2025-06-16 04:00:00,105865.6,107250.0,105817.3,107023.8,30100.727,3208709896.2528,495472.0,17373.271,1852043668.5934,105271.06499999992,106770.71799999994,,,-200.68952201226784,-428.7542872021666,228.06476518989876,-282.89689976206864,-353.2575769939323,70.36067723186363,59.13975442354612,55.24049985660958,53.20421039497204,106415.04859829467,105271.06499999992,104127.08140170516,109522.67143789673,105880.34494382024,102238.01844974374,81.30411758304562,71.56949656207489,-67802.16300000004,1020.2754651331958,1031.338523366427,0.9892731067611827,21.899489894120386,2025-07-20 11:19:15,死叉,看涨,看涨区域,0.02173405575966684,True,强力突破上轨,看涨交叉,中性
2025-06-16 08:00:00,107023.8,107199.9,106540.0,106842.5,16343.835,1747263456.1127,323381.0,7524.944,804491530.9122,105401.49499999992,106798.83999999992,,,-93.62327440035006,-361.7280846418033,268.10481024145327,-214.48071245745814,-325.50220408663745,111.02149162917931,57.44143073020456,54.220220845731745,52.81266183179951,106634.13033860085,105401.49499999992,104168.859661399,109543.40158077357,105904.82247191013,102266.24336304668,87.74633469058499,79.41579831398246,-84145.99800000005,994.5343604808243,1023.9097528990983,0.9713105648861137,21.153578539663393,2025-07-20 11:19:15,死叉,看涨,看涨区域,0.02338933311336674,True,强力突破上轨,看涨交叉,中性
2025-06-16 12:00:00,106842.6,107759.8,106446.6,107374.9,32297.364,3461664482.5879,664591.0,16089.175,1724480495.0239,105528.66999999993,106838.72999999992,,,33.798125003886526,-282.6228427126654,316.4209677165519,-128.29246874972887,-286.06025701925574,157.76778826952687,60.98467509945117,56.686886560262806,53.83079869277836,107001.27305326035,105528.66999999993,104056.0669467395,109577.95983272995,105930.66179775284,102283.36376277573,89.38612019087459,86.14552415483512,-51848.63400000005,1017.2961918750509,1029.6955578411162,0.9879582213678166,21.0477600106505,2025-07-20 11:19:15,死叉,看涨,看涨区域,0.027909061172862713,True,强力突破上轨,超买交叉,中性
2025-06-16 16:00:00,107375.0,108882.0,107258.0,108594.2,31766.821,3436495329.6117,562999.0,16330.191,1766903177.3935,105708.88499999994,106898.22999999992,,,230.5106387820706,-179.99614641371818,410.5067851957888,7.0049419641145505,-227.44721722258168,234.45215918669624,67.63124138770984,61.65515868291529,56.04703133073657,107673.59622080374,105708.88499999994,103744.17377919614,109653.88681460403,105964.49213483147,102275.0974550589,89.81885347134182,88.98376945093383,-20081.81300000005,1060.6321781696902,1041.581646684294,1.018290003041087,21.906861878942234,2025-07-20 11:19:15,死叉,看涨,强卖出,0.03717211132827298,False,突破上轨,超买交叉,中性
2025-06-16 20:00:00,108594.2,108900.0,106640.1,106750.1,38511.681,4154725234.4676,676081.0,18803.148,2029561882.8358,105776.79499999995,106914.88199999993,,,234.8955354597856,-97.01781003901742,331.91334549880304,30.444203414648655,-175.86893309513562,206.31313650978427,52.94142634002792,52.1547362075762,52.18134947106463,107786.36533864096,105776.79499999995,103767.22466135895,109670.97340709165,105986.60786516854,102302.24232324543,78.97943849533483,86.06147071918377,-58593.49400000005,1146.2941654432832,1065.948013750608,1.0753753003488153,21.848812325379356,2025-07-20 11:19:15,死叉,看涨,看涨区域,0.03799643085500942,False,强势上轨区域,看跌交叉,中性
2025-06-17 00:00:00,106750.1,107727.4,106068.0,107553.3,37289.67,3985877521.9331,759091.0,19362.323,2069997511.1788,105901.95999999993,106941.09599999992,,,299.727058093762,-17.668836412461516,317.39589450622356,90.49255093776446,-122.5966362885556,213.08918722632006,57.2925054377523,55.30441763744061,53.603583577630374,108023.57628143916,105901.95999999993,103780.3437185607,109707.88724192162,106011.40449438202,102314.92174684242,73.00651402968926,80.60160199878867,-21303.82400000005,1182.9445821973338,1077.8170534755957,1.0975374516322018,21.08239237856404,2025-07-20 11:19:15,死叉,看涨,看涨区域,0.04006755458424436,False,强势上轨区域,看跌交叉,中性
2025-06-17 04:00:00,107553.3,107655.6,106413.4,106711.1,17587.099,1881318290.7956,350180.0,8327.78,890694757.201,105936.14999999994,106961.78799999991,,,279.921247529579,41.84918037594659,238.0720671536324,99.271425315339,-78.22302396777667,177.49444928311567,51.876206232351606,51.56692980078894,51.95037399721849,108086.58700350895,105936.14999999994,103785.71299649093,109716.16145755828,106041.86629213483,102367.57112671138,58.85295860193108,70.27963704231841,-38890.92300000005,1187.1771120403823,1081.104712406084,1.0981148249721582,20.370716713664105,2025-07-20 11:19:15,死叉,看涨,看涨区域,0.04059873807966425,False,强势上轨区域,看跌交叉,中性
2025-06-17 08:00:00,106711.0,106785.2,105461.4,105592.9,28139.512,2983648521.6631,504933.0,13431.604,1424152557.9543,105956.32499999992,106961.30599999992,,,172.01274925246253,67.88189415124978,104.13085510121275,50.37100578160607,-52.504218017900115,102.87522379950619,45.698895212991076,47.12693268086348,49.8667316809489,108085.82921074262,105956.32499999992,103826.82078925722,109714.15146822268,106055.30561797752,102396.45976773235,49.686832879015384,60.51543517021193,-67030.43500000006,1196.9358897517839,1085.9586181579623,1.1021929102437298,19.210184259640318,2025-07-20 11:19:15,死叉,看涨,看跌区域,0.040195886573882234,False,中轨附近,看跌交叉,中性
2025-06-17 12:00:00,105592.9,105816.5,104068.0,104199.2,60675.19,6371741792.1962,916559.0,29522.949,3100569376.247,105915.02999999994,106934.95599999992,,,-25.669552807987202,49.171604759402385,-74.84115756738959,-61.375707948653144,-54.27851600405072,-7.097191944602422,39.40128044332694,42.35439854486591,47.44647101486374,108144.83463907984,105915.02999999994,103685.22536092004,109715.90948555042,106053.42696629211,102390.9444470338,26.86153748950295,45.133776323483154,-127705.62500000006,1236.333326198085,1099.209445794803,1.124747727494401,19.350017242026322,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.04210553760084665,False,弱势下轨区域,看跌交叉,超强看跌
2025-06-17 16:00:00,104199.2,105288.0,103300.0,104630.6,58959.759,6140887601.514,1023493.0,29818.289,3106212855.5267,105895.02999999994,106873.4099999999,,,-145.84264356408676,10.16875509470455,-156.0113986587913,-135.04226964827103,-70.43126673289478,-64.61100291537625,42.06276341003924,44.19128385495699,48.2399414719062,108163.05502818144,105895.02999999994,103627.00497181845,109714.56387459539,106040.1269662921,102365.6900579888,17.66215602073133,31.403508796416574,-68745.86600000007,1290.023802898222,1116.985256878907,1.1549156937870615,20.017328397111335,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.04283534417397108,False,弱势下轨区域,看跌交叉,超强看跌
2025-06-17 20:00:00,104630.5,104865.8,104143.4,104508.0,23400.633,2444920177.3258,416153.0,11795.887,1232585295.5041,105881.25999999994,106812.28399999991,,,-248.1133825489087,-41.48767243401811,-206.62571011489058,-203.48196855321294,-97.04140709695841,-106.44056145625453,41.50486609256104,43.77504549585131,48.02964956999568,108179.2602762534,105881.25999999994,103583.25972374648,109716.12991968454,106029.55617977525,102342.98243986595,16.01579154840745,20.179828352880595,-92146.49900000007,1249.4792455483496,1109.093551741329,1.126576963310812,20.63697446969028,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.04340711994272562,False,弱势下轨区域,看跌交叉,超强看跌
2025-06-18 00:00:00,104508.0,105192.2,104312.2,105132.2,14529.003,1522890792.5471,306367.0,7661.448,803093458.9124,105908.75499999993,106744.62599999992,,,-275.6187947729195,-88.31389690179839,-187.3048978711211,-229.77050127417897,-123.58722593240252,-106.18327534177645,45.47044335789163,46.470436514700495,49.18058939786232,108156.54060587054,105908.75499999993,103660.96939412932,109716.12923837344,106029.5314606741,102342.93368297476,26.01666666666668,19.898204745268504,-77617.49600000007,1223.0878708663247,1104.5116807065026,1.1073562120085272,20.79931961512133,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.042447588131323245,False,弱势下轨区域,看涨交叉,超强看跌
2025-06-18 04:00:00,105132.1,105500.0,104660.0,104925.7,17150.86,1803293240.7897,328643.0,8209.983,863214150.9978,105887.04499999995,106638.58199999992,,,-310.5005987117038,-132.75123726377947,-177.74936144792431,-261.4233442442346,-151.15444959476895,-110.26889464946566,44.398104410631824,45.70926505930123,48.81564540006684,108163.81593664114,105887.04499999995,103610.27406335877,109716.21644467696,106025.99887640444,102335.78130813192,27.77321428571425,23.268557500262812,-94768.35600000007,1195.7244515187301,1099.2214470923725,1.0877921411391895,20.566934785343,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.04300376758348839,False,弱势下轨区域,看涨交叉,超强看跌
2025-06-18 08:00:00,104925.6,105276.8,104111.4,104791.2,24837.186,2598417103.3605,459647.0,12107.759,1266663458.0228,105855.32499999995,106543.88999999993,,,-345.02052374964114,-175.2050945609518,-169.81542918868934,-293.9044082624023,-179.70444132829562,-114.19996693410667,43.67561934388614,45.20290018859924,48.5760761466899,108174.21486792027,105855.32499999995,103536.43513207964,109703.73940518103,106006.16853932578,102308.59767347053,29.45892857142852,27.749603174603166,-119605.54200000007,1193.5584192673928,1100.5450181505253,1.0845157622658428,20.80635989525009,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.04381243679371469,False,弱势下轨区域,看涨交叉,超强看跌
2025-06-18 12:00:00,104791.1,105300.0,103750.0,104744.2,52718.894,5511269451.1572,916657.0,26776.868,2799881904.1851,105823.82999999996,106455.21399999993,,,-371.8834789930406,-214.54077144736956,-157.34270754567106,-322.55619595662574,-208.27479225396164,-114.28140370266411,43.40978423912317,45.019909571731056,48.491219737491065,108184.73803133976,105823.82999999996,103462.92196866016,109697.05998592755,105990.12808988756,102283.19619384756,27.14940476190471,28.127182539682508,-172324.43600000007,1219.0185321768647,1109.5341177875148,1.0986760232372748,21.31117814964332,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.04461959147272976,False,弱势下轨区域,看跌交叉,超强看跌
2025-06-18 16:00:00,104744.2,104795.0,103426.1,103773.3,44220.997,4603954182.9371,855611.0,21516.045,2240181627.0058,105766.26999999995,106340.71799999994,,,-466.14267778497015,-264.86115271488967,-201.28152507008048,-393.98569345539727,-245.41697249424877,-148.5687209611485,38.2328645941288,41.38593999301106,46.76906766245672,108264.23114550498,105766.26999999995,103268.30885449491,109706.45566247245,105972.63595505612,102238.81624763978,20.289880952380937,25.63273809523807,-216545.43300000008,1229.7243513070882,1114.7214354317643,1.1031674032811434,22.02607299352856,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.047235496638106535,False,弱势下轨区域,看跌交叉,超强看跌
2025-06-18 20:00:00,103773.3,105098.0,103601.5,104832.8,19249.459,2013127954.0859,352540.0,9836.172,1028648515.3602,105731.60999999994,106257.86799999993,,,-450.1617916215473,-301.9212804962212,-148.24051112532612,-400.1129853495804,-276.3561750653151,-123.75681028426533,45.825458691266995,46.34817080795878,48.79408571883421,108260.98382283858,105731.60999999994,103202.2361771613,109705.5362067989,105965.42134831454,102225.30648983018,20.53750000000002,22.658928571428575,-197295.97400000007,1248.7797547851535,1122.357006723129,1.112640405240693,22.259167911762848,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.04784517747982154,False,弱势下轨区域,看跌交叉,超强看跌
2025-06-19 00:00:00,104832.8,105185.7,104364.5,105054.4,15050.881,1577193604.9284,300592.0,7334.0,768630124.2631,105721.72999999994,106169.75599999994,,,-414.833612529168,-324.5037469028106,-90.32986562635745,-392.27125499234535,-299.5391910507211,-92.73206394162423,47.28501314833199,47.32747450230394,49.20648303572764,108260.04814484766,105721.72999999994,103183.41185515221,109705.21896891505,105963.108988764,102220.99900861294,22.383928571428573,21.07043650793653,-182245.09300000008,1218.2383437290712,1116.3338665886663,1.0912849463680685,22.349324350277705,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.04801885373702696,False,弱势下轨区域,看涨交叉,超强看跌
2025-06-19 04:00:00,105054.4,105184.0,104560.6,104585.9,12630.633,1324179681.8684,205054.0,5759.226,603794649.6213,105674.29499999993,106056.76599999995,,,-419.80061053337704,-343.56311962892386,-76.23749090445318,-407.0302192619565,-321.0373966929682,-85.99282256898834,44.55214783088554,45.48447513808701,48.36615085406725,108259.84660806457,105674.29499999993,103088.74339193528,109706.36936227865,105957.96067415726,102209.55198603588,29.248044751622427,24.056491107683694,-194875.72600000008,1175.7498906055657,1106.475189256893,1.0626084543253045,22.433041043184357,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.04893435263636536,False,弱势下轨区域,看涨交叉,超强看跌
2025-06-19 08:00:00,104585.8,105032.1,104570.1,104717.7,9030.799,946802439.9949,181589.0,4290.399,449827192.4459,105616.89999999994,105957.83799999995,,,-408.3941205306037,-356.52931980925985,-51.86480072134384,-411.023982616156,-339.0347138776057,-71.98926873855027,45.50632994427355,46.10442995549139,48.61804555377952,108233.69109828453,105616.89999999994,103000.10890171534,109706.56791195444,105951.9269662921,102197.28602062976,30.9738694152191,27.53528091275672,-185844.92700000008,1124.767755562311,1093.585685471755,1.0285136048366477,22.51077797231196,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.04955250718937206,False,弱势下轨区域,看涨交叉,超强看跌
2025-06-19 12:00:00,104717.8,104861.0,104021.3,104055.1,21664.367,2260888708.0049,365231.0,10479.517,1093703314.3123,105468.46499999992,105851.00199999993,,,-447.6603278443072,-374.7555214162693,-72.90480642803789,-445.51353037092485,-360.33047717626954,-85.18305319465532,41.62793431641982,43.49353233687616,47.431028348292855,108085.98943755064,105468.46499999992,102850.9405624492,109711.86802579256,105942.76629213478,102173.664558477,27.752979447846958,29.324964538229512,-207509.29400000008,1104.405773022146,1088.5079717623198,1.0146051307590216,23.125614807171342,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.049636153091840655,False,弱势下轨区域,看跌交叉,超强看跌
2025-06-19 16:00:00,104055.2,104795.2,103870.3,104202.6,19357.697,2019501484.428,342514.0,9968.047,1039948536.0632,105336.46999999993,105751.05199999994,,,-461.5565264195029,-392.115722416916,-69.4408040025869,-465.399526049383,-381.34428695089224,-84.05523909849074,42.796697893300696,44.23171587441833,47.72096398694086,107929.65951572744,105336.46999999993,102743.28048427241,109714.87532796535,105937.83146067409,102160.78759338283,30.027360022405134,29.584736295157082,-188151.59700000007,1091.5839320919922,1085.2358123270733,1.0058495302982184,23.83721496638942,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.049236309432573844,False,弱势下轨区域,看涨交叉,超强看跌
2025-06-19 20:00:00,104202.6,104869.4,104094.6,104607.1,9976.228,1042089728.2362,211253.0,5276.565,551192267.2606,105198.07999999993,105649.29799999994,,,-434.91615178274515,-400.6758082900818,-34.24034349266333,-459.8500547242147,-397.0454405055567,-62.804614218658,45.990464929846745,46.253488364552915,48.515563895251276,107631.8797950682,105198.07999999993,102764.28020493165,109715.75048643067,105933.513483146,102151.27647986134,38.982271289544464,32.25420358659887,-178175.36900000006,1068.9565083711348,1079.0270960805317,0.9906669742159604,24.35629010387472,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.04627080256727648,False,弱势下轨区域,看涨交叉,超强看跌
2025-06-20 00:00:00,104607.1,104770.0,104338.5,104555.1,8187.275,856278831.3855,181590.0,4139.718,432960188.2996,104996.12499999993,105566.70999999992,,,-413.23590211826377,-403.18782705571823,-10.048075062545536,-455.40600646758685,-408.7175536979627,-46.68845276962412,45.63770807507338,46.028249372788,48.419026464846496,106876.60275832923,104996.12499999993,103115.64724167062,109715.28744958504,105934.4359550561,102153.58446052717,49.90646995297817,39.63870042164261,-186362.64400000006,1023.4239006303394,1066.076554158921,0.9599910031205664,24.838288445825356,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.035819945894751924,False,中轨附近,看涨交叉,强烈看跌
2025-06-20 04:00:00,104555.0,105765.8,104185.3,105763.5,22781.587,2390619793.632,334081.0,12856.634,1349435901.916,104946.79499999993,105509.97999999992,,,-295.14412928005913,-381.5790875005864,86.43495822052728,-388.90931517582794,-404.75590599353575,15.846590817707806,54.39233352100336,51.76018598853298,50.74316724733203,106687.18289411222,104946.79499999993,103206.40710588763,109718.49816450643,105945.56853932577,102172.63891414512,71.25127689304247,53.380006045188395,-163581.05700000006,1063.215050585315,1076.3650230757426,0.987782980486628,23.522404347020252,2025-07-20 11:19:15,死叉,看涨,看涨区域,0.03316705182111179,True,强势上轨区域,看涨交叉,中性
2025-06-20 08:00:00,105763.6,106486.2,105715.0,105928.6,35129.8,3725276861.8508,517455.0,17006.792,1803360474.6401,104865.55999999991,105472.14199999992,,,-186.08824880247994,-342.4809197609651,156.39267095848516,-321.85509754550003,-388.1757443039286,66.32064675842855,55.44800314676734,52.48412053513586,51.050656576165785,106220.76037989923,104865.55999999991,103510.35962010059,109721.88791537579,105961.72696629206,102201.56601720833,78.70618919042234,66.6213120121477,-128451.25700000006,1042.3568326863638,1070.2617226142277,0.9739270410795378,22.356445828912207,2025-07-20 11:19:15,死叉,看涨,看涨区域,0.02584643385110089,True,强势上轨区域,看涨交叉,中性
2025-06-20 12:00:00,105928.7,106111.9,103805.9,104168.5,58185.489,6101879282.4327,850010.0,27536.607,2887066863.1886,104738.4299999999,105403.97199999992,,,-238.9317812054942,-321.7710920498709,82.83931084437671,-350.9194659838395,-380.72448863991076,29.805022656071287,43.806613873959435,44.93557098056014,47.804310484081135,105828.33590075003,104738.4299999999,103648.52409924979,109665.73716307849,105987.52022471903,102309.30328635957,68.64690504382304,72.86812370909598,-186636.74600000004,1132.6170589230521,1094.976488161943,1.0343756885814905,22.293372493546137,2025-07-20 11:19:15,死叉,看涨,看跌区域,0.020811957955644764,True,弱势下轨区域,看跌交叉,中性
2025-06-20 16:00:00,104168.5,104221.0,102255.3,103263.9,58187.934,6002987962.3128,907371.0,27449.166,2831920560.5789,104621.97999999991,105331.99199999991,,,-349.7723632169218,-327.37134628328107,-22.401016933640733,-419.24490366870305,-388.4285716456692,-30.81633202303385,39.246047787487406,41.69910629273101,46.26152138408232,105814.65615490715,104621.97999999991,103429.30384509267,109604.91223454983,106007.80449438196,102410.69675421408,43.29263928588599,63.548577840043826,-244824.68000000005,1192.1229832856911,1112.390958398704,1.0716762611966588,23.298259457127603,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.022799724396484197,True,强力突破下轨,看跌交叉,超强看跌
2025-06-20 20:00:00,103263.8,103796.8,102903.6,103246.1,16630.05,1718509099.0876,318404.0,8427.187,870992768.4307,104574.32499999992,105257.70199999992,,,-434.047208231932,-348.70651867301126,-85.34068955892076,-476.4569283709134,-406.03424299071804,-70.42268538019533,39.15965727444734,41.637145883354606,46.231563204148266,105899.56195374302,104574.32499999992,103249.08804625683,109582.07211157649,106016.80674157296,102451.54137156943,23.83924328599132,45.25959587190015,-261454.73000000004,1170.7713416224271,1108.0071392307298,1.0566460270601445,24.23136878045325,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.02534535993883956,True,强力突破下轨,看跌交叉,超强看跌
2025-06-21 00:00:00,103246.1,103641.0,103067.7,103434.5,8659.61,894965512.5852,179372.0,4538.486,469060925.6754,104514.51999999992,105191.39999999992,,,-480.0990416968998,-374.98502327778897,-105.11401841911083,-513.5709248494531,-427.5415793624651,-86.02934548698806,40.648829717565505,42.58526110849971,46.60501179849005,105929.14124346632,104514.51999999992,103099.89875653351,109574.12726698672,106020.60112359542,102467.07498020412,25.04274110315376,30.724874558343725,-252795.12000000005,1128.0948172208255,1097.3129964461152,1.0280519969000674,25.09782743782706,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.02707032943300904,True,弱势下轨区域,看跌交叉,超强看跌
2025-06-21 04:00:00,103434.6,103550.0,103268.6,103402.2,6144.184,635231177.4744,130959.0,2886.077,298390980.2078,104459.22999999991,105147.25399999993,,,-513.2849620276102,-402.6450110277532,-110.63995099985698,-544.3505372143554,-450.90337093284313,-93.4471662815123,40.46595677220134,42.461088260430806,46.54845247397808,105954.67908989778,104459.22999999991,102963.78091010204,109582.87252775935,106015.38988764035,102447.90724752136,26.132343788161702,25.004776059102294,-258939.30400000006,1067.6166159907661,1080.994736517193,0.9876242500777301,25.902396191102746,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.028632205883536967,True,弱势下轨区域,看涨交叉,超强看跌
2025-06-21 08:00:00,103402.1,103940.6,103401.9,103827.5,12050.22,1250226831.1363,193556.0,6182.229,641400678.7589,104393.99499999991,105139.12599999992,,,-499.5088601553434,-422.01778085327123,-77.4910793020722,-546.6803531002806,-470.05876736633064,-76.62158573394998,44.03610996120694,44.690790839130464,47.40603182553224,105880.12567863295,104393.99499999991,102907.86432136687,109593.22053346547,106001.817977528,102410.41542159053,30.712929479149395,27.296004790154985,-246889.08400000006,1029.8368577057122,1070.1488417868493,0.9623304885198705,26.061563888494963,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.028471574033219826,True,弱势下轨区域,看涨交叉,超强看跌
2025-06-21 12:00:00,103827.5,103899.0,103222.7,103516.7,17939.107,1857920727.8309,282362.0,8559.976,886478955.6309,104323.54499999991,105112.83199999992,,,-507.81637167815643,-439.1774990182483,-68.63887265990815,-561.4789439172455,-488.3428026765136,-73.13614124073189,42.051508253086354,43.40030570036658,46.845575005799546,105835.536681848,104323.54499999991,102811.55331815183,109603.53275077045,105994.39999999989,102385.26724922933,31.360545825553213,29.401939697621472,-264828.19100000005,1004.5842250124472,1062.2718649511123,0.9456940903340972,26.35802627876984,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.02898658556605005,True,弱势下轨区域,看涨交叉,超强看跌
2025-06-21 16:00:00,103516.7,103600.0,102128.2,102207.5,22756.187,2340380045.8865,379394.0,9932.844,1021603742.1586,104194.35999999991,105057.1839999999,,,-612.9756314561091,-473.93712550582046,-139.03850595028865,-636.7843443461607,-518.031111010443,-118.7532333357176,34.913630652992985,38.4850982445293,44.58015347160184,105946.83049552244,104194.35999999991,102441.88950447738,109649.86980084844,105971.5629213482,102293.25604184797,22.931190644781406,28.33488864982804,-287584.378,1037.9567803687012,1070.4624276520901,0.9696340138208441,27.430907864863578,2025-07-20 11:19:15,死叉,看跌,强买入,0.033638490519497084,False,突破下轨,看跌交叉,看跌
2025-06-21 20:00:00,102207.5,102849.2,100789.9,102079.8,53222.042,5411431820.5732,867961.0,26353.977,2680418095.5556,104061.13999999993,104990.9419999999,,,-698.5667822057148,-518.8630568457993,-179.70372535991555,-704.3715399911453,-555.2991968065835,-149.07234318456176,34.302017567935685,38.04382515742471,44.36660548693689,106019.1927463944,104061.13999999993,102103.08725360545,109702.06375685541,105940.74719101113,102179.43062516686,18.092717747813392,24.128151406049373,-340806.42000000004,1110.9098674852228,1090.2391790990484,1.0189597739491036,29.155853453563005,2025-07-20 11:19:15,死叉,看跌,强买入,0.037632736800586195,False,突破下轨,看跌交叉,看跌
2025-06-22 00:00:00,102079.8,103362.6,101781.8,102340.0,46913.542,4805703927.1542,887153.0,23896.439,2448319601.275,103989.47499999992,104936.7419999999,,,-736.9078059302701,-562.4720066626935,-174.4357992675766,-745.6267345676606,-593.3647043587989,-152.2620302088617,36.7339610497654,39.52729903052496,44.91523071199573,106084.54570896563,103989.47499999992,101894.40429103421,109743.1010327786,105912.95393258418,102082.80683238975,17.225522236010786,19.416476876201898,-293892.878,1144.4734483791356,1100.0503955170675,1.0403827434116666,30.031371265522175,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.04029389914634553,False,弱势下轨区域,超卖交叉,超强看跌
2025-06-22 04:00:00,102340.0,102910.7,102220.9,102399.0,16170.421,1659093721.8485,325274.0,8390.551,860923966.012,103867.78499999992,104864.1759999999,,,-753.8427070713806,-600.7461467444309,-153.09656032694966,-774.2217922577402,-629.5361219385871,-144.68567031915302,37.300713551954004,39.87008254830247,45.04063159349254,106034.2960627839,103867.78499999992,101701.27393721593,109780.25793963554,105882.66741573023,101985.07689182492,26.03502858580728,20.451089523210523,-277722.45700000005,1111.9967734949118,1091.845387606726,1.018456263237377,30.844352090912828,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.0417167086557972,False,弱势下轨区域,看涨交叉,超强看跌
2025-06-22 08:00:00,102399.1,102770.6,102022.5,102693.7,14959.174,1532175658.6734,309992.0,7460.502,764200732.3669,103749.74999999991,104814.2619999999,,,-735.011160021575,-627.5991493998597,-107.41201062171535,-780.064457621469,-659.6417890751635,-120.42266854630554,40.183146249376136,41.606066550749524,45.671012017937166,105901.98726063513,103749.74999999991,101597.5127393647,109805.53286204749,105851.04719101112,101896.56151997476,29.62741896786811,24.295989929895427,-262763.28300000005,1086.0041468167042,1084.9704798545918,1.0009527143653263,31.721391328310744,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.04148901102191025,False,弱势下轨区域,看涨交叉,超强看跌
2025-06-22 12:00:00,102693.7,102789.7,98786.9,98849.9,119443.671,11973912449.1343,1660964.0,57526.256,5764934716.157,103462.94999999992,104690.75799999991,,,-1018.5088236147858,-705.7810842428449,-312.72773937194086,-973.3496142193471,-722.3833541040002,-250.96626011534693,24.416367787353575,29.81681357969861,39.62239267762786,106457.10846375345,103462.94999999992,100468.7915362464,109995.06480960373,105774.14494382012,101553.22507803651,20.82937069215493,25.49727274861014,-382206.954,1294.3467077583684,1143.3270702575,1.1320878700675352,33.91248678147965,2025-07-20 11:19:15,死叉,看跌,极度超卖,0.057878853517196814,False,突破下轨,看跌交叉,看跌
2025-06-22 16:00:00,98849.7,100348.7,98608.9,98829.7,44659.1,4435978544.8416,803653.0,22909.826,2276070117.3905,103168.54999999992,104566.73999999993,,,-1230.6268355625798,-810.7502345067919,-419.8766010557879,-1134.7516750394425,-804.8570182910887,-329.8946567483538,24.362268440479586,29.770266521749768,39.5942728598817,106717.75006002338,103168.54999999992,99619.34993997646,110166.53780397044,105699.11348314596,101231.68916232149,12.39425795343167,20.950349204484933,-426866.054,1326.1648000613422,1155.2565288523501,1.1479396713548766,35.99993763398495,2025-07-20 11:19:15,死叉,看跌,极度超卖,0.06880391475936153,False,突破下轨,看跌交叉,看跌
2025-06-22 20:00:00,98829.7,100993.5,98115.4,100904.7,51416.728,5123976448.2726,889055.0,26887.947,2680139468.2861,103011.02999999991,104489.16599999992,,,-1217.2648581933317,-892.0531592440999,-325.21169894923185,-1163.326678665413,-876.5509503659536,-286.7757282994595,39.2522063808122,39.891290241956376,43.77670366044947,106666.89926030958,103011.02999999991,99355.16073969024,110228.31605091714,105648.19550561786,101068.07496031857,16.481789636082134,16.568472760556276,-375449.326,1437.0173143426753,1189.7133982753032,1.207868480279269,37.107410872452114,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.07098015154900741,False,弱势下轨区域,超卖交叉,超强看跌
2025-06-23 00:00:00,100904.7,101580.6,100425.6,101104.4,27455.568,2772309093.2959,488508.0,14169.825,1430908293.6233,102856.11999999991,104419.60799999993,,,-1176.9936239787494,-949.0412521910298,-227.95237178771958,-1171.956673372304,-935.6320949672237,-236.3245784050804,40.46687474702741,40.754092046618986,44.15641869928252,106559.15542981456,102856.11999999991,99153.08457018525,110279.14205807557,105600.15056179764,100921.1590655197,33.312885218150576,20.72964426922149,-347993.75800000003,1416.8732204610556,1189.0191303097972,1.1916319799597264,37.42859790228302,2025-07-20 11:19:15,死叉,看跌,看跌区域,0.07200418273243554,False,弱势下轨区域,看涨交叉,超强看跌
