open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA20,MA50,MA144,MA_LONG,MACD,MACD_Signal,MACD_Hist,MACD_Long,MACD_Long_Signal,MACD_Long_Hist,RSI,RSI_Long,RSI_Extra_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,BB_Width,BB_Squeeze
2025-06-12 08:00:00,107577.0,107798.0,106830.0,106862.9,20489.988,2198213787.698,381114.0,9239.152,991386054.5464,108695.26499999994,106304.506,,,441.54538804465847,846.2856782659951,-404.74029022133664,814.020272421898,1008.545798472267,-194.52552605036908,43.10684950478387,48.48092482583575,52.72298944288502,111036.57410756472,108695.26499999994,106353.95589243516,,,,5.212557934163651,16.889956726560573,-35994.02799999999,1025.3444959242674,1003.6454084012424,1.0216202727989268,26.43134650373313,0.0430802410310105,True
2025-06-12 12:00:00,106862.9,107769.1,106539.1,106960.6,44438.417,4761155329.7228,737544.0,21984.555,2355576009.0996,108767.45999999992,106338.51399999998,,,300.9453514059569,737.2176128939875,-436.2722614880306,712.272096870016,949.2910581518169,-237.0189612818009,43.89521460456214,48.95085316894951,52.90330355181183,110777.94185907544,108767.45999999992,106756.97814092445,,,,6.990612148791129,9.429091580172466,8444.38900000001,1039.9627462153912,1008.1725002332176,1.031532546240668,25.09801622015886,0.0369684436701105,True
2025-06-12 16:00:00,106960.6,108398.4,106621.0,106749.6,36093.638,3884725379.4283,669065.0,17594.305,1893764899.1232,108719.54499999995,106372.62399999998,,,170.52714205760276,623.8795187267106,-453.3523766691078,611.1660462887958,881.6660557792127,-270.5000094904169,42.52470742288002,47.95885789260779,52.46235361057047,110869.5850540333,108719.54499999995,106569.5049459666,,,,5.813203262282939,6.005457781745935,-27649.24899999999,1092.6368357714343,1023.5570502285532,1.0674899220590155,23.55967384698141,0.0395520429014553,True
2025-06-12 20:00:00,106749.5,106929.9,105602.0,105609.5,43141.612,4577174896.6298,753926.0,18935.15,2009408253.43,108621.80499999992,106379.72,,,-24.54384409346676,494.1948461626751,-518.7386902561418,464.6595428104192,798.264753185454,-333.60521037503474,35.98662449249228,43.013436845354455,50.15733028975175,111122.20848383414,108621.80499999992,106121.40151616572,,,,5.55562888586162,6.119814765645258,-70790.86099999999,1109.4413475020458,1029.643909223982,1.0775000342965222,22.76819905813233,0.0460387025208098,False
2025-06-13 00:00:00,105609.4,105661.0,102614.0,104233.9,98662.526,10251103016.0772,1711365.0,47157.627,4898577830.4663,108407.74499999992,106366.98999999998,,,-286.83200880905497,337.989475168329,-624.821483977384,268.29318462235096,692.2704394728333,-423.9772548504824,29.994456362032263,38.0434741257181,47.583347208779045,111556.90293728632,108407.74499999992,105258.58706271352,,,,8.865321552386826,6.744717900177157,-169453.387,1247.8383941090426,1069.9910310395023,1.1662138820890495,24.08660761319436,0.0580983939346106,False
2025-06-13 04:00:00,104233.9,104891.4,103733.7,104831.4,27313.357,2848242147.1677,601251.0,14081.78,1468637785.9586,108137.91999999993,106370.782,,,-441.3958756510692,182.11240500444936,-623.5082806555185,128.93348244843946,579.6030480679545,-450.6695656195151,35.05307454543265,41.14494561454578,48.749063190366535,111532.24312228413,108137.91999999993,104743.59687771572,,,,16.58684839005568,10.33593294276807,-142140.03,1241.399937386968,1071.7452104187123,1.1582976301820604,25.31084412860909,0.0627776661930283,False
2025-06-13 08:00:00,104831.4,105459.7,104360.0,104989.9,28154.767,2952484004.8637,553852.0,14846.937,1557157764.0264,107911.12499999993,106370.752,,,-544.8188952492201,36.72614495371548,-581.5450402029355,17.06126967750606,467.09469238986486,-450.0334227123588,36.36666562141292,41.95428662051317,49.05574215415881,111504.51467766704,107911.12499999993,104317.7353223328,,,,26.77180282661141,17.407990923018,-113985.263,1231.2785132878987,1072.304306210338,1.1482547502204818,25.766153711649697,0.0665990587655743,False
2025-06-13 12:00:00,104990.0,105750.0,104069.5,105391.9,46774.893,4908130741.1143,893464.0,24369.714,2557428147.4953,107721.81999999992,106389.13,,,-587.5711881509051,-88.13332166720863,-499.4378664836965,-58.5747785900312,361.9607981938856,-420.5355767839168,39.69797493835796,44.00490046927798,49.83265800358194,111425.5219737649,107721.81999999992,104018.11802623494,,,,31.76146156497749,25.04003759388156,-67210.37000000001,1263.365762338763,1084.4682200861312,1.1649633792297052,26.363905550446635,0.0687641923199029,False
2025-06-13 16:00:00,105392.0,105912.0,104607.0,105050.0,31938.527,3362047647.6739,693554.0,16140.699,1699185863.0223,107499.41499999992,106394.676,,,-641.6446804453881,-198.8355934228445,-442.8090870225436,-140.04572596582875,261.5594933619428,-401.6052193277715,37.881556806448906,42.659078691872296,49.18173508996044,111283.09610035266,107499.41499999992,103715.73389964718,,,,32.703378145467,30.41221417901866,-99148.897,1266.339636457423,1088.8788556844086,1.162975688109466,26.71699557348977,0.0703944500600815,False
2025-06-13 20:00:00,105050.1,106141.1,104963.1,106027.3,13091.343,1382789820.7474,278444.0,7026.515,742143949.0759,107352.01499999993,106425.412,,,-598.7365085342753,-278.81577644513067,-319.9207320891447,-160.13815734229863,177.21996322109447,-337.3581205633932,45.5507992300251,47.4799926838754,51.04682219289791,111123.89952065612,107352.01499999993,103580.13047934372,,,,38.35100946114142,34.271949723862,-86057.554,1260.02966242475,1090.6612785707205,1.1552896276614697,26.753125311930457,0.0702713315750281,False
2025-06-14 00:00:00,106027.3,106173.6,105150.1,105189.4,16567.596,1749651228.4557,308215.0,7974.425,842112509.2179,107138.48499999991,106491.742,,,-625.1368124952714,-348.0799836551588,-277.05682884011264,-218.41149538247555,98.09367150038048,-316.50516688285603,40.889637823861214,44.13924834708473,49.45878402317677,110892.33544576546,107138.48499999991,103384.63455423436,,,,39.486190747471774,36.846859451360096,-102625.15,1243.1346865372675,1089.318052999306,1.1412045206764416,26.743695388264687,0.0700747345039563,False
2025-06-14 04:00:00,105189.3,105374.9,104738.7,105025.1,9863.73,1036657437.5287,199652.0,4917.752,516875525.733,106877.96999999991,106563.072,,,-651.8032977924013,-408.8246464826073,-242.978651309794,-275.35814192990074,23.40330881432422,-298.76145074422493,40.02475576671466,43.50895042349023,49.15282728197778,110454.98322844337,106877.96999999991,103300.95677155648,,,,42.0197545803473,39.952318262986864,-112488.88,1199.7822089274628,1080.2556919393198,1.1106465051561671,27.05240171784772,0.0669363991184233,False
2025-06-14 08:00:00,105025.0,105088.0,104772.3,105030.6,7912.806,830398884.694,179697.0,4249.514,445993387.8871,106646.29499999993,106614.78599999998,,,-664.8291390047671,-460.02554498703927,-204.8035940177278,-322.3957340183115,-45.75649975220291,-276.6392342661086,40.07045347535794,43.53729024334487,49.16356941909604,110068.33847166604,106646.29499999993,103224.2515283338,,,,40.06066691525917,40.52220408102611,-104576.074,1136.633479718358,1064.9645781005331,1.067296981600696,27.339057595317687,0.0641755716251767,False
2025-06-14 12:00:00,105030.5,105084.2,104570.0,104783.4,11378.285,1192916497.1828,233840.0,5320.95,557912447.7655,106415.61999999992,106648.51799999998,,,-687.1778278292186,-505.4560015554752,-181.72182627374343,-373.3608965838066,-111.27737911852364,-262.08351746528297,38.64521167874834,42.53037768629223,48.69178964254207,109683.40941831926,106415.61999999992,103147.83058168058,,,,39.457346830046944,40.51258944188451,-115954.359,1092.173945452761,1053.9492865385223,1.0362680248494494,27.769641289563616,0.0614155970395952,False
2025-06-14 16:00:00,104783.4,105011.0,104290.0,104582.3,18623.517,1948121219.0242,375597.0,9265.537,969274987.9994,106184.72999999992,106662.84399999998,,,-712.8985632007389,-546.9445138845279,-165.954049316211,-425.1243060943816,-174.04676451369525,-251.0775415806864,37.47737595630132,41.70645484958576,48.3069822995853,109280.97830795066,106184.72999999992,103088.48169204916,,,,37.7699790240417,39.09599758978264,-134577.87600000002,1065.6615207775635,1047.290300807752,1.01754166915863,28.39510879562721,0.05831814627114,False
2025-06-14 20:00:00,104584.2,105438.0,104225.4,105359.9,15565.636,1633921116.2655,315152.0,7756.088,814224874.4366,105967.98499999991,106669.334,,,-662.8951671163231,-570.1346445308869,-92.7605225854362,-428.3763996954658,-224.91269155004937,-203.46370814541643,44.46574569526624,45.95714152214088,49.87013796366425,108627.0808292586,105967.98499999991,103308.88917074124,109512.274807526,105751.54044943822,101990.80609135046,39.66761173731643,38.96497919713506,-119012.24000000002,1076.1571264363097,1050.5964947915973,1.0243296372788515,28.271472658246783,0.0501867772470843,False
2025-06-15 00:00:00,105359.8,105631.6,105208.7,105425.6,7896.238,832707838.6256,161623.0,3758.664,396403248.9003,105805.03999999992,106694.30799999998,,,-610.9233306727838,-578.2923817592663,-32.6309489135175,-425.73005772590113,-265.0761647852197,-160.65389294068143,45.0248577301758,46.30449763970152,50.00049039304092,108160.35991153498,105805.03999999992,103449.72008846486,109506.87552634448,105770.92247191012,102034.96941747578,48.8812247197084,42.10627182702221,-111116.00200000002,1029.495903119431,1038.0425648957655,0.9917665594212,27.84843226097673,0.0445218849978235,True
2025-06-15 04:00:00,105425.6,106099.4,105137.0,105374.1,16601.294,1753451803.6198,262910.0,7981.367,843210223.677,105643.74499999992,106716.98999999996,,,-567.3508282663242,-576.1040710606778,8.753242794353582,-423.9137850533007,-296.8436888388359,-127.0700962144648,44.64541927402476,46.060829050340296,49.89671119146482,107623.20178254628,105643.74499999992,103664.28821745356,109496.84140916188,105792.4191011236,102087.99679308536,63.38518519849959,50.644673885174846,-127717.29600000005,1024.7033386109,1036.52971359785,0.9885904139246524,26.743939164388305,0.0374741880372825,True
2025-06-15 08:00:00,105374.2,105444.9,104812.2,104924.5,10938.222,1148842293.5175,234141.0,5442.495,571640053.2975,105498.94499999992,106719.03199999996,,,-562.6128183664987,-573.405820521842,10.793002155343288,-442.72130299296987,-326.0192116696627,-116.70209132330716,41.36782326849779,43.94121492369685,48.99088608515286,107228.16193317312,105498.94499999992,103769.7280668267,109496.01828403032,105797.22134831462,102098.42441259892,63.83001700458424,58.69880897426412,-138655.51800000004,996.7031001386924,1028.453119325893,0.9691283748470604,26.0775285668623,0.0327816914789662,True
2025-06-15 12:00:00,104924.6,105810.6,104900.0,105526.0,16414.581,1730202286.8464,332847.0,9134.067,962705211.9487,105396.39499999992,106733.27999999996,,,-504.50625427556224,-559.625907272586,55.11965299702376,-426.5131243164215,-346.11799419901445,-80.395130117407,46.976272385157095,47.34500861459111,50.22447798553561,106840.21253347206,105396.39499999992,103952.5774665278,109498.26269623676,105807.0202247191,102115.77775320144,65.1889617498211,64.13472131763501,-122240.93700000003,990.5528787002148,1026.096056939375,0.9653607691026724,24.913031340882817,0.0273978542334798,True
2025-06-15 16:00:00,105525.9,105744.0,104999.9,105252.0,10211.904,1076225880.6029,233577.0,4771.557,502981403.0522,105315.84999999992,106736.42999999996,,,-475.0893592837965,-542.7185976748281,67.62923839103155,-424.22256592639314,-361.7389085444902,-62.48365738190296,44.870704402183726,46.008828653005246,49.66617074203688,106593.6221557696,105315.84999999992,104038.07784423028,109498.3418666138,105814.96741573037,102131.59296484692,58.075691482303206,62.36489007890288,-132452.84100000004,972.9491016502,1020.456135800588,0.9534452952128932,23.831712488187588,0.0242655242448247,True
2025-06-15 20:00:00,105251.9,105571.4,104399.9,105534.6,16757.16,1758322544.6554,390624.0,8392.234,880779264.0858,105244.54999999992,106736.96399999996,,,-424.0842209365801,-518.9917223271784,94.90750139059833,-406.01302567328094,-370.5937319702483,-35.41929370303262,47.48514721371853,47.61004377822536,50.248222958595925,106284.21183062252,105244.54999999992,104204.88816937731,109498.82551188512,105828.43033707868,102158.0351622722,64.20742943486226,62.49069422232889,-115695.68100000004,987.1313086751858,1023.477013084576,0.9644880110205396,23.53762689211853,0.019757067337408,True
2025-06-16 00:00:00,105534.7,105927.0,104920.0,105865.6,17792.791,1878350168.0046,412295.0,9032.744,953694721.0384,105200.34999999992,106740.39199999992,,,-352.88550318949274,-485.7704784996413,132.88497531014855,-371.8638036284974,-370.84774630189816,-1.0160573265992523,50.44921261966779,49.45362421643849,50.92645633282103,106035.32765362464,105200.34999999992,104365.37234637522,109501.35907130144,105846.79662921348,102192.23418712552,69.19694266831665,63.8266878618274,-97902.89000000004,988.5505009126724,1023.1474728228844,0.9661857426918544,22.702779045074067,0.0158740470659025,True
2025-06-16 04:00:00,105865.6,107250.0,105817.3,107023.8,30100.727,3208709896.2528,495472.0,17373.271,1852043668.5934,105271.06499999992,106770.71799999994,,,-200.68952201226784,-428.7542872021666,228.0647651898988,-282.89689976206864,-353.2575769939323,70.36067723186363,59.13975442354612,55.24049985660958,53.20421039497204,106415.04859829468,105271.06499999992,104127.08140170516,109522.67143789672,105880.34494382024,102238.01844974374,81.30411758304562,71.56949656207489,-67802.16300000004,1020.2754651331958,1031.338523366427,0.9892731067611829,21.899489894120386,0.0217340557596668,True
2025-06-16 08:00:00,107023.8,107199.9,106540.0,106842.5,16343.835,1747263456.1127,323381.0,7524.944,804491530.9122,105401.49499999992,106798.83999999992,,,-93.62327440035006,-361.7280846418033,268.10481024145327,-214.4807124574581,-325.50220408663745,111.02149162917932,57.44143073020456,54.22022084573175,52.81266183179951,106634.13033860084,105401.49499999992,104168.859661399,109543.40158077356,105904.82247191013,102266.24336304668,87.74633469058499,79.41579831398246,-84145.99800000005,994.5343604808244,1023.9097528990984,0.9713105648861136,21.1535785396634,0.0233893331133667,True
2025-06-16 12:00:00,106842.6,107759.8,106446.6,107374.9,32297.364,3461664482.5879,664591.0,16089.175,1724480495.0239,105528.66999999993,106838.72999999992,,,33.798125003886526,-282.6228427126654,316.4209677165519,-128.29246874972887,-286.06025701925574,157.76778826952687,60.98467509945117,56.686886560262806,53.83079869277836,107001.27305326036,105528.66999999993,104056.0669467395,109577.95983272996,105930.66179775284,102283.36376277573,89.38612019087459,86.14552415483512,-51848.63400000005,1017.2961918750508,1029.6955578411162,0.9879582213678166,21.0477600106505,0.0279090611728627,True
2025-06-16 16:00:00,107375.0,108882.0,107258.0,108594.2,31766.821,3436495329.6117,562999.0,16330.191,1766903177.3935,105708.88499999994,106898.22999999992,,,230.5106387820706,-179.99614641371818,410.5067851957888,7.004941964114551,-227.44721722258168,234.45215918669624,67.63124138770984,61.65515868291529,56.04703133073657,107673.59622080374,105708.88499999994,103744.17377919614,109653.88681460403,105964.49213483148,102275.0974550589,89.81885347134182,88.98376945093383,-20081.81300000005,1060.6321781696902,1041.581646684294,1.018290003041087,21.90686187894224,0.0371721113282729,False
2025-06-16 20:00:00,108594.2,108900.0,106640.1,106750.1,38511.681,4154725234.4676,676081.0,18803.148,2029561882.8358,105776.79499999995,106914.88199999993,,,234.8955354597856,-97.01781003901742,331.91334549880304,30.44420341464865,-175.86893309513562,206.31313650978427,52.94142634002792,52.1547362075762,52.18134947106463,107786.36533864096,105776.79499999995,103767.22466135897,109670.97340709165,105986.60786516854,102302.24232324545,78.97943849533483,86.06147071918377,-58593.49400000005,1146.2941654432832,1065.948013750608,1.0753753003488151,21.84881232537936,0.0379964308550094,False
2025-06-17 00:00:00,106750.1,107727.4,106068.0,107553.3,37289.67,3985877521.9331,759091.0,19362.323,2069997511.1788,105901.95999999992,106941.09599999992,,,299.727058093762,-17.668836412461516,317.3958945062236,90.49255093776446,-122.5966362885556,213.0891872263201,57.2925054377523,55.30441763744061,53.60358357763037,108023.57628143916,105901.95999999992,103780.3437185607,109707.88724192162,106011.40449438202,102314.92174684242,73.00651402968926,80.60160199878867,-21303.82400000005,1182.9445821973338,1077.8170534755957,1.0975374516322018,21.08239237856404,0.0400675545842443,False
2025-06-17 04:00:00,107553.3,107655.6,106413.4,106711.1,17587.099,1881318290.7956,350180.0,8327.78,890694757.201,105936.14999999994,106961.78799999991,,,279.921247529579,41.84918037594659,238.0720671536324,99.271425315339,-78.22302396777667,177.49444928311567,51.876206232351606,51.56692980078894,51.95037399721849,108086.58700350896,105936.14999999994,103785.71299649093,109716.16145755828,106041.86629213484,102367.57112671138,58.85295860193108,70.27963704231841,-38890.92300000005,1187.1771120403823,1081.104712406084,1.0981148249721582,20.370716713664105,0.0405987380796642,False
2025-06-17 08:00:00,106711.0,106785.2,105461.4,105592.9,28139.512,2983648521.6631,504933.0,13431.604,1424152557.9543,105956.32499999992,106961.30599999992,,,172.01274925246253,67.88189415124978,104.13085510121276,50.37100578160607,-52.50421801790012,102.8752237995062,45.69889521299108,47.12693268086348,49.8667316809489,108085.82921074262,105956.32499999992,103826.82078925722,109714.15146822268,106055.30561797752,102396.45976773236,49.68683287901538,60.51543517021193,-67030.43500000006,1196.935889751784,1085.9586181579623,1.1021929102437298,19.21018425964032,0.0401958865738822,False
2025-06-17 12:00:00,105592.9,105816.5,104068.0,104199.2,60675.19,6371741792.1962,916559.0,29522.949,3100569376.247,105915.02999999994,106934.95599999992,,,-25.6695528079872,49.17160475940239,-74.84115756738959,-61.37570794865314,-54.27851600405072,-7.097191944602422,39.40128044332694,42.35439854486591,47.44647101486374,108144.83463907984,105915.02999999994,103685.22536092004,109715.90948555042,106053.42696629211,102390.9444470338,26.86153748950295,45.133776323483154,-127705.62500000006,1236.333326198085,1099.209445794803,1.124747727494401,19.35001724202632,0.0421055376008466,False
2025-06-17 16:00:00,104199.2,105288.0,103300.0,104630.6,58959.759,6140887601.514,1023493.0,29818.289,3106212855.5267,105895.02999999994,106873.4099999999,,,-145.84264356408676,10.16875509470455,-156.0113986587913,-135.04226964827103,-70.43126673289478,-64.61100291537625,42.06276341003924,44.19128385495699,48.2399414719062,108163.05502818144,105895.02999999994,103627.00497181845,109714.5638745954,106040.1269662921,102365.6900579888,17.66215602073133,31.40350879641657,-68745.86600000007,1290.023802898222,1116.985256878907,1.1549156937870615,20.01732839711133,0.042835344173971,False
2025-06-17 20:00:00,104630.5,104865.8,104143.4,104508.0,23400.633,2444920177.3258,416153.0,11795.887,1232585295.5041,105881.25999999994,106812.28399999993,,,-248.1133825489087,-41.48767243401811,-206.62571011489052,-203.4819685532129,-97.0414070969584,-106.44056145625451,41.50486609256104,43.77504549585131,48.02964956999568,108179.2602762534,105881.25999999994,103583.25972374648,109716.12991968454,106029.55617977525,102342.98243986595,16.01579154840745,20.179828352880595,-92146.49900000008,1249.4792455483496,1109.093551741329,1.126576963310812,20.63697446969028,0.0434071199427256,False
2025-06-18 00:00:00,104508.0,105192.2,104312.2,105132.2,14529.003,1522890792.5471,306367.0,7661.448,803093458.9124,105908.75499999992,106744.62599999992,,,-275.6187947729195,-88.31389690179839,-187.3048978711211,-229.77050127417897,-123.58722593240252,-106.18327534177644,45.47044335789163,46.470436514700495,49.18058939786232,108156.54060587054,105908.75499999992,103660.96939412932,109716.12923837344,106029.5314606741,102342.93368297476,26.01666666666668,19.898204745268504,-77617.49600000007,1223.0878708663247,1104.5116807065026,1.1073562120085272,20.79931961512133,0.0424475881313232,False
2025-06-18 04:00:00,105132.1,105500.0,104660.0,104925.7,17150.86,1803293240.7897,328643.0,8209.983,863214150.9978,105887.04499999995,106638.58199999992,,,-310.5005987117038,-132.75123726377947,-177.74936144792431,-261.4233442442346,-151.15444959476895,-110.26889464946566,44.398104410631824,45.70926505930123,48.81564540006684,108163.81593664114,105887.04499999995,103610.27406335875,109716.21644467696,106025.99887640444,102335.78130813192,27.77321428571425,23.26855750026281,-94768.35600000009,1195.72445151873,1099.2214470923725,1.0877921411391895,20.566934785343,0.0430037675834883,False
2025-06-18 08:00:00,104925.6,105276.8,104111.4,104791.2,24837.186,2598417103.3605,459647.0,12107.759,1266663458.0228,105855.32499999995,106543.88999999993,,,-345.02052374964114,-175.2050945609518,-169.81542918868934,-293.9044082624023,-179.70444132829562,-114.19996693410668,43.67561934388614,45.20290018859924,48.5760761466899,108174.21486792028,105855.32499999995,103536.43513207964,109703.73940518104,106006.16853932578,102308.59767347052,29.45892857142852,27.74960317460317,-119605.54200000007,1193.5584192673928,1100.5450181505253,1.0845157622658428,20.80635989525009,0.0438124367937146,False
2025-06-18 12:00:00,104791.1,105300.0,103750.0,104744.2,52718.894,5511269451.1572,916657.0,26776.868,2799881904.1851,105823.82999999996,106455.21399999992,,,-371.8834789930406,-214.5407714473696,-157.34270754567106,-322.55619595662574,-208.27479225396164,-114.28140370266412,43.40978423912317,45.019909571731056,48.491219737491065,108184.73803133976,105823.82999999996,103462.92196866016,109697.05998592755,105990.12808988756,102283.19619384756,27.14940476190471,28.127182539682508,-172324.43600000007,1219.0185321768647,1109.5341177875148,1.0986760232372748,21.31117814964332,0.0446195914727297,False
2025-06-18 16:00:00,104744.2,104795.0,103426.1,103773.3,44220.997,4603954182.9371,855611.0,21516.045,2240181627.0058,105766.26999999996,106340.71799999994,,,-466.14267778497015,-264.86115271488967,-201.28152507008048,-393.98569345539727,-245.4169724942488,-148.5687209611485,38.2328645941288,41.38593999301106,46.76906766245672,108264.23114550498,105766.26999999996,103268.30885449491,109706.45566247244,105972.63595505612,102238.81624763978,20.289880952380937,25.63273809523807,-216545.43300000008,1229.7243513070882,1114.7214354317643,1.1031674032811434,22.02607299352856,0.0472354966381065,False
2025-06-18 20:00:00,103773.3,105098.0,103601.5,104832.8,19249.459,2013127954.0859,352540.0,9836.172,1028648515.3602,105731.60999999994,106257.86799999991,,,-450.1617916215473,-301.9212804962212,-148.24051112532612,-400.1129853495804,-276.3561750653151,-123.75681028426531,45.825458691267,46.34817080795878,48.79408571883421,108260.98382283858,105731.60999999994,103202.2361771613,109705.5362067989,105965.42134831454,102225.30648983018,20.53750000000002,22.65892857142857,-197295.97400000007,1248.7797547851535,1122.357006723129,1.112640405240693,22.259167911762848,0.0478451774798215,False
2025-06-19 00:00:00,104832.8,105185.7,104364.5,105054.4,15050.881,1577193604.9284,300592.0,7334.0,768630124.2631,105721.72999999994,106169.75599999994,,,-414.833612529168,-324.5037469028106,-90.32986562635745,-392.27125499234535,-299.5391910507211,-92.73206394162423,47.28501314833199,47.32747450230394,49.20648303572764,108260.04814484766,105721.72999999994,103183.4118551522,109705.21896891504,105963.108988764,102220.99900861294,22.383928571428573,21.07043650793653,-182245.09300000008,1218.2383437290712,1116.3338665886663,1.0912849463680685,22.349324350277705,0.0480188537370269,False
2025-06-19 04:00:00,105054.4,105184.0,104560.6,104585.9,12630.633,1324179681.8684,205054.0,5759.226,603794649.6213,105674.29499999993,106056.76599999996,,,-419.800610533377,-343.56311962892386,-76.23749090445318,-407.0302192619565,-321.0373966929682,-85.99282256898834,44.55214783088554,45.48447513808701,48.36615085406725,108259.84660806456,105674.29499999993,103088.74339193528,109706.36936227864,105957.96067415726,102209.55198603588,29.248044751622427,24.05649110768369,-194875.72600000008,1175.7498906055655,1106.475189256893,1.0626084543253045,22.43304104318436,0.0489343526363653,False
2025-06-19 08:00:00,104585.8,105032.1,104570.1,104717.7,9030.799,946802439.9949,181589.0,4290.399,449827192.4459,105616.89999999994,105957.83799999996,,,-408.3941205306037,-356.52931980925985,-51.86480072134384,-411.023982616156,-339.0347138776057,-71.98926873855027,45.50632994427355,46.10442995549139,48.61804555377952,108233.69109828451,105616.89999999994,103000.10890171534,109706.56791195444,105951.9269662921,102197.28602062976,30.9738694152191,27.53528091275672,-185844.92700000008,1124.767755562311,1093.585685471755,1.0285136048366477,22.51077797231196,0.049552507189372,False
2025-06-19 12:00:00,104717.8,104861.0,104021.3,104055.1,21664.367,2260888708.0049,365231.0,10479.517,1093703314.3123,105468.46499999992,105851.00199999992,,,-447.6603278443072,-374.7555214162693,-72.90480642803789,-445.51353037092485,-360.3304771762696,-85.18305319465532,41.62793431641982,43.49353233687616,47.431028348292855,108085.98943755064,105468.46499999992,102850.9405624492,109711.86802579256,105942.76629213478,102173.664558477,27.75297944784696,29.324964538229512,-207509.29400000008,1104.405773022146,1088.5079717623198,1.0146051307590216,23.125614807171345,0.0496361530918406,False
2025-06-19 16:00:00,104055.2,104795.2,103870.3,104202.6,19357.697,2019501484.428,342514.0,9968.047,1039948536.0632,105336.46999999991,105751.05199999994,,,-461.5565264195029,-392.115722416916,-69.4408040025869,-465.399526049383,-381.3442869508922,-84.05523909849074,42.796697893300696,44.23171587441833,47.72096398694086,107929.65951572744,105336.46999999991,102743.2804842724,109714.87532796536,105937.83146067408,102160.78759338285,30.027360022405134,29.58473629515708,-188151.59700000007,1091.5839320919922,1085.2358123270733,1.0058495302982184,23.83721496638942,0.0492363094325738,False
2025-06-19 20:00:00,104202.6,104869.4,104094.6,104607.1,9976.228,1042089728.2362,211253.0,5276.565,551192267.2606,105198.07999999991,105649.29799999994,,,-434.9161517827452,-400.6758082900818,-34.24034349266333,-459.8500547242147,-397.0454405055567,-62.804614218658,45.990464929846745,46.25348836455292,48.51556389525128,107631.8797950682,105198.07999999991,102764.28020493164,109715.75048643068,105933.513483146,102151.27647986134,38.982271289544464,32.25420358659887,-178175.36900000006,1068.9565083711348,1079.0270960805317,0.9906669742159604,24.35629010387472,0.0462708025672764,False
2025-06-20 00:00:00,104607.1,104770.0,104338.5,104555.1,8187.275,856278831.3855,181590.0,4139.718,432960188.2996,104996.12499999993,105566.70999999992,,,-413.23590211826377,-403.18782705571823,-10.048075062545536,-455.4060064675869,-408.7175536979627,-46.68845276962412,45.63770807507338,46.028249372788,48.419026464846496,106876.60275832925,104996.12499999993,103115.64724167062,109715.28744958504,105934.4359550561,102153.58446052716,49.90646995297817,39.63870042164261,-186362.6440000001,1023.4239006303394,1066.076554158921,0.9599910031205664,24.83828844582536,0.0358199458947519,False
2025-06-20 04:00:00,104555.0,105765.8,104185.3,105763.5,22781.587,2390619793.632,334081.0,12856.634,1349435901.916,104946.79499999993,105509.97999999992,,,-295.14412928005913,-381.5790875005864,86.43495822052728,-388.909315175828,-404.75590599353575,15.846590817707806,54.39233352100336,51.76018598853298,50.74316724733203,106687.18289411222,104946.79499999993,103206.40710588764,109718.49816450644,105945.56853932576,102172.63891414512,71.25127689304247,53.3800060451884,-163581.05700000006,1063.215050585315,1076.3650230757426,0.987782980486628,23.52240434702025,0.0331670518211117,True
2025-06-20 08:00:00,105763.6,106486.2,105715.0,105928.6,35129.8,3725276861.8508,517455.0,17006.792,1803360474.6401,104865.55999999992,105472.14199999992,,,-186.08824880248,-342.4809197609651,156.39267095848516,-321.85509754550003,-388.1757443039286,66.32064675842855,55.44800314676734,52.48412053513586,51.050656576165785,106220.76037989923,104865.55999999992,103510.3596201006,109721.8879153758,105961.72696629206,102201.56601720832,78.70618919042234,66.6213120121477,-128451.25700000006,1042.3568326863638,1070.2617226142277,0.9739270410795378,22.356445828912207,0.0258464338511008,True
2025-06-20 12:00:00,105928.7,106111.9,103805.9,104168.5,58185.489,6101879282.4327,850010.0,27536.607,2887066863.1886,104738.4299999999,105403.97199999992,,,-238.9317812054942,-321.7710920498709,82.83931084437671,-350.9194659838395,-380.7244886399108,29.805022656071287,43.80661387395944,44.93557098056014,47.804310484081135,105828.33590075004,104738.4299999999,103648.5240992498,109665.73716307848,105987.52022471905,102309.30328635956,68.64690504382304,72.86812370909598,-186636.74600000004,1132.617058923052,1094.976488161943,1.0343756885814903,22.293372493546137,0.0208119579556447,True
2025-06-20 16:00:00,104168.5,104221.0,102255.3,103263.9,58187.934,6002987962.3128,907371.0,27449.166,2831920560.5789,104621.97999999992,105331.99199999993,,,-349.7723632169218,-327.37134628328107,-22.401016933640733,-419.2449036687031,-388.4285716456692,-30.81633202303385,39.246047787487406,41.69910629273101,46.26152138408232,105814.65615490716,104621.97999999992,103429.30384509268,109604.91223454985,106007.80449438196,102410.69675421408,43.29263928588599,63.54857784004383,-244824.68000000005,1192.1229832856911,1112.390958398704,1.0716762611966588,23.298259457127603,0.0227997243964841,True
