open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA12,MA26,MA20,MA50,MACD,MACD_Signal,MACD_Hist,RSI,BB_Upper,BB_Middle,BB_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ADX
2025-07-10 20:00:00,113246.1,113530.4,113208.4,113426.0,3795.801,430437498.8479,64287.0,2049.185,232365698.6478,111953.55833333336,111503.68076923078,111953.55833333336,111503.68076923078,894.2948417126463,728.9214448221431,165.37339689050316,76.38949166617056,113852.71396140956,111753.56875,109654.42353859045,87.71360458360886,90.79359916050193,75553.355,582.0754667395177,52.30149046048705
2025-07-10 21:00:00,113426.0,117500.0,113320.7,116459.4,55820.542,6463007761.5456,884445.0,32125.353,3717269479.6493,112408.69166666668,111686.01153846156,112408.69166666668,111686.01153846156,1236.1978371676232,855.7405429085131,380.4572942591101,87.71197756055984,115151.52565163806,112091.13125,109030.73684836196,86.59919797490055,88.19755571123473,131373.897,881.8441778445581,55.06686342430897
2025-07-10 22:00:00,116459.5,116473.7,115750.0,115983.6,14478.471,1680573058.7435,207142.0,7670.516,890353782.8349,112820.925,111890.15769230772,112820.925,111890.15769230772,1410.4727822772838,994.423602750706,416.049179526578,81.00915114334491,115939.1045959098,112391.0625,108843.02040409025,84.59505967885974,86.3026207457897,116895.426,868.6654963575114,57.60178864114573
2025-07-10 23:00:00,115983.7,116074.3,115618.3,115979.2,7345.525,850793753.7364,120005.0,3599.473,416907487.4151,113238.175,112089.90384615387,113238.175,112089.90384615387,1511.093237224719,1123.5910113692091,387.5022258555098,80.94622710240425,116574.61580115152,112690.63125,108806.64669884848,80.76817868832353,83.98747878069459,109549.901,834.2767049943855,59.58365229571064
2025-07-11 00:00:00,115979.2,116051.0,115186.7,115544.9,8593.836,993222600.298,174224.0,4627.511,534826550.839,113632.83333333331,112252.0961538462,113632.83333333331,112252.0961538462,1509.4191456005792,1220.0480449270517,289.3711006735275,74.65051085748856,116995.29349536324,112963.1125,108930.93150463676,76.25920466611991,80.54081434443437,100956.065,836.7786462448536,60.29291569919361
2025-07-11 01:00:00,115544.9,116039.4,115467.0,115934.7,4108.275,475714146.4112,102782.0,2229.286,258122993.675,114064.89166666666,112434.20384615388,114064.89166666666,112434.20384615388,1523.2812763175607,1295.856352774679,227.42492354288171,76.45823533667463,117409.25566795027,113271.66875,109134.0818320497,75.49009079738674,77.50582471727671,105064.34,814.7470923911152,60.94307381905299
2025-07-11 02:00:00,115934.7,116754.3,115670.0,116614.7,9692.895,1127693414.7726,152026.0,5404.544,628809110.7065,114516.53333333333,112655.20769230774,114516.53333333333,112655.20769230774,1579.848620905963,1366.8544198075,212.994201098463,79.29198373654984,117883.9467587091,113620.2875,109356.62824129088,77.92751585989328,76.55893710779996,114757.235,837.2098346918559,61.874586771489255
2025-07-11 03:00:00,116614.7,116945.8,116322.0,116839.5,7523.234,877158590.3518,117077.0,3963.273,462237960.3431,114973.99166666664,112874.10000000006,114973.99166666664,112874.10000000006,1616.787623862867,1429.3377208213417,187.4499030415252,80.16041401744648,118285.67224546142,113986.99375,109688.31525453855,82.93141668819531,78.7830077818251,122280.469,819.4256818008681,62.81110293943159
2025-07-11 04:00:00,116839.5,116886.2,116429.2,116858.6,5377.69,627387239.7505,97715.0,2214.055,258318743.3601,115329.18333333332,113092.5692307693,115329.18333333332,113092.5692307693,1616.3398510340194,1476.0882533745112,140.2515976595082,80.23787088662782,118541.62555430106,114365.09375,110188.56194569894,86.15000563115541,82.33631272641465,127658.159,789.2235416507957,63.66957609337872
2025-07-11 05:00:00,116858.5,118395.9,116858.5,117819.8,26361.167,3102038067.5901,368776.0,14235.174,1674895993.8707,115673.98333333334,113353.78461538466,115673.98333333334,113353.78461538466,1691.484382594237,1529.9372856794423,161.54709691479457,83.74988899061971,118854.05041122744,114806.95625,110759.86208877256,87.30537581396545,85.4622660444387,154019.326,851.5715798465623,65.01710717826921
2025-07-11 06:00:00,117819.7,118365.0,117570.8,117626.8,13608.789,1605134172.4774,208263.0,6041.619,712593535.6164,116027.775,113604.55000000005,116027.775,113604.55000000005,1694.326144045408,1571.034500270934,123.2916437744741,80.58671768135514,119011.43215298462,115208.94375,111406.4553470154,86.77614445725573,86.74384196745883,140410.537,846.7906148593485,66.2523440060855
2025-07-11 07:00:00,117626.8,118089.0,117431.1,117522.7,11809.141,1389792093.2111,174055.0,5898.915,694239079.4444,116384.15833333333,113853.176923077,116384.15833333333,113853.176923077,1654.230586118167,1591.8335217327422,62.39706438542453,78.82042229005512,118982.81602098636,115594.7375,112206.65897901363,85.74327483987808,86.60826503703306,128601.396,831.0497302877357,66.9827888892202
2025-07-11 08:00:00,117522.7,118118.0,117522.7,117950.0,6392.849,753345791.9318,106660.0,3165.633,373010913.9767,116761.15833333333,114113.38076923082,116761.15833333333,114113.38076923082,1641.6078060598377,1604.277092814516,37.33071324532148,80.72767734645896,119118.4485138545,115929.34375,112740.2389861455,84.69143803143506,85.73695244285626,134994.245,811.4039194304246,67.66492879852304
2025-07-11 09:00:00,117950.0,118882.8,117861.0,118452.5,11734.539,1390163853.6541,182522.0,6619.596,784148113.5097,116927.25,114392.85769230772,116927.25,114392.85769230772,1657.3983695436036,1617.5574119967878,39.84095754681584,82.73846723918484,119412.4515530736,116227.4875,113042.5234469264,85.75277905419325,85.39583064183545,146728.784,828.9369261445562,68.59638454795349
2025-07-11 10:00:00,118452.5,118452.5,117918.0,117960.8,6892.448,814577260.3715,120155.0,3339.116,394647482.2449,117092.01666666666,114653.45769230773,117092.01666666666,114653.45769230773,1585.1078999037418,1609.4450339735265,-24.337134069784497,74.38486067894947,119436.41194204972,116513.70625,113591.00055795028,83.17278597752414,84.5390010210508,139836.33599999998,804.4005156325098,69.4502189849314
2025-07-11 11:00:00,117960.9,118090.6,117581.3,117790.1,5846.53,688552845.962,111621.0,2724.5,320896209.5809,117242.925,114914.70000000004,117242.925,114914.70000000004,1485.0910510764952,1578.3565382492684,-93.2654871727732,71.62334726381462,119238.51905772326,116797.70625,114356.89344227676,77.14106953548234,82.0222115223999,133989.80599999998,779.8088059964675,69.16072814631046
2025-07-11 12:00:00,117790.0,118226.0,117684.6,117838.2,5406.902,637473332.5046,95521.0,2660.694,313739123.5773,117434.03333333334,115176.29230769236,117434.03333333334,115176.29230769236,1390.597141909835,1531.41668916441,-140.8195472545749,71.94616624524134,118829.01521437956,117073.46875,115317.92228562044,70.18383813847804,76.83256455049484,139396.70799999998,759.9414054967614,68.98210662422677
2025-07-11 13:00:00,117838.1,118191.9,117255.0,117967.1,12959.253,1524534991.8511,226148.0,6543.349,769934176.076,117603.40000000002,115445.32692307698,117603.40000000002,115445.32692307698,1310.6525326629926,1476.2256500390556,-165.573117376063,72.85642622823225,118943.03077762852,117167.7,115392.36922237148,66.5794567244097,71.30145479945668,152355.96099999998,774.6879550386975,67.485631596477
2025-07-11 14:00:00,117967.0,118160.0,117361.2,117847.9,9873.83,1163321729.8555,190687.0,4516.472,532192913.7818,117706.16666666669,115716.0538461539,117706.16666666669,115716.0538461539,1215.6773162532336,1411.0885665926,-195.4112503393665,70.52857944868866,118976.15187548196,117284.21875,115592.28562451804,63.183036253587424,66.64877703882503,142482.131,776.6972921188062,66.11386282103972
2025-07-11 15:00:00,117847.9,117968.7,116725.1,116910.3,13594.908,1594515229.5581,240440.0,6445.049,756037543.9719,117712.0666666667,115952.98846153852,117712.0666666667,115952.98846153852,1022.2175712960744,1313.870817768469,-291.6532464723944,55.25358621632793,118910.30183741527,117342.4125,115774.52316258474,43.54867252898914,57.77038850232873,128887.223,815.605851108905,63.039415175944725
2025-07-11 16:00:00,116910.3,117454.0,116611.1,117403.1,10971.653,1283967083.0589,212437.0,5563.896,651068871.259,117757.4416666667,116191.76153846158,117757.4416666667,116191.76153846158,916.6938009400328,1214.5765635613598,-297.88276262132695,60.2330640695399,118722.4658377816,117458.55000000002,116194.63416221844,33.756044256428005,46.8292510130015,139858.876,817.8803635164958,59.92556310972213
2025-07-11 17:00:00,117403.0,117750.0,117234.0,117625.1,5840.375,686433215.9682,123067.0,2893.844,340151306.5197,117741.21666666667,116433.11153846158,117741.21666666667,116433.11153846158,847.5002624821936,1122.8074882915682,-275.3072258093746,62.311376373425865,118553.76585177003,117564.20000000004,116574.63414823,29.361049192412025,35.55525532594303,145699.251,792.7236665567879,57.51807288092524
2025-07-11 18:00:00,117625.1,117735.4,117290.5,117692.8,3061.932,359915985.8648,77515.0,1556.009,182899130.6027,117746.71666666667,116629.13076923082,117746.71666666667,116629.13076923082,789.1540479222604,1039.394128199241,-250.24008027698096,62.96072736502612,118491.71296728702,117631.58125000005,116771.44953271304,42.37208551598656,35.163059654942174,148761.183,763.7383610103884,55.31120683786142
2025-07-11 19:00:00,117692.8,118128.0,117401.2,118072.7,5757.035,678658689.9302,105869.0,2972.359,350426746.4073,117792.55000000005,116797.9961538462,117792.55000000005,116797.9961538462,773.815818280098,972.9995507194556,-199.18373243935756,66.52123535666595,118488.31169302134,117708.65625000004,116929.00080697871,52.19732652492249,41.310153744440335,154518.218,760.660164259523,53.8758175875006
2025-07-11 20:00:00,118072.7,118072.7,117615.3,117619.5,3336.702,393167581.6833,72804.0,1549.971,182645734.4955,117765.00833333336,116961.00384615392,117765.00833333336,116961.00384615392,699.1513636625168,904.5375039552208,-205.3861402927041,59.06997718317256,118404.40577702156,117756.21250000002,117108.01922297847,55.57282819751674,50.047413412808574,151181.516,735.3884839045622,52.56004410800318
2025-07-11 21:00:00,117619.5,117868.0,117431.2,117585.8,3411.091,401204606.4597,70179.0,1641.835,193103125.551,117692.78333333335,117127.91538461544,117692.78333333335,117127.91538461544,628.4617355104128,835.5185618440189,-207.05682633360607,58.53367718154264,118393.92807391282,117741.58750000002,117089.24692608725,59.81961348228207,55.86325606824042,147770.42500000002,710.506110245849,50.732805953390645
2025-07-11 22:00:00,117585.8,117643.0,117130.0,117591.5,5515.316,647655604.6603,104821.0,2881.269,338320852.6923,117662.00833333336,117288.12692307695,117662.00833333336,117288.12692307695,566.2463380268746,768.2005058897328,-201.95416786285816,58.60360358188708,118393.49612989512,117739.38125000002,117085.26637010492,58.60966682170024,58.000702833833,153285.741,694.0472677253615,48.10126406431736
2025-07-11 23:00:00,117591.5,117646.9,117410.0,117500.0,2148.967,252660805.8279,46144.0,1096.725,128949952.221,117637.83333333336,117328.15000000004,117637.83333333336,117328.15000000004,500.7215700747329,701.3307719359827,-200.60920186124983,56.90900983004863,118394.04662523036,117737.96250000002,117081.87837476969,59.09911405439173,59.17613145279133,151136.774,655.9516620815808,45.69736915516216
2025-07-12 00:00:00,117500.0,117625.0,117055.0,117379.4,2881.906,338099523.0627,60109.0,1253.472,147074954.4224,117599.60000000002,117381.83461538468,117599.60000000002,117381.83461538468,430.8068011990836,633.699779251758,-202.8929780526744,54.61916914652605,118370.32763041728,117702.30000000002,117034.27236958274,55.51453591862177,57.74110559823789,148254.86800000002,648.7890235747824,42.404534920060144
2025-07-12 01:00:00,117379.4,117662.0,117379.3,117618.6,1988.713,233832557.8434,44902.0,1179.759,138710271.9517,117570.55833333336,117444.8884615385,117570.55833333336,117444.8884615385,398.2213910858991,574.8301822102933,-176.6087911243942,58.28151472700823,118194.65059816034,117650.18125000002,117105.7119018397,57.41743983746054,57.34369660349132,150243.581,618.2816049435503,39.48233590259792
2025-07-12 02:00:00,117618.6,117780.0,117526.0,117565.0,1885.646,221851650.6777,42127.0,866.534,101949947.7034,117546.98333333337,117522.58461538468,117546.98333333337,117522.58461538468,361.43524934747256,521.4814489945882,-160.0461996471156,57.14477841902968,118146.68462986276,117625.44375000002,117104.20287013728,59.63537605010348,57.5224506020619,148357.935,587.9248045315877,37.120756151055815
2025-07-12 03:00:00,117565.0,117818.6,117560.9,117730.0,1708.526,201107836.3139,36617.0,909.261,107028690.7228,117615.29166666669,117591.63461538464,117615.29166666669,117591.63461538464,346.1101417313912,477.6386221787889,-131.52848044739773,59.7998051567668,118138.97919660003,117621.6875,117104.39580339998,64.07030648234922,60.37437412330439,150066.461,560.4060708206231,35.06292066524205
2025-07-12 04:00:00,117730.0,117845.6,117527.6,117609.7,1687.974,198657069.9073,42584.0,772.766,90951468.6471,117632.50833333336,117629.90384615387,117632.50833333336,117629.90384615387,315.5480608882208,437.1159818561469,-121.56792096792611,56.96919782861077,118112.47198071396,117607.40625,117102.34051928608,59.16291505474057,60.956199195731074,148378.48700000002,540.2055649189045,33.05093196506747
2025-07-12 05:00:00,117609.7,117677.0,117454.9,117640.4,1564.85,183966165.2778,38353.0,738.294,86801205.9721,117633.78333333333,117660.70769230773,117633.78333333333,117660.70769230773,290.93294644067646,400.5702230022793,-109.63727656160285,57.53347440359274,118057.46697817568,117586.9875,117116.50802182432,56.38707673190404,59.87343275633126,149943.33700000003,513.6967678423297,30.920528883218527
2025-07-12 06:00:00,117640.3,117943.8,117613.5,117791.3,2738.388,322621214.8087,56004.0,1550.992,182724400.5921,117641.99166666664,117696.5807692308,117641.99166666664,117696.5807692308,284.2031732707983,371.478460569409,-87.27528729861075,60.34507279313951,118046.82668262935,117583.45,117120.07331737068,59.53430340750622,58.3614317313836,152681.72500000003,498.4137038554691,29.817617160119653
2025-07-12 07:00:00,117791.2,118036.7,117579.9,117689.7,3795.631,447096873.7567,65701.0,1646.393,193989706.6397,117610.075,117691.57692307697,117610.075,117691.57692307697,263.05782599688973,344.3733019262792,-81.31547592938949,57.524380828208685,117940.00313147248,117632.1625,117324.32186852752,63.853294659755456,59.92489159972189,148886.09400000004,494.94589520084696,29.082334341787853
2025-07-12 08:00:00,117689.6,117900.0,117673.4,117871.2,1655.061,194929031.322,37415.0,864.421,101812529.6948,117631.05,117700.97692307696,117631.05,117700.97692307696,262.6965220522834,323.95410695778025,-61.257584905496856,61.09764666008258,117965.57243830612,117661.41875,117357.26506169386,73.3813524319922,65.58965016641794,150541.15500000003,472.5837372674435,28.40832509165037
2025-07-12 09:00:00,117871.3,118176.9,117823.1,118119.8,3694.28,435927746.9383,64202.0,2306.955,272246424.7081,117675.55,117723.94230769234,117675.55,117723.94230769234,284.77745514616254,314.1599440048758,-29.38248885871326,65.4737914063741,118067.6829001256,117692.3375,117316.9920998744,80.90168725705202,72.71211144959987,154235.43500000003,462.6850924951555,28.612060709550736
2025-07-12 10:00:00,118119.8,118119.9,117835.5,118022.4,2323.116,274138230.3423,54436.0,986.835,116452167.1406,117711.45833333331,117726.72692307696,117711.45833333331,117726.72692307696,285.0330891208723,306.8782302838749,-21.84514116300261,62.446365728112326,118120.88601318566,117712.9375,117304.98898681432,88.09354273800943,80.79219414235119,151912.31900000002,447.82800145389206,28.79881835929274
2025-07-12 11:00:00,118022.5,118064.7,117579.8,117773.6,2981.689,351262204.1943,63383.0,1268.15,149401099.3139,117734.25833333332,117700.61538461542,117734.25833333332,117700.61538461542,252.89476675482,293.3823644016112,-40.48759764679119,55.26597700647553,118059.73914650288,117694.24375,117328.7483534971,76.85831546098667,81.95118181868268,148930.63,450.9173346660672,27.654952143971357
2025-07-12 12:00:00,117773.5,117819.8,117220.4,117493.9,5954.116,699605731.2843,116237.0,2634.541,309569408.508,117743.8,117682.65769230774,117743.8,117682.65769230774,194.4106274566875,268.6394301653803,-74.2288027086928,48.38588491361111,118063.1936204513,117686.39375,117309.59387954869,54.7527860791461,73.23488142604738,142976.514,463.2908901105623,25.59085068779988
2025-07-12 13:00:00,117493.9,117536.1,117188.0,117476.1,4173.231,489793731.5859,95940.0,2118.222,248602585.3077,117731.925,117670.58076923082,117731.925,117670.58076923082,146.40015110428794,238.0796104001072,-91.67945929581929,47.96785542122286,118067.24383138269,117679.5375,117291.8311686173,35.72100654135849,55.77736936049706,138803.283,453.6916492680159,23.82108769002106
2025-07-12 14:00:00,117476.1,117718.1,117270.0,117350.0,3512.326,412755557.7923,73744.0,1703.9,200260538.6886,117714.00833333332,117651.80384615388,117714.00833333332,117651.80384615388,95.06525646428054,202.32602191615052,-107.26076545187,44.94212907562829,118082.31454924292,117664.44375,117246.57295075706,24.70301686937264,38.39226982995905,135290.957,453.2256784956817,22.21041419337649
2025-07-12 15:00:00,117350.0,117424.2,116862.4,117075.6,6898.588,807885517.5014,122086.0,3224.706,377677741.6863,117659.475,117617.5153846154,117659.475,117617.5153846154,26.06778297221172,158.26146218016584,-132.19367920795412,39.046582448827465,118139.64128896304,117637.91875,117136.19621103696,20.578104547648227,27.00070931945976,128392.369,462.2735386210418,21.479229969208347
2025-07-12 16:00:00,117075.6,117372.7,117012.0,117160.6,2890.666,338821640.2246,60120.0,1496.521,175407045.7683,117622.05,117591.08076923082,117622.05,117591.08076923082,-15.313430166977923,114.8677390933799,-130.18116926035782,41.654565806517525,118163.89900554558,117624.24375,117084.58849445444,18.4287882807397,21.23663656592016,131283.035,453.8090770692881,20.80897776372089
2025-07-12 17:00:00,117160.6,117518.9,117144.3,117438.6,2508.567,294429588.9479,46704.0,1550.492,181987701.2036,117605.23333333337,117611.40000000004,117605.23333333337,117611.40000000004,-14.803159174261964,82.45001452646943,-97.2531737007314,49.43766292790705,118160.10386902354,117612.99375,117065.88363097647,27.579561303411563,22.195484710599803,133791.602,447.2083206468467,19.549465511476917
2025-07-12 18:00:00,117438.5,117474.5,117338.9,117460.1,1199.672,140844380.3223,31021.0,609.618,71571208.79,117577.63333333336,117613.59230769236,117577.63333333336,117613.59230769236,-11.817450103670126,58.88314836893454,-70.70059847260467,50.00502238860452,118158.18546725178,117606.4375,117054.68953274823,37.32978318752466,27.779377590558614,134991.274,421.2409605929433,18.3949126135866
2025-07-12 19:00:00,117460.1,117609.4,117411.6,117525.7,1566.624,184116571.7776,34091.0,846.582,99495544.6108,117563.96666666667,117609.76923076928,117563.96666666667,117609.76923076928,-2.274798959522741,43.59366153682022,-45.86846049634296,51.81953589518872,118142.83754789706,117593.66875,117044.49995210295,46.58805629516993,37.16580026203536,136557.89800000002,402.6208805435304,17.001474011813954
