open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,RSI,RSI_Secondary,RSI_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX
2025-07-18 18:30:00,117673.2,117716.3,117510.8,117545.3,531,62471484,19006,296,34843540,117599.12,117860.62,118809.47,-134.6833,-165.0757,30.3924,42.99,40.79,40.77,117918.5,117648.13,117377.77,119482.34,118241.35,117000.36,32.0176,30.759,-30258,377.15,398.95,0.9454,20.9276
2025-07-18 18:45:00,117545.2,117615.3,117204.5,117297.9,1108,130120530,26206,450,52799736,117568.42,117796.23,118750.42,-169.6098,-166.5871,-3.0227,35.76,37.44,38.54,117905.31,117603.79,117302.27,119445.88,118188.27,116930.66,33.1523,32.7152,-31367,381.36,399.52,0.9545,22.1714
2025-07-18 19:00:00,117297.9,117395.9,117109.4,117339.1,2940,344792700,44887,1416,166076670,117539.85,117728.25,118692.28,-173.6436,-168.9392,-4.7043,37.79,38.35,39.12,117903.01,117576.71,117250.41,119377.51,118129.44,116881.37,24.4801,29.8834,-28426,369.5,394.13,0.9375,23.9763
2025-07-18 19:15:00,117339.1,117866.0,117339.1,117779.4,1730,203662580,40915,922,108545416,117524.16,117671.51,118647.04,-83.8131,-140.5639,56.7507,55.39,47.17,44.97,117934.08,117592.45,117250.82,119285.28,118082.91,116880.52,42.6216,33.418,-26696,389.17,400.46,0.9718,21.8512
2025-07-18 19:30:00,117779.4,117779.5,117402.0,117475.9,732,86064750,19765,322,37824344,117509.71,117649.83,118590.44,-86.2999,-122.4759,36.176,45.12,42.64,42.04,117858.43,117557.11,117255.79,119167.46,118021.94,116876.42,54.7734,40.625,-27428,387.71,399.36,0.9708,19.9918
2025-07-18 19:45:00,117475.8,117486.9,117286.2,117361.6,824,96744300,23153,458,53717668,117482.41,117631.34,118534.84,-105.3828,-116.7782,11.3954,41.73,41.04,40.99,117858.69,117541.95,117225.22,119054.48,117960.58,116866.68,56.7759,51.3903,-28252,364.34,389.9,0.9344,17.8657
2025-07-18 20:00:00,117361.7,117399.2,117102.7,117160.1,1563,183143680,37254,703,82368820,117454.06,117585.45,118480.41,-149.65,-127.7355,-21.9146,36.13,38.32,39.17,117876.45,117507.98,117139.51,118895.49,117885.52,116875.54,29.7646,47.1046,-29814,355.86,385.45,0.9232,17.755
2025-07-18 20:15:00,117160.1,117251.7,116886.0,116980.2,2751,321948800,44660,893,104480070,117367.44,117549.72,118420.68,-202.0861,-152.519,-49.5671,31.7,36.02,37.61,117817.2,117430.92,117044.66,118714.88,117803.91,116892.94,16.8219,34.4541,-32565,357.09,384.51,0.9287,19.3495
2025-07-18 20:30:00,116980.2,117054.7,116788.9,116994.0,4955,579059600,57104,2492,291171970,117298.52,117514.18,118361.69,-219.7978,-174.9453,-44.8525,32.44,36.33,37.81,117812.12,117381.13,116950.14,118618.07,117741.74,116865.41,12.058,19.5482,-27610,345.68,378.86,0.9124,21.4138
2025-07-18 20:45:00,116994.0,117532.3,116984.2,117370.1,3093,363005570,42094,1381,162108540,117307.55,117501.71,118312.4,-147.8142,-165.9016,18.0874,49.77,44.39,43.03,117780.91,117363.64,116946.37,118504.77,117694.38,116883.99,27.5379,18.8059,-24517,370.98,386.92,0.9588,19.3859
2025-07-18 21:00:00,117370.0,117837.2,117330.0,117816.8,1183,139153810,25281,769,90372376,117367.27,117501.08,118278.77,-14.5561,-115.4531,100.897,62.94,52.13,48.43,117874.09,117399.47,116924.85,118413.06,117666.6,116920.15,57.0185,32.2048,-23334,388.01,392.65,0.9882,19.7523
2025-07-18 21:15:00,117816.8,117855.8,117654.5,117708.1,1281,150901180,28458,608,71612296,117358.35,117503.18,118239.77,41.5797,-63.1088,104.6885,58.58,50.3,47.29,117882.71,117402.38,116922.04,118281.41,117631.31,116981.22,79.39,54.6488,-24615,364.67,383.54,0.9508,20.1937
2025-07-18 21:30:00,117708.1,117832.5,117708.1,117786.8,544,64078996,16102,285,33541616,117397.21,117512.52,118211.23,86.6678,-13.1833,99.8511,60.87,51.63,48.22,117936.11,117422.5,116908.89,118067.6,117591.84,117116.08,92.5809,76.3298,-24071,334.64,371.2,0.9015,20.5799
2025-07-18 21:45:00,117786.8,117860.5,117542.3,117648.3,634,74594936,16151,201,23627414,117433.05,117500.54,118181.92,81.9244,18.5193,63.4051,54.67,49.14,46.69,117971.9,117451.7,116931.5,118044.98,117582.41,117119.84,86.6289,86.1999,-24705,332.58,368.67,0.9021,18.9686
2025-07-18 22:00:00,117648.3,117662.2,117379.6,117587.1,1017,119452150,22325,489,57415956,117486.42,117502.62,118153.86,63.6556,33.5647,30.0909,51.94,48.04,46.02,117992.7,117472.37,116952.03,118036.18,117576.99,117117.8,82.7391,87.3163,-25722,326.33,364.57,0.8951,17.3087
2025-07-18 22:15:00,117587.2,117957.7,117571.5,117862.6,1504,177230580,26326,1016,119731590,117596.73,117516.66,118142.98,102.6613,56.5969,46.0644,61.92,53.13,49.47,118014.33,117479.3,116944.27,118000.87,117568.28,117135.7,81.6386,83.6688,-24217,333.82,365.6,0.9131,17.1423
2025-07-18 22:30:00,117862.5,117907.2,117754.7,117755.1,581,68458900,13375,242,28491102,117691.86,117509.52,118126.94,99.5854,70.9264,28.659,56.57,51.03,48.21,118054.87,117502.57,116950.27,118002.75,117569.1,117135.45,77.4804,80.6194,-24798,311.15,355.46,0.8754,16.9967
2025-07-18 22:45:00,117755.1,117800.0,117568.9,117663.0,730,85872840,16303,247,29017442,117728.48,117512.93,118105.5,75.5427,72.4652,3.0776,52.07,49.23,47.13,118079.57,117527.68,116975.8,117997.59,117566.52,117135.46,68.9924,76.0371,-25528,301.15,349.53,0.8616,14.964
2025-07-18 23:00:00,117662.9,117688.2,117433.6,117645.2,761,89407020,19879,355,41707590,117707.02,117516.03,118087.23,54.8163,66.5822,-11.7659,51.16,48.87,46.91,118084.38,117568.11,117051.84,117998.27,117566.96,117135.66,54.2299,66.9009,-26289,295.33,345.01,0.856,14.514
2025-07-18 23:15:00,117645.2,117860.0,117617.3,117808.5,900,105944360,19770,474,55768520,117719.58,117536.11,118068.97,71.4671,68.2105,3.2566,58.9,52.3,49.13,118053.52,117637.13,117220.75,117996.19,117566.25,117136.31,56.3859,59.8694,-25389,288.75,340.14,0.8489,13.1514
2025-07-18 23:30:00,117808.5,117886.0,117769.3,117840.0,479,56431350,11732,247,29070014,117726.23,117544.06,118049.97,83.5787,73.3332,10.2454,60.32,52.96,49.56,117945.76,117707.63,117469.51,118010.06,117572.11,117134.16,66.5917,59.0692,-24910,267.24,329.5,0.8111,12.2331
2025-07-18 23:45:00,117840.0,118000.0,117804.5,117896.4,1258,148360620,17835,774,91283150,117757.23,117560.77,118035.7,97.2625,81.3097,15.9528,62.98,54.17,50.35,117922.76,117751.49,117580.23,118032.62,117582.3,117132.0,78.5135,67.1637,-23652,258.27,323.12,0.7993,12.6337
2025-07-19 00:00:00,117896.5,117920.0,117804.1,117907.9,663,78191130,16123,280,33037726,117797.34,117589.82,118019.55,102.6407,88.42,14.2207,63.57,54.43,50.51,117945.09,117759.09,117573.08,118033.49,117582.57,117131.65,81.6962,75.6005,-22989,240.48,313.25,0.7677,12.9783
2025-07-19 00:15:00,117907.9,117940.0,117851.2,117940.0,386,45558772,8902,217,25561758,117807.02,117618.43,118001.56,106.9406,94.5935,12.3471,65.34,55.19,50.99,117982.18,117778.41,117574.63,118060.97,117595.79,117130.6,84.9517,81.7205,-22602,221.52,302.56,0.7321,13.5219
2025-07-19 00:30:00,117940.0,118013.7,117820.6,117884.1,698,82340230,16300,312,36742690,117823.14,117623.42,117976.9,93.6577,94.2816,-0.6239,59.46,53.52,50.1,117997.02,117786.52,117576.02,118080.59,117606.34,117132.07,83.6017,83.4166,-23301,217.97,297.35,0.733,14.9061
2025-07-19 00:45:00,117884.3,117916.1,117682.6,117713.0,528,62251340,16712,199,23408688,117829.39,117634.71,117953.85,49.0171,79.1934,-30.1763,44.99,48.66,47.46,117993.2,117791.91,117590.62,118065.12,117599.94,117134.75,63.736,77.4298,-23829,219.91,294.31,0.7472,13.6511
2025-07-19 01:00:00,117713.1,117885.0,117588.0,117885.0,662,77971050,19993,320,37676416,117859.36,117659.63,117935.57,53.9359,70.7743,-16.8383,57.2,53.25,50.23,117988.59,117816.73,117644.88,118083.91,117609.72,117135.53,57.1896,68.1758,-23167,229.54,294.44,0.7796,12.7831
2025-07-19 01:15:00,117885.0,117988.0,117848.4,117961.1,574,67735760,16686,298,35153740,117878.44,117697.77,117914.79,68.6735,70.074,-1.4005,61.6,55.17,51.42,118010.34,117824.94,117639.54,118109.84,117622.42,117135.02,60.5179,60.4812,-22592,218.3,287.07,0.7605,11.9574
2025-07-19 01:30:00,117961.1,118060.0,117894.4,118000.1,470,55404464,12464,247,29197930,117898.45,117746.34,117893.42,81.2534,73.8005,7.453,63.83,56.16,52.04,118045.34,117845.36,117645.38,118138.48,117642.87,117147.25,81.5736,66.427,-22123,211.71,281.28,0.7527,12.2666
2025-07-19 01:45:00,118000.0,118094.6,117935.9,118010.0,680,80241700,13812,357,42100988,117912.65,117794.73,117869.88,86.4585,78.0198,8.4386,64.44,56.42,52.2,118063.01,117874.27,117685.54,118163.68,117654.09,117144.5,86.0845,76.0587,-21443,205.09,275.44,0.7446,13.0302
2025-07-19 02:00:00,118010.0,118065.0,117886.4,118009.0,521,61475896,15078,211,24954898,117925.29,117825.15,117848.18,85.1252,80.3883,4.7369,64.31,56.38,52.18,118057.48,117904.59,117751.7,118190.34,117669.55,117148.75,84.5709,84.0763,-21964,201.78,270.83,0.745,12.6615
2025-07-19 02:15:00,118008.9,118065.0,117933.3,117957.7,540,63736904,15591,282,33247726,117927.5,117831.86,117821.73,70.5383,77.105,-6.5666,57.49,54.42,51.2,118062.43,117917.02,117771.62,118205.07,117691.54,117178.01,79.7934,83.483,-22504,193.02,264.21,0.7305,12.3388
2025-07-19 02:30:00,117957.6,118205.5,117957.6,118119.1,982,115995150,19409,633,74773440,117956.88,117851.43,117797.93,89.5869,81.2656,8.3213,69.4,59.23,54.06,118110.03,117940.28,117770.54,118235.09,117717.54,117199.99,80.6959,81.6868,-21522,199.88,263.43,0.7587,14.3744
2025-07-19 02:45:00,118119.2,118275.0,118104.7,118176.7,761,89994560,16592,421,49707948,118014.84,117869.99,117785.52,107.1772,89.9028,17.2744,72.6,60.81,55.05,118167.64,117963.64,117759.64,118268.97,117730.78,117192.6,78.6474,79.7122,-20760,196.18,259.0,0.7575,17.087
2025-07-19 03:00:00,118176.7,118190.0,118088.0,118184.1,422,49883724,12059,152,17957418,118052.23,117895.51,117774.49,113.5346,97.78,15.7545,73.02,61.02,55.18,118215.09,117986.66,117758.22,118304.85,117754.39,117203.92,79.8579,79.7338,-20338,184.41,251.52,0.7332,18.9865
2025-07-19 03:15:00,118184.1,118286.4,118160.3,118224.3,559,66079732,11631,322,38014384,118085.12,117925.85,117766.75,119.4181,104.9927,14.4254,75.42,62.21,55.91,118265.35,118010.35,117755.35,118337.69,117783.15,117228.6,79.3469,79.2841,-19779,177.12,245.55,0.7213,21.9633
2025-07-19 03:30:00,118224.4,118340.7,118187.8,118265.1,843,99682936,15987,438,51776224,118118.25,117945.02,117757.63,124.865,111.6168,13.2482,77.77,63.42,56.66,118315.92,118042.1,117768.28,118355.04,117819.98,117284.92,81.4808,80.2285,-18936,174.09,241.14,0.722,25.2179
2025-07-19 03:45:00,118265.0,118312.3,118160.4,118295.2,553,65400892,11499,207,24535714,118153.9,117970.73,117745.34,127.7649,116.9995,10.7654,79.45,64.33,57.23,118326.0,118090.62,117855.23,118341.6,117863.81,117386.02,85.5552,82.1276,-18383,171.32,236.89,0.7232,27.1443
2025-07-19 04:00:00,118295.3,118337.5,118206.4,118319.2,573,67802030,13392,265,31365546,118192.67,118001.98,117752.4,127.9094,120.6361,7.2732,80.81,65.08,57.69,118358.87,118126.8,117894.73,118311.28,117907.98,117504.69,88.8595,85.2985,-17810,166.29,231.85,0.7172,29.199
2025-07-19 04:15:00,118319.1,118333.4,118171.4,118171.4,530,62682544,10439,131,15459121,118219.39,118027.04,117760.06,93.7486,111.6736,-17.925,54.84,57.15,53.93,118358.77,118144.33,117929.88,118304.27,117934.7,117565.12,72.0744,82.163,-18340,165.75,228.52,0.7253,29.6833
2025-07-19 04:30:00,118171.5,118300.0,118130.4,118137.5,388,45922616,11501,195,23059284,118221.69,118042.71,117760.31,63.3068,95.5513,-32.2445,50.5,55.47,53.09,118355.66,118155.77,117955.88,118318.42,117945.38,117572.35,48.9933,69.9757,-18729,166.23,225.72,0.7365,28.6227
2025-07-19 04:45:00,118137.5,118170.0,118063.4,118104.3,417,49206420,10580,123,14469033,118212.64,118055.3,117767.11,36.5731,75.8919,-39.3188,46.31,53.81,52.26,118350.0,118163.63,117977.27,118326.34,117958.59,117590.85,22.4471,47.8383,-19145,158.78,220.04,0.7216,25.5304
2025-07-19 05:00:00,118104.3,118155.0,118013.2,118051.1,324,38302828,9252,109,12875677,118196.02,118062.66,117772.76,9.4218,53.7352,-44.3134,40.09,51.17,50.92,118345.06,118167.14,117989.22,118331.71,117967.41,117603.09,15.3034,28.9146,-19470,156.66,216.32,0.7242,23.2689
2025-07-19 05:15:00,118051.1,118115.0,118020.0,118107.1,268,31636166,8194,139,16371135,118181.36,118072.15,117781.4,4.1247,37.1984,-33.0737,48.57,53.75,52.28,118322.02,118179.59,118037.17,118333.52,117982.7,117631.88,18.4255,18.7254,-19202,148.95,210.54,0.7075,21.29
2025-07-19 05:30:00,118107.2,118256.9,118086.2,118253.3,417,49264676,9090,266,31399758,118179.89,118087.07,117789.09,28.7491,34.3819,-5.6329,64.06,59.72,55.63,118333.45,118190.77,118048.09,118340.29,118004.91,117669.52,38.1879,23.9723,-18785,151.67,208.64,0.7269,21.5525
2025-07-19 05:45:00,118253.4,118264.0,118158.8,118174.0,409,48331144,8307,178,21015428,118164.73,118100.88,117798.37,26.3463,31.7034,-5.3571,53.81,55.53,53.49,118333.31,118190.55,118047.79,118351.49,118015.28,117679.08,51.0699,35.8944,-19194,145.86,203.72,0.716,21.9368
2025-07-19 06:00:00,118173.9,118244.1,118152.0,118179.1,363,42907000,8618,133,15718332,118147.23,118123.07,117809.06,24.6902,29.3657,-4.6755,54.35,55.75,53.61,118332.98,118190.13,118047.29,118358.02,118029.41,117700.82,60.7001,49.9859,-18831,139.14,198.4,0.7013,22.0025
2025-07-19 06:15:00,118179.1,118179.2,118034.8,118034.8,413,48777804,10540,135,16001283,118130.15,118130.2,117811.52,-4.9176,17.9379,-22.8555,39.05,48.59,49.78,118334.95,118174.34,118013.73,118346.73,118041.81,117736.88,38.8921,50.2207,-19244,139.8,195.83,0.7139,20.3455
2025-07-19 06:30:00,118034.8,118131.2,118034.8,118071.2,303,35796250,9184,122,14348485,118121.86,118135.44,117821.11,-14.6689,7.069,-21.7378,43.71,50.32,50.71,118318.18,118158.18,117998.19,118330.66,118056.01,117781.36,29.8612,43.1511,-18941,134.37,191.1,0.7032,18.8956
2025-07-19 06:45:00,118071.1,118147.8,118071.1,118136.9,162,19107930,6346,86,10162558,118125.94,118141.96,117831.46,-7.0282,2.3699,-9.3981,51.53,53.38,52.39,118286.72,118144.99,118003.26,118329.89,118066.95,117804.02,26.5494,31.7676,-18779,127.16,185.65,0.685,17.015
2025-07-19 07:00:00,118136.9,118229.7,118136.8,118225.1,289,34158220,7409,183,21662222,118147.69,118152.2,117837.28,14.4726,6.4041,8.0684,60.18,57.18,54.57,118253.02,118137.15,118021.27,118336.19,118079.8,117823.4,51.3546,35.9217,-18490,122.88,181.23,0.678,17.0351
2025-07-19 07:15:00,118225.1,118300.0,118218.1,118244.9,276,32655348,7506,116,13742666,118164.91,118163.43,117849.16,29.841,14.2164,15.6246,61.96,58.01,55.05,118270.25,118143.27,118016.3,118345.6,118091.41,117837.22,70.0537,49.3192,-18214,117.76,176.5,0.6672,18.7682
2025-07-19 07:30:00,118245.0,118252.2,118137.5,118138.1,278,32842014,8180,97,11514373,118150.52,118172.02,117859.31,16.8591,15.0973,1.7618,48.36,52.15,51.91,118270.3,118143.33,118016.35,118346.11,118099.09,117852.06,67.0676,62.8253,-18492,117.38,173.56,0.6763,17.3658
2025-07-19 07:45:00,118138.2,118178.4,118117.5,118135.0,289,34145884,6868,85,10024162,118145.64,118172.78,117872.91,8.0476,12.7474,-4.6998,48.01,51.98,51.82,118271.21,118145.88,118020.56,118347.02,118105.59,117864.15,51.9859,63.0357,-18781,110.32,168.2,0.6559,15.4913
2025-07-19 08:00:00,118134.9,118239.4,118036.1,118036.2,442,52189590,11096,161,19009276,118127.77,118166.09,117879.51,-16.1899,3.1016,-19.2915,37.67,46.91,48.98,118273.2,118144.64,118016.09,118341.8,118110.66,117879.51,25.7541,48.2692,-19222,121.94,169.87,0.7179,15.6003
2025-07-19 08:15:00,118036.2,118098.5,118024.0,118063.9,682,80505000,11085,221,26099882,118131.41,118160.37,117888.94,-23.9927,-5.9298,-18.0629,41.77,48.43,49.79,118274.7,118141.04,118007.39,118312.46,118122.35,117932.23,17.5891,31.7764,-18540,116.01,165.33,0.7017,16.0109
2025-07-19 08:30:00,118064.0,118064.0,117904.0,118063.2,613,72300130,14115,242,28579632,118130.41,118152.7,117902.85,-27.4423,-13.1006,-14.3416,41.69,48.39,49.77,118248.83,118125.2,118001.57,118302.42,118128.29,117954.16,18.3955,20.5796,-19153,121.51,165.07,0.7361,18.9525
2025-07-19 08:45:00,118063.1,118140.0,117965.9,118057.2,523,61771332,12886,238,28136272,118120.45,118142.8,117915.91,-29.2495,-18.4836,-10.7659,40.9,48.05,49.58,118240.3,118115.47,117990.64,118298.27,118131.49,117964.71,31.1151,22.3666,-19676,128.08,165.5,0.7739,18.8114
2025-07-19 09:00:00,118057.2,118145.3,118033.9,118100.1,337,39805404,8334,167,19751014,118104.83,118133.51,117921.74,-20.718,-19.2284,-1.4896,48.98,50.75,50.97,118228.93,118108.88,117988.84,118296.14,118134.83,117973.52,45.069,31.5266,-19339,126.0,162.93,0.7733,18.5075
2025-07-19 09:15:00,118100.0,118212.3,118095.8,118172.7,252,29796304,7356,138,16305639,118095.8,118126.53,117934.41,-1.0277,-13.1615,12.1338,59.83,55.02,53.26,118237.0,118120.38,118003.75,118296.45,118140.25,117984.05,58.3728,44.8523,-19087,124.81,160.71,0.7766,16.3346
2025-07-19 09:30:00,118172.6,118277.5,118155.5,118277.5,426,50362516,8243,244,28833430,118113.23,118131.58,117951.06,30.2348,1.3039,28.9308,70.42,60.36,56.35,118274.16,118137.57,118000.98,118305.12,118149.2,117993.27,78.8105,60.7508,-18661,124.46,158.87,0.7834,16.2045
2025-07-19 09:45:00,118277.4,118300.0,118158.3,118205.1,387,45811320,8744,131,15474724,118121.98,118134.8,117970.06,32.8688,11.8256,21.0432,58.08,55.46,53.77,118283.91,118143.25,118002.59,118300.52,118157.44,118014.38,85.3829,74.1887,-19049,126.61,158.05,0.8011,16.657
2025-07-19 10:00:00,118205.1,118247.0,118142.2,118196.0,291,34424070,7305,125,14725909,118141.96,118139.16,117992.17,31.0754,18.2422,12.8333,56.62,54.86,53.45,118277.6,118140.83,118004.06,118303.02,118160.01,118017.01,83.2576,82.4836,-19340,123.89,155.52,0.7966,16.4252
2025-07-19 10:15:00,118196.0,118299.9,118195.9,118299.9,290,34295790,5961,158,18660408,118171.46,118151.02,118015.91,48.3614,28.2819,20.0794,67.48,60.18,56.58,118295.56,118145.41,117995.25,118314.05,118164.12,118014.19,83.2476,83.9627,-19050,121.4,153.06,0.7931,17.6706
2025-07-19 10:30:00,118299.8,118449.9,118280.0,118406.5,633,74919100,19205,426,50423908,118214.38,118165.27,118034.76,76.2409,44.2682,31.9726,74.97,64.76,59.51,118366.06,118167.77,117969.49,118340.66,118171.53,118002.41,87.7582,84.7545,-18417,127.46,153.87,0.8284,21.5748
2025-07-19 10:45:00,118406.4,118428.9,118311.8,118410.5,434,51361770,9799,237,28069626,118258.54,118172.76,118045.56,89.3034,59.28,30.0234,75.22,64.93,59.61,118421.44,118190.73,117960.02,118363.06,118177.73,117992.41,92.8035,87.9365,-17983,126.17,152.12,0.8294,24.9911
2025-07-19 11:00:00,118410.6,118456.0,118262.5,118270.2,538,63660760,11946,220,26018798,118279.8,118177.34,118055.77,65.7914,61.4504,4.3409,53.4,55.26,54.31,118427.61,118210.23,117992.86,118363.5,118177.91,117992.31,73.0769,84.5462,-18521,134.58,154.09,0.8734,25.8199
2025-07-19 11:15:00,118270.1,118436.6,118120.2,118436.5,801,94726590,16695,357,42191064,118312.77,118189.59,118067.59,80.8992,67.9333,12.9658,66.74,62.4,58.87,118469.69,118241.28,118012.88,118382.89,118182.62,117982.34,74.6188,80.1664,-17720,157.31,161.82,0.9722,23.195
2025-07-19 11:30:00,118436.6,118436.6,118333.7,118396.7,478,56639412,10639,159,18868858,118327.67,118206.83,118081.19,78.0989,71.3219,6.777,61.8,59.94,57.43,118487.31,118269.08,118050.84,118392.62,118185.2,117977.78,72.4413,73.379,-18198,150.51,159.01,0.9465,20.8981
2025-07-19 11:45:00,118396.8,118402.8,118262.0,118300.0,360,42644700,9457,147,17435108,118339.54,118217.73,118094.16,54.3607,65.6681,-11.3074,51.08,54.32,54.06,118474.88,118289.3,118103.73,118400.12,118189.48,117978.86,76.6925,74.5842,-18559,149.3,158.14,0.9441,20.7222
2025-07-19 12:00:00,118300.0,118301.4,118113.9,118166.4,558,65964916,13478,216,25477712,118335.84,118219.12,118099.68,12.7598,48.032,-35.2722,39.92,47.67,49.82,118464.4,118294.84,118125.27,118400.52,118190.45,117980.38,50.4103,66.5147,-19117,154.07,159.54,0.9657,23.2529
2025-07-19 12:15:00,118166.3,118288.0,118069.4,118175.5,519,61342510,14231,264,31149894,118320.29,118216.77,118107.32,-9.8864,28.7259,-38.6123,40.95,48.13,50.1,118464.09,118295.07,118126.05,118400.98,118192.82,117984.66,32.1115,53.0714,-18598,162.14,162.35,0.9987,26.0866
2025-07-19 12:30:00,118175.4,118232.7,118100.0,118112.6,463,54659450,12567,283,33437542,118283.55,118210.47,118115.49,-34.3373,7.7048,-42.0421,35.99,45.14,48.15,118473.32,118281.33,118089.33,118399.43,118194.88,117990.31,17.9884,33.5034,-19060,158.46,160.94,0.9846,28.5661
2025-07-19 12:45:00,118112.5,118223.5,118070.5,118218.1,280,33074026,9976,153,18050620,118259.5,118214.27,118125.91,-26.5789,-3.7231,-22.8558,48.24,50.68,51.47,118473.12,118282.41,118091.7,118401.12,118198.57,117996.02,26.3715,25.4904,-18780,157.78,160.56,0.9826,31.1935
2025-07-19 13:00:00,118218.1,118258.7,118117.3,118220.0,329,38830964,11071,192,22636974,118253.23,118218.32,118133.39,-20.5179,-9.3213,-11.1966,48.45,50.77,51.53,118472.54,118284.41,118096.28,118399.33,118197.46,117995.6,30.8944,25.0847,-18452,155.73,159.65,0.9754,31.9113
2025-07-19 13:15:00,118220.0,118256.1,118174.2,118253.9,239,28299720,7815,162,19117238,118230.4,118228.69,118140.92,-9.6203,-9.421,-0.1993,52.42,52.55,52.61,118469.07,118280.58,118092.08,118402.63,118200.12,117997.62,45.6159,34.2939,-18212,146.5,155.95,0.9394,32.5393
2025-07-19 13:30:00,118253.9,118299.0,118197.4,118242.7,256,30314260,7655,138,16305061,118211.15,118237.2,118147.21,-5.0684,-7.9701,2.9018,50.91,51.89,52.21,118443.09,118266.92,118090.77,118405.09,118202.25,117999.41,57.0168,44.509,-18469,140.89,153.36,0.9187,31.0581
2025-07-19 13:45:00,118242.7,118242.7,118050.0,118167.0,471,55598224,12297,224,26421796,118194.52,118242.15,118151.92,-16.6449,-10.8617,-5.7832,41.48,47.49,49.52,118410.43,118246.63,118082.84,118402.06,118206.66,118011.24,59.0084,53.8803,-18939,147.36,155.23,0.9493,32.9127
2025-07-19 14:00:00,118167.0,118203.0,118000.0,118019.2,548,64769692,13961,253,29860110,118176.12,118240.34,118153.37,-50.6199,-24.1144,-26.5054,29.18,40.32,44.8,118423.77,118225.72,118027.66,118404.9,118204.92,118004.94,42.7025,52.9092,-19488,154.32,157.51,0.9798,35.2775
2025-07-19 14:15:00,118019.3,118149.3,117799.9,117860.2,1641,193594380,26997,761,89817230,118136.71,118228.91,118152.93,-97.9094,-48.7128,-49.1966,21.26,34.31,40.44,118413.98,118177.7,117941.41,118423.84,118195.7,117967.56,21.8304,41.1804,-21129,178.7,166.65,1.0724,39.3582
2025-07-19 14:30:00,117860.1,117976.4,117632.0,117789.6,2160,254472780,43901,936,110291580,118096.34,118210.67,118154.32,-133.7172,-77.0476,-56.6696,18.64,32.03,38.69,118401.43,118127.1,117852.77,118444.02,118181.18,117918.34,14.0438,26.1922,-23289,199.42,175.11,1.1388,43.9018
2025-07-19 14:45:00,117789.9,117878.8,117615.3,117657.4,1054,124162410,24160,536,63141780,118026.25,118181.14,118150.19,-172.9923,-109.0292,-63.9632,14.69,28.24,35.65,118416.27,118073.55,117730.83,118473.09,118161.59,117850.1,13.9559,16.61,-24343,207.43,179.32,1.1567,47.9589
2025-07-19 15:00:00,117657.4,117944.6,117637.5,117890.0,851,100290160,21331,469,55259492,117985.0,118166.14,118148.89,-142.8927,-120.317,-22.5757,40.56,41.38,43.8,118400.53,118050.52,117700.51,118476.93,118153.33,117829.73,23.3214,17.107,-23492,219.89,185.4,1.186,49.1317
2025-07-19 15:15:00,117889.9,118176.1,117889.9,118169.2,1106,130664610,22658,590,69675460,117974.41,118164.86,118151.97,-65.7076,-102.1139,36.4063,58.28,52.59,51.55,118399.41,118049.99,117700.57,118478.05,118154.47,117830.89,44.8737,27.3837,-22386,228.17,190.2,1.1996,44.2095
2025-07-19 15:30:00,118169.2,118221.7,118071.3,118191.7,652,76988616,13493,272,32103358,117968.04,118159.71,118155.27,-14.1872,-72.805,58.6178,59.42,53.37,52.1,118411.99,118056.59,117701.17,118480.98,118159.65,117838.31,74.5054,47.5668,-21734,218.45,188.31,1.1601,39.028
2025-07-19 15:45:00,118191.7,118191.7,118000.0,118025.6,449,53003020,11051,123,14524463,117950.36,118141.57,118155.57,-15.7094,-53.7731,38.0637,48.12,47.23,47.83,118385.07,118040.54,117696.02,118481.17,118158.38,117835.57,83.6665,67.6819,-22183,215.11,188.47,1.1413,35.7373
2025-07-19 16:00:00,118025.6,118025.7,117825.1,117869.5,750,88410500,16867,268,31590306,117931.65,118115.81,118153.97,-45.5646,-51.0369,5.4724,39.82,42.31,44.25,118350.66,118011.34,117672.02,118486.73,118151.91,117817.1,68.2113,75.461,-22933,213.3,189.05,1.1283,35.2892
2025-07-19 16:15:00,117869.5,118149.8,117826.9,118096.1,792,93412470,17036,565,66719520,117961.14,118107.52,118153.56,-17.293,-39.789,22.496,53.43,50.39,49.96,118315.41,117998.18,117680.96,118487.07,118153.21,117819.35,62.9562,71.6113,-22141,227.0,195.42,1.1616,32.3693
2025-07-19 16:30:00,118096.2,118143.7,117988.0,118058.2,450,53165588,12930,260,30699148,117994.71,118089.51,118151.4,-7.5334,-29.0371,21.5037,51.17,49.15,49.08,118273.83,117982.8,117691.78,118486.67,118151.82,117816.96,64.4067,65.1914,-22591,218.08,193.53,1.1269,29.8143
2025-07-19 16:45:00,118058.2,118125.6,117925.8,117958.1,319,37609092,10333,95,11225366,118032.3,118068.62,118147.29,-20.6644,-26.2462,5.5818,45.27,45.94,46.79,118238.74,117965.4,117692.06,118485.2,118144.66,117804.12,61.6119,62.9916,-22910,215.8,193.83,1.1133,28.5811
