open_time,开盘价,最高价,最低价,收盘价,成交量,MA20,MA50,MACD,MACD_Signal,MACD_Hist,RSI,BB_Upper,BB_Middle,BB_Lower,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ext_1.272,Fib_Trend,Fib_Signal,ATR,ADX,OBV
2024-12-17,106023.2,108366.8,105252.0,106074.6,197773.9,99313.96,88217.61,3849.252,3710.3713,138.88065,69.802765,105698.664,99313.96,92929.26,,,,,neutral,neutral,4006.6714,41.45115,3290916.2
2024-12-18,106074.6,106484.6,99951.1,100181.1,328581.94,99517.58,88799.56,3440.6868,3656.4343,-215.74759,54.720127,105724.71,99517.58,93310.44,,,,,neutral,neutral,4187.159,39.90906,2962334.2
2024-12-19,100181.2,102756.7,95681.2,97434.4,372968.47,99600.43,89359.05,2862.2659,3497.6008,-635.33484,49.36637,105645.56,99600.43,93555.305,,,,,neutral,neutral,4393.469,37.160503,2589366.0
2024-12-20,97434.3,98243.0,92272.6,97764.4,396188.78,99612.25,89917.09,2402.7935,3278.6392,-875.8458,49.99933,105641.984,99612.25,93582.51,,,,,neutral,neutral,4506.107,35.25007,2985554.8
2024-12-21,97764.5,99485.0,96375.0,97261.8,161258.48,99649.71,90449.266,1975.3322,3017.9778,-1042.6456,48.994762,105610.4,99649.71,93689.016,,,,,neutral,neutral,4406.3853,33.130558,2824296.2
2024-12-22,97261.7,97437.9,94200.0,95153.5,148114.73,99549.16,90907.69,1449.7323,2704.3286,-1254.5964,44.917877,105734.375,99549.16,93363.94,,,,,neutral,neutral,4322.922,31.677185,2676181.5
2024-12-23,95153.4,96499.0,92464.4,94861.1,247211.86,99500.14,91309.9,998.09094,2363.081,-1364.9902,44.36648,105815.51,99500.14,93184.766,,,,,neutral,neutral,4302.3276,30.711065,2428969.5
2024-12-24,94861.0,99450.0,93525.6,98627.2,211610.62,99629.375,91787.69,933.29626,2077.1243,-1143.8279,52.461037,105754.05,99629.375,93504.695,,,,,neutral,neutral,4418.19,28.959154,2640580.2
2024-12-25,98626.9,99580.7,97570.0,99379.7,124696.89,99663.18,92316.01,931.9238,1848.0841,-916.1603,53.904205,105774.12,99663.18,93552.234,,,,,neutral,neutral,4246.226,27.295914,2765277.2
2024-12-26,99379.6,99950.0,95153.0,95751.0,194857.66,99603.625,92793.38,630.7594,1604.6191,-973.85974,46.563435,105840.234,99603.625,93367.02,,,,,neutral,neutral,4285.5674,26.340225,2570419.5
2024-12-27,95750.9,97564.5,93440.0,94258.9,206008.25,99339.65,93245.97,268.58835,1337.413,-1068.8247,43.91515,105976.68,99339.65,92702.62,,,,,neutral,neutral,4274.0625,25.837254,2364411.2
2024-12-28,94258.9,95700.0,94100.0,95259.1,67991.35,99118.69,93727.73,61.563255,1082.243,-1020.6798,46.127045,105971.92,99118.69,92265.45,,,,,neutral,neutral,4083.058,25.370209,2432402.5
2024-12-29,95259.1,95300.0,92961.8,93700.0,95047.94,98761.55,94198.01,-225.7101,820.6524,-1046.3625,43.26283,105918.664,98761.55,91604.43,,,,,neutral,neutral,3958.4253,25.201494,2337354.8
2024-12-30,93699.9,95031.6,91510.0,92759.3,222343.6,98542.984,94623.58,-523.2512,551.8717,-1075.1229,41.585,106126.88,98542.984,90959.086,,,,,neutral,neutral,3927.2234,25.37145,2115011.0
2024-12-31,92759.3,96254.3,92000.0,93548.9,178648.11,98397.58,94950.29,-687.4165,304.01407,-991.43054,43.56349,106237.49,98397.58,90557.664,,,,,neutral,neutral,3950.5862,25.063473,2293659.2
2025-01-01,93548.8,95161.2,92796.5,94580.9,91236.66,98086.42,95290.68,-725.8774,98.035774,-823.91315,46.13153,105988.625,98086.42,90184.22,,,,,neutral,neutral,3837.3086,24.77749,2384895.8
2025-01-02,94580.9,97822.4,94357.4,96967.5,181645.5,97942.85,95663.14,-557.35443,-33.042267,-524.31213,51.614788,105811.53,97942.85,90074.17,95279.24,98090.0,100900.76,116479.04,neutral,neutral,3810.715,23.523762,2566541.2
2025-01-03,96967.6,98949.0,96061.5,98145.7,125220.67,97789.23,96053.516,-324.9817,-91.43015,-233.55153,54.098793,105508.67,97789.23,90069.77,95609.25,98357.0,101104.75,116333.79,neutral,neutral,3744.7712,21.980312,2691762.0
2025-01-04,98145.7,98760.9,97438.2,98173.2,71914.63,97636.47,96376.48,-137.02605,-100.54933,-36.47671,54.15795,105190.76,97636.47,90082.18,95854.6,98555.5,101256.4,116225.805,neutral,neutral,3571.766,20.547108,2763676.8
2025-01-05,98173.2,98852.6,97227.0,98340.2,74949.29,97345.03,96551.234,25.11614,-75.41624,100.53238,54.541096,104269.78,97345.03,90420.28,96858.91,99368.05,101877.19,115783.78,neutral,neutral,3432.7542,19.290903,2838626.0
2025-01-06,98340.2,102444.0,97872.6,102180.4,207493.33,97162.04,96809.56,458.20514,31.308037,426.8971,62.336582,103320.52,97162.04,91003.56,101877.19,99368.05,96858.91,115783.78,uptrend,fib_618_bounce,3514.086,18.901945,3046119.2
2025-01-07,102180.5,102762.1,96153.0,96920.3,258711.31,96726.125,96927.875,372.68903,99.584236,273.1048,49.75152,101421.62,96726.125,92030.63,95180.61,98010.2,100839.79,116522.45,neutral,neutral,3735.1584,17.909481,2787408.0
2025-01-08,96920.2,97242.2,92500.0,95014.1,262012.11,96480.08,97066.625,149.38054,109.543495,39.837048,46.117886,100962.27,96480.08,91997.88,92833.195,96111.0,99388.805,117555.62,neutral,neutral,3807.09,17.403763,2525395.8
2025-01-09,95014.0,95358.7,91055.8,92505.9,257760.9,96245.38,97092.65,-227.36293,42.162212,-269.52515,41.79262,101010.33,96245.38,91480.445,92833.195,96111.0,99388.805,74666.38,downtrend,fib_382_reject,3842.505,17.318472,2267635.0
2025-01-10,92506.0,95882.5,92173.6,94675.5,261942.95,96098.3,97165.96,-346.86777,-35.643784,-311.224,46.46941,100857.3,96098.3,91339.3,90347.73,94100.1,97852.48,118649.55,neutral,neutral,3832.9617,17.048155,2529578.0
2025-01-11,94675.6,94988.0,93802.1,94562.5,64661.76,95969.76,97250.734,-445.55826,-117.62668,-327.93158,46.26093,100741.91,95969.76,91197.61,90347.73,94100.1,97852.48,118649.55,neutral,neutral,3643.886,16.797146,2464916.2
2025-01-12,94562.4,95444.0,93661.1,94499.9,77298.13,95938.63,97323.33,-522.796,-198.66055,-324.13547,46.137436,100740.11,95938.63,91137.164,90347.73,94100.1,97852.48,118649.55,neutral,neutral,3510.9583,16.37983,2387618.0
2025-01-13,94499.9,95934.5,88909.0,94485.3,361150.5,95920.734,97362.41,-578.51685,-274.6318,-303.885,46.10652,100740.91,95920.734,91100.57,90347.73,94100.1,97852.48,118649.55,neutral,neutral,3761.997,17.284536,2026467.5
2025-01-14,94485.4,97353.9,94305.4,96514.9,212859.66,95820.16,97402.9,-453.6745,-310.44034,-143.23416,51.01963,100496.22,95820.16,91144.086,90347.73,94100.1,97852.48,118649.55,neutral,neutral,3711.033,17.55919,2239327.2
2025-01-15,96514.9,100658.9,96450.2,100460.0,222417.56,95871.59,97440.95,-35.98468,-255.54921,219.56453,58.868797,100723.625,95871.59,91019.56,97852.48,94100.1,90347.73,118649.55,uptrend,fib_golden_zone,3746.5806,16.660778,2461744.8
2025-01-16,100460.0,100850.0,97293.6,99937.4,216802.52,96070.945,97459.43,249.98639,-154.4421,404.42847,57.55307,101221.59,96070.945,90920.3,97852.48,94100.1,90347.73,118649.55,uptrend,fib_golden_zone,3732.9963,15.764802,2244942.2
2025-01-17,99937.4,105784.0,99902.0,104042.5,249449.97,96536.836,97574.28,798.6613,36.178585,762.4827,64.30238,102631.05,96536.836,90442.62,97852.48,94100.1,90347.73,118649.55,uptrend,neutral,3886.4966,15.729996,2494392.2
2025-01-18,104042.6,104962.1,102242.8,104524.3,167940.1,96978.03,97693.625,1257.8674,280.51636,977.3511,65.00568,103920.81,96978.03,90035.26,97852.48,94100.1,90347.73,118649.55,uptrend,neutral,3803.1255,15.697675,2662332.2
2025-01-19,104524.3,106450.0,99600.0,101311.5,280949.2,97340.484,97843.58,1347.018,493.81668,853.20123,56.948498,104355.25,97340.484,90325.73,97852.48,94100.1,90347.73,118649.55,uptrend,fib_golden_zone,4020.7593,14.813666,2381383.0
2025-01-20,101311.5,110000.0,99501.0,102247.6,530508.2,97792.31,98029.516,1476.1892,690.2912,785.898,58.560158,104790.836,97792.31,90793.79,97550.66,93705.05,89859.445,118864.45,uptrend,fib_golden_zone,4483.4907,14.893707,2911891.2
2025-01-21,102247.7,107241.6,100097.2,106114.5,273296.8,98390.67,98215.13,1869.0398,926.0409,942.99884,64.47618,105960.98,98390.67,90820.37,97225.92,93280.0,89334.08,119095.68,uptrend,neutral,4673.5557,14.968031,3185188.0
2025-01-22,106115.4,106390.0,103211.6,103664.9,151243.53,98823.24,98360.055,1960.1194,1132.8566,827.26276,58.753944,106510.57,98823.24,91135.914,97225.92,93280.0,89334.08,119095.68,uptrend,neutral,4566.759,15.0370455,3033944.5
2025-01-23,103664.9,106840.2,101211.0,103864.1,418154.03,99151.66,98475.47,2025.031,1311.2915,713.73956,59.072044,107079.305,99151.66,91224.0,97225.92,93280.0,89334.08,119095.68,uptrend,neutral,4642.6475,14.404674,3452098.5
2025-01-24,103864.0,107076.5,102680.0,104808.1,165746.95,99468.91,98626.98,2128.1155,1474.6562,653.4591,60.62195,107736.12,99468.91,91201.7,97225.92,93280.0,89334.08,119095.68,uptrend,neutral,4625.0654,13.888401,3617845.5
2025-01-25,104808.0,105274.7,104040.6,104702.0,65630.164,99779.805,98762.195,2176.1636,1614.9578,561.2059,60.345345,108315.41,99779.805,91244.2,97225.92,93280.0,89334.08,119095.68,uptrend,neutral,4382.8535,13.409004,3552215.5
2025-01-26,104702.0,105496.9,102450.3,102560.1,75787.086,99980.75,98883.46,2018.1448,1695.5951,322.54968,54.899525,108569.85,99980.75,91391.66,97225.92,93280.0,89334.08,119095.68,uptrend,fib_golden_zone,4287.407,12.522785,3476428.2
2025-01-27,102560.0,103216.5,97680.0,102021.3,325689.88,99973.18,98994.516,1828.361,1722.1483,106.21263,53.589405,108554.78,99973.18,91391.57,97225.92,93280.0,89334.08,119095.68,uptrend,fib_golden_zone,4376.628,13.098299,3150738.5
2025-01-28,102021.3,103797.0,100235.0,101279.6,169917.27,100180.766,99041.97,1599.6669,1697.652,-97.98513,51.75832,108667.305,100180.766,91694.22,97225.92,93280.0,89334.08,119095.68,uptrend,fib_golden_zone,4318.4404,13.415125,2980821.2
2025-01-29,101279.7,104755.0,101269.7,103698.2,169989.95,100594.29,99163.73,1595.1975,1677.1611,-81.96356,56.92674,108877.37,100594.29,92311.21,97225.92,93280.0,89334.08,119095.68,uptrend,neutral,4258.93,13.348592,3150811.0
2025-01-30,103698.1,106450.0,103224.5,104676.9,136967.4,101173.86,99252.35,1651.59,1672.0469,-20.4569,58.84804,108788.266,101173.86,93559.45,97225.92,93280.0,89334.08,119095.68,uptrend,neutral,4185.114,12.678786,3287778.5
2025-01-31,104676.9,106000.0,101509.0,102379.7,172237.81,101540.73,99297.445,1493.6981,1636.3772,-142.679,52.885162,108588.72,101540.73,94492.734,97225.92,93280.0,89334.08,119095.68,uptrend,fib_golden_zone,4206.963,12.579482,3115540.8
2025-02-01,102379.8,102734.9,100215.0,100603.6,90863.09,101828.4,99286.6,1211.2883,1551.3594,-340.07108,48.770496,108171.516,101828.4,95485.28,97225.92,93280.0,89334.08,119095.68,uptrend,fib_golden_zone,4086.4583,12.856623,3024677.5
2025-02-02,100603.6,101426.0,96029.6,97664.5,232934.69,101979.09,99292.34,741.7651,1389.4406,-647.6754,42.83171,107742.5,101979.09,96215.69,97225.92,93280.0,89334.08,119095.68,uptrend,fib_618_bounce,4180.0254,14.121055,2791743.0
2025-02-03,97664.5,102456.0,91130.3,101293.7,455088.03,102303.305,99377.63,654.96063,1242.5446,-587.58386,50.798763,107013.86,102303.305,97592.75,97225.92,93280.0,89334.08,119095.68,uptrend,fib_golden_zone,4690.4307,16.165323,3246831.0
2025-02-04,101293.6,101729.3,96100.0,97709.9,262746.2,102360.21,99315.72,293.60037,1052.7557,-759.15533,44.241932,106811.42,102360.21,97909.0,97225.92,93280.0,89334.08,119095.68,uptrend,fib_618_bounce,4757.493,18.063574,2984084.8
2025-02-05,97710.0,99124.2,96106.1,96553.2,151379.67,102174.17,99253.37,-85.13488,825.1776,-910.3125,42.342266,107215.02,102174.17,97133.32,89334.08,93280.0,97225.92,119095.68,neutral,neutral,4633.2505,19.826235,2832705.0
2025-02-06,96553.2,99093.0,95613.5,96515.1,161521.02,102011.2,99165.06,-383.9339,583.3553,-967.2892,42.277874,107529.445,102011.2,96492.96,89334.08,93280.0,97225.92,119095.68,neutral,neutral,4550.84,21.551151,2671184.0
2025-02-07,96515.0,100112.4,95555.0,96454.5,223373.62,101649.875,99075.49,-618.49457,342.98532,-961.4799,42.168026,107567.99,101649.875,95731.75,89334.08,93280.0,97225.92,119095.68,neutral,neutral,4551.3086,22.681477,2447810.5
2025-02-08,96454.5,96850.0,95600.0,96411.9,69050.43,101263.57,98929.16,-798.6171,114.66483,-913.2819,42.085247,107434.42,101263.57,95092.71,89334.08,93280.0,97225.92,119095.68,neutral,neutral,4315.5005,23.731066,2378760.0
2025-02-09,96412.0,97301.7,94650.1,96423.6,101177.29,101030.81,98754.62,-929.70435,-94.20901,-835.49536,42.118855,107536.516,101030.81,94525.1,89334.08,93280.0,97225.92,119095.68,neutral,neutral,4196.651,24.916805,2479937.2
2025-02-10,96423.6,98328.0,95200.1,97379.2,132932.55,100798.984,98596.52,-945.58295,-264.4838,-681.0991,44.929733,107459.84,100798.984,94138.12,97225.92,93280.0,89334.08,119095.68,uptrend,fib_618_bounce,4120.3115,25.496042,2612869.8
2025-02-11,97379.2,98482.2,94814.3,95731.4,154832.9,100304.55,98515.62,-1078.6959,-427.32623,-651.36975,41.21307,106854.27,100304.55,93754.82,89334.08,93280.0,97225.92,119095.68,neutral,neutral,4087.9963,26.132643,2458037.0
2025-02-12,95731.4,98090.9,94003.9,97816.3,202448.08,100026.04,98522.56,-1004.3772,-542.7364,-461.64075,47.168064,106477.17,100026.04,93574.914,97225.92,93280.0,89334.08,119095.68,uptrend,fib_618_bounce,4087.925,26.932758,2660485.0
2025-02-13,97816.3,98053.8,95160.1,96560.6,142240.53,99678.26,98500.67,-1034.8741,-641.16394,-393.71014,44.260044,106051.24,99678.26,93305.27,89334.08,93280.0,97225.92,119095.68,neutral,neutral,4002.6233,27.675724,2518244.5
2025-02-14,96560.6,98792.8,96225.7,97445.1,144452.95,99327.64,98504.01,-976.41583,-708.21436,-268.2015,46.750404,105332.69,99327.64,93322.586,97225.92,93280.0,89334.08,119095.68,uptrend,fib_618_bounce,3900.086,27.923697,2662697.5
2025-02-15,97445.2,97941.2,97170.0,97538.0,47418.594,98986.49,98547.36,-912.07715,-748.9869,-163.09027,47.018154,104527.57,98986.49,93445.42,97225.92,93280.0,89334.08,119095.68,uptrend,fib_618_bounce,3676.594,28.153955,2710116.0
2025-02-16,97538.0,97665.8,96002.0,96067.0,56684.87,98677.3,98569.29,-968.62006,-792.9135,-175.70653,43.305107,104109.805,98677.3,93244.8,89334.08,93280.0,97225.92,119095.68,neutral,neutral,3532.823,28.742912,2653431.2
2025-02-17,96067.0,97000.0,95150.6,95743.2,105576.984,98378.34,98516.85,-1027.7118,-839.87317,-187.83864,42.50932,103732.26,98378.34,93024.42,88034.43,92228.5,96422.57,119667.695,neutral,neutral,3412.5786,29.546461,2547854.2
2025-02-18,95743.1,96737.3,93321.6,95622.0,179173.36,98108.93,98448.52,-1071.9653,-886.2916,-185.67374,42.19675,103420.99,98108.93,92796.875,88034.43,92228.5,96422.57,119667.695,neutral,neutral,3412.8015,30.788082,2368680.8
2025-02-19,95622.0,96878.7,95012.5,96598.0,124996.875,97770.83,98463.93,-1016.56323,-912.34595,-104.21731,45.661736,102487.3,97770.83,93054.36,96422.57,92228.5,88034.43,119667.695,uptrend,fib_618_bounce,3302.33,31.840975,2493677.8
2025-02-20,96597.9,98662.1,96366.0,98252.9,129180.17,97464.92,98536.55,-829.5575,-895.78827,66.23079,51.022785,101046.89,97464.92,93882.95,96422.57,92228.5,88034.43,119667.695,uptrend,fib_golden_zone,3230.4563,31.627066,2622857.8
2025-02-21,98252.8,99431.5,94830.4,96127.9,250618.27,97167.22,98552.34,-843.105,-885.2516,42.146618,44.897354,100033.49,97167.22,94300.945,96422.57,92228.5,88034.43,119667.695,uptrend,fib_618_bounce,3328.3596,31.916775,2372239.5
2025-02-22,96128.0,96988.0,95701.9,96503.3,65792.15,96971.97,98603.31,-814.1647,-871.03424,56.869553,46.127785,99400.484,96971.97,94543.445,96422.57,92228.5,88034.43,119667.695,uptrend,fib_618_bounce,3182.484,32.185787,2438031.8
2025-02-23,96503.3,96602.9,95180.2,96218.4,69298.69,96903.1,98666.2,-804.93945,-857.81525,52.87581,45.301033,99331.18,96903.1,94475.03,96422.57,92228.5,88034.43,119667.695,uptrend,fib_618_bounce,3056.785,32.60317,2368733.0
2025-02-24,96218.4,96470.0,91300.0,91514.5,217488.75,96437.43,98629.21,-1163.7786,-919.00793,-244.7706,34.35315,99061.766,96437.43,93813.09,88034.43,92228.5,96422.57,119667.695,neutral,neutral,3207.729,33.99161,2151244.2
2025-02-25,91514.5,92500.0,86020.4,88639.1,472296.5,96005.484,98521.18,-1661.0344,-1067.4132,-593.6212,29.637997,100178.734,96005.484,91832.234,88034.43,92228.5,96422.57,64789.305,downtrend,fib_382_reject,3441.434,36.133408,1678947.8
2025-02-26,88639.1,89367.1,82222.0,84208.5,401141.8,95417.64,98289.2,-2385.1313,-1330.9569,-1054.1746,24.139887,101935.695,95417.64,88899.59,88034.43,92228.5,96422.57,64789.305,downtrend,neutral,3705.9814,38.538162,1277806.0
2025-02-27,84208.6,87066.0,82667.0,84668.1,269408.53,94853.5,98044.16,-2888.5996,-1642.4854,-1246.1143,25.680069,102790.29,94853.5,86916.71,88034.43,92228.5,96422.57,64789.305,downtrend,neutral,3755.483,40.771145,1547214.5
2025-02-28,84668.2,85084.5,78200.2,84299.6,536343.25,94274.695,97791.91,-3279.5322,-1969.8948,-1309.6375,25.237635,103351.06,94274.695,85198.33,88034.43,92228.5,96422.57,64789.305,downtrend,neutral,3978.9697,43.234303,1010871.25
2025-03-01,84299.6,86516.5,83779.0,86007.7,146996.67,93779.26,97567.68,-3412.1863,-2258.353,-1153.8331,31.158232,103451.195,93779.26,84107.32,88034.43,92228.5,96422.57,64789.305,downtrend,neutral,3890.2935,44.786636,1157868.0
2025-03-02,86007.7,94971.0,85015.0,94222.8,364711.53,93674.46,97422.99,-2821.8965,-2371.0618,-450.83475,51.182034,103276.95,93674.46,84071.96,88034.43,92228.5,96422.57,119667.695,neutral,neutral,4323.558,43.025345,1522579.5
2025-03-03,94222.0,94373.4,85029.0,86192.7,436032.4,93141.766,97227.945,-2967.8381,-2490.417,-477.42117,39.184296,103097.71,93141.766,83185.82,88034.43,92228.5,96422.57,64789.305,downtrend,neutral,4682.19,41.389862,1086547.1
2025-03-04,86193.3,88931.0,81200.0,87245.9,432434.8,92737.695,97086.71,-2964.3425,-2585.2021,-379.14038,41.133358,102926.49,92737.695,82548.9,88034.43,92228.5,96422.57,64789.305,downtrend,neutral,4899.962,40.583927,1518981.9
2025-03-05,87245.9,91000.0,86328.0,90566.1,279001.1,92392.445,97051.44,-2662.963,-2600.7544,-62.208527,46.909824,102358.4,92392.445,82426.49,88034.43,92228.5,96422.57,119667.695,neutral,neutral,4883.6787,39.20574,1797983.0
2025-03-06,90566.1,92780.3,87790.5,89887.8,303058.62,92074.695,96964.39,-2450.6013,-2570.7236,120.12235,45.918484,101913.5,92074.695,82235.89,88034.43,92228.5,96422.57,119667.695,neutral,neutral,4891.259,37.414074,1494924.4
2025-03-07,89887.9,91257.7,84600.0,86753.8,452474.2,91565.586,96822.414,-2506.2998,-2557.8389,51.539047,41.549442,101346.41,91565.586,81784.766,88034.43,92228.5,96422.57,64789.305,downtrend,neutral,5017.433,36.37831,1042450.1
2025-03-08,86753.8,86876.5,85108.0,86184.7,96106.19,91024.95,96671.23,-2566.775,-2559.6262,-7.148709,40.790462,100679.805,91024.95,81370.1,88034.43,92228.5,96422.57,64789.305,downtrend,neutral,4785.3667,35.416534,946343.94
2025-03-09,86184.7,86470.6,79933.4,80688.8,221609.34,90292.66,96420.38,-3023.3237,-2652.3657,-370.9582,34.278362,100616.34,90292.66,79968.97,88034.43,92228.5,96422.57,64789.305,downtrend,neutral,4910.4976,35.412495,724734.6
2025-03-10,80690.7,84031.5,77410.1,78567.8,416386.8,89474.78,96094.07,-3515.7617,-2825.045,-690.71686,32.14547,100629.57,89474.78,78319.99,88034.43,92228.5,96422.57,64789.305,downtrend,neutral,5032.705,35.76963,308347.8
2025-03-11,78567.8,83600.0,76560.0,82896.0,390779.16,88868.78,95774.73,-3516.2397,-2963.284,-552.9558,40.307858,100004.59,88868.78,77732.96,88034.43,92228.5,96422.57,64789.305,downtrend,neutral,5176.083,36.218636,699127.0
2025-03-12,82896.0,84487.0,80578.5,83640.7,306171.12,88251.766,95478.42,-3417.1367,-3054.0544,-363.08234,41.60935,99036.51,88251.766,77467.02,86980.72,90849.3,94717.88,65539.586,downtrend,neutral,5085.5415,36.330593,1005298.1
2025-03-13,83640.7,84307.1,79903.4,81085.4,247960.05,87434.266,95061.02,-3504.3918,-3144.1218,-360.27,38.50688,97650.32,87434.266,77218.21,86917.65,90766.75,94615.85,65584.49,downtrend,neutral,5036.8384,36.5414,757338.06
2025-03-14,81085.5,85270.2,80772.0,83939.8,233544.7,86853.88,94686.76,-3305.1167,-3176.3208,-128.7958,43.56856,96390.664,86853.88,77317.09,86917.65,90766.75,94615.85,65584.49,downtrend,neutral,4998.3643,36.38275,990882.75
2025-03-15,83939.9,84625.0,83564.5,84302.9,76674.97,86272.91,94377.51,-3082.359,-3157.5286,75.169525,44.1978,94823.01,86272.91,77722.81,86917.65,90766.75,94615.85,65584.49,downtrend,neutral,4717.0884,36.235435,1067557.8
2025-03-16,84303.0,85136.0,81925.6,82541.6,174630.7,85621.63,94019.22,-3013.2097,-3128.6648,115.455055,41.76504,93052.58,85621.63,78190.69,86678.33,90453.5,94228.67,65754.91,downtrend,neutral,4609.468,36.4068,892927.0
