open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,RSI,RSI_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,Stoch_SlowK,Stoch_SlowD,Fib_Ret_0.236,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ret_0.786,Fib_Ext_1.272,Fib_Trend,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level,ATR,ATR_Long,ADX,OBV
2025-07-18 16:30:00,117590.4,118008.0,117460.0,117900.0,1676.556,197419730.0,117776.414,118455.1,119181.76,-249.48955,-316.277,66.78745,45.111797,41.009426,118739.34,117969.164,117198.984,119659.766,37.02408,32.09347,117673.13,118026.03,118311.25,118596.47,119002.54,116445.25,downtrend,neutral,116445.25,118026.03,485.37164,431.10815,35.714397,-20548.928
2025-07-18 16:45:00,117900.0,117917.1,117483.7,117543.5,1292.824,152104000.0,117703.875,118380.8,119135.555,-258.84232,-297.1321,38.28979,35.528347,37.923546,118528.016,117867.23,117206.43,119673.29,30.626133,32.251266,117488.836,117861.78,118163.2,118464.62,118893.76,116191.2,downtrend,neutral,116191.2,117861.78,478.87518,431.2173,34.24694,-21841.752
2025-07-18 17:00:00,117543.5,117651.1,117328.6,117567.7,2646.58,310868740.0,117683.516,118304.234,119090.48,-247.2514,-280.50522,33.253803,36.595085,38.25471,118046.29,117750.28,117454.28,119670.73,36.045513,34.565243,117369.72,117729.04,118019.45,118309.86,118723.33,116119.484,downtrend,neutral,116119.484,117729.04,459.3283,426.04028,34.085716,-19195.172
2025-07-18 17:15:00,117567.7,117983.8,117542.5,117904.9,1184.434,139471460.0,117704.086,118237.57,119046.5,-164.62558,-241.87866,77.25308,50.034435,42.725082,118040.04,117748.1,117456.16,119646.28,43.56272,36.74479,117369.72,117729.04,118019.45,118309.86,118723.33,119919.42,neutral,neutral,,,457.07477,426.76694,30.211985,-18010.738
2025-07-18 17:30:00,117904.9,117950.0,117553.3,117591.5,826.438,97358904.0,117699.02,118160.86,118998.836,-169.26674,-217.6747,48.407944,40.683907,39.905567,118037.05,117734.91,117432.77,119641.09,49.58385,43.06403,117369.72,117729.04,118019.45,118309.86,118723.33,116119.484,downtrend,neutral,116119.484,117729.04,449.52792,425.33517,26.822472,-18837.176
2025-07-18 17:45:00,117591.6,117699.7,117420.7,117580.0,996.179,117096510.0,117667.77,118073.625,118957.13,-166.049,-200.46613,34.41713,40.361,39.804363,117913.82,117689.59,117465.37,119624.75,50.923645,48.023407,117369.72,117729.04,118019.45,118309.86,118723.33,116119.484,downtrend,neutral,116119.484,117729.04,428.2119,418.36682,25.1246,-19833.355
2025-07-18 18:00:00,117580.0,117600.7,117331.6,117386.9,900.586,105790550.0,117633.125,117976.41,118908.22,-193.08414,-198.00546,4.9213247,34.929977,38.1007,117929.1,117660.95,117392.8,119601.27,27.283804,42.5971,117319.336,117647.484,117912.7,118177.914,118555.516,116177.555,downtrend,neutral,116177.555,117647.484,408.32294,411.25888,24.445883,-20733.941
2025-07-18 18:15:00,117386.9,117673.2,117318.1,117673.2,785.453,92295370.0,117643.46,117919.94,118861.15,-144.80498,-180.27197,35.46699,47.215923,41.967506,117920.2,117655.36,117390.516,119529.914,32.975563,37.061005,117166.664,117400.37,117589.25,117778.13,118047.05,118824.99,neutral,neutral,,,401.67007,408.58466,22.88377,-19948.488
2025-07-18 18:30:00,117673.2,117716.3,117510.8,117545.3,531.177,62471484.0,117599.125,117860.625,118809.47,-134.68332,-165.07574,30.392437,42.98584,40.772762,117918.5,117648.13,117377.766,119482.34,32.017647,30.759003,117166.664,117400.37,117589.25,117778.13,118047.05,118824.99,neutral,neutral,,,377.1488,398.91397,20.927574,-20479.664
2025-07-18 18:45:00,117545.2,117615.3,117204.5,117297.9,1108.386,130120530.0,117568.42,117796.234,118750.42,-169.60982,-166.58711,-3.022716,35.7566,38.54413,117905.31,117603.79,117302.266,119445.875,33.152317,32.715176,117134.97,117349.06,117522.1,117695.13,117941.49,116390.04,downtrend,neutral,116390.04,117349.06,381.3552,399.47995,22.171381,-21588.05
2025-07-18 19:00:00,117297.9,117395.9,117109.4,117339.1,2940.388,344792700.0,117539.85,117728.25,118692.28,-173.64355,-168.93925,-4.7042966,37.789314,39.125946,117903.01,117576.71,117250.41,119377.51,24.480108,29.883356,117087.34,117271.98,117421.2,117570.42,117782.875,118397.47,neutral,neutral,,,369.49832,394.09995,23.976318,-18647.662
2025-07-18 19:15:00,117339.1,117866.0,117339.1,117779.4,1730.29,203662580.0,117524.164,117671.51,118647.04,-83.81313,-140.56389,56.750748,55.388515,44.97183,117934.08,117592.45,117250.82,119285.28,42.62163,33.41802,117755.055,117570.42,117421.2,117271.98,117059.52,118397.47,uptrend,fib_golden_zone,117570.42,118397.47,389.17352,400.42377,21.851234,-16917.373
2025-07-18 19:30:00,117779.4,117779.5,117402.0,117475.9,731.947,86064750.0,117509.71,117649.83,118590.445,-86.29989,-122.47588,36.175995,45.122963,42.04919,117858.43,117557.11,117255.79,119167.46,54.773388,40.625042,117087.34,117271.98,117421.2,117570.42,117782.875,118397.47,neutral,neutral,,,387.71432,399.33215,19.991787,-17649.32
2025-07-18 19:45:00,117475.8,117486.9,117286.2,117361.6,824.105,96744300.0,117482.414,117631.34,118534.84,-105.3828,-116.77819,11.39539,41.72518,40.995655,117858.69,117541.95,117225.22,119054.484,56.77593,51.390316,117087.34,117271.98,117421.2,117570.42,117782.875,118397.47,neutral,neutral,,,364.33752,389.87347,17.86573,-18473.426
2025-07-18 20:00:00,117361.7,117399.2,117102.7,117160.1,1562.522,183143680.0,117454.06,117585.45,118480.414,-149.65004,-127.73547,-21.91457,36.1297,39.178642,117876.45,117507.984,117139.51,118895.49,29.764568,47.10463,117076.61,117254.59,117398.45,117542.305,117747.11,116457.305,downtrend,neutral,116457.305,117254.59,355.85785,385.42712,17.755043,-20035.947
2025-07-18 20:15:00,117160.1,117251.7,116886.0,116980.2,2751.026,321948800.0,117367.44,117549.72,118420.68,-202.08609,-152.51901,-49.567074,31.701546,37.615723,117817.195,117430.92,117044.66,118714.875,16.821852,34.454117,117076.61,117254.59,117398.45,117542.305,117747.11,116457.305,downtrend,neutral,116457.305,117254.59,357.0881,384.48773,19.349518,-22786.973
2025-07-18 20:30:00,116980.2,117054.7,116788.9,116994.0,4955.099,579059600.0,117298.52,117514.18,118361.69,-219.79782,-174.94528,-44.85254,32.44256,37.81553,117812.125,117381.13,116950.14,118618.07,12.058032,19.548151,117074.72,117251.54,117394.45,117537.36,117740.83,116459.484,downtrend,neutral,116459.484,117251.54,345.6771,378.83594,21.413797,-17831.873
2025-07-18 20:45:00,116994.0,117532.3,116984.2,117370.1,3093.22,363005570.0,117307.55,117501.71,118312.4,-147.81415,-165.90158,18.087418,49.77045,43.03638,117780.914,117363.64,116946.37,118504.766,27.537941,18.805943,117074.72,117251.54,117394.45,117537.36,117740.83,118329.42,neutral,neutral,,,370.97995,386.89615,19.385925,-14738.654
2025-07-18 21:00:00,117370.0,117837.2,117330.0,117816.8,1183.416,139153810.0,117367.266,117501.08,118278.766,-14.556148,-115.453094,100.89695,62.941483,48.435383,117874.086,117399.47,116924.85,118413.06,57.018524,32.204834,117724.65,117545.83,117401.3,117256.77,117051.01,118346.84,uptrend,neutral,117545.83,118346.84,388.00748,392.6249,19.752344,-13555.238
2025-07-18 21:15:00,117816.8,117855.8,117654.5,117708.1,1281.41,150901180.0,117358.35,117503.18,118239.766,41.579674,-63.10884,104.688515,58.580597,47.29016,117882.71,117402.375,116922.04,118281.41,79.38995,54.648804,117724.65,117545.83,117401.3,117256.77,117051.01,118346.84,uptrend,fib_golden_zone,117545.83,118346.84,364.66904,383.5142,20.193733,-14836.648
2025-07-18 21:30:00,117708.1,117832.5,117708.1,117786.8,544.119,64078996.0,117397.21,117512.52,118211.23,86.66778,-13.183302,99.85108,60.870586,48.220875,117936.11,117422.5,116908.89,118067.6,92.58094,76.3298,117724.65,117545.83,117401.3,117256.77,117051.01,118346.84,uptrend,neutral,117545.83,118346.84,334.6354,371.1754,20.579947,-14292.529
2025-07-18 21:45:00,117786.8,117860.5,117542.3,117648.3,633.954,74594936.0,117433.05,117500.54,118181.92,81.924416,18.519272,63.405148,54.665287,46.697243,117971.9,117451.7,116931.5,118044.984,86.62888,86.19992,117724.65,117545.83,117401.3,117256.77,117051.01,118346.84,uptrend,fib_golden_zone,117545.83,118346.84,332.581,368.65277,18.968634,-14926.483
2025-07-18 22:00:00,117648.3,117662.2,117379.6,117587.1,1016.58,119452150.0,117486.42,117502.62,118153.86,63.65562,33.56472,30.0909,51.93586,46.02255,117992.7,117472.37,116952.03,118036.18,82.73908,87.3163,117760.02,117574.44,117424.45,117274.46,117060.914,118405.74,uptrend,fib_618_bounce,117574.44,118405.74,326.33334,364.55502,17.308697,-15943.063
2025-07-18 22:15:00,117587.2,117957.7,117571.5,117862.6,1504.059,177230580.0,117596.73,117516.66,118142.984,102.66128,56.59691,46.064373,61.921143,49.473167,118014.33,117479.3,116944.27,118000.87,81.63857,83.668846,117786.45,117595.82,117441.75,117287.68,117068.32,118449.75,uptrend,neutral,117595.82,118449.75,333.81668,365.58572,17.14231,-14439.004
2025-07-18 22:30:00,117862.5,117907.2,117754.7,117755.1,581.018,68458900.0,117691.86,117509.52,118126.945,99.5854,70.92641,28.658998,56.570984,48.21046,118054.87,117502.57,116950.266,118002.75,77.48044,80.61936,117786.45,117595.82,117441.75,117287.68,117068.32,118449.75,uptrend,fib_golden_zone,117595.82,118449.75,311.1521,355.4388,16.996721,-15020.022
2025-07-18 22:45:00,117755.1,117800.0,117568.9,117663.0,729.698,85872840.0,117728.48,117512.93,118105.5,75.54274,72.46519,3.077557,52.07376,47.12839,118079.57,117527.68,116975.8,117997.586,68.99241,76.03714,117786.45,117595.82,117441.75,117287.68,117068.32,118449.75,uptrend,fib_golden_zone,117595.82,118449.75,301.1456,349.5179,14.963954,-15749.72
2025-07-18 23:00:00,117662.9,117688.2,117433.6,117645.2,760.524,89407020.0,117707.02,117516.03,118087.234,54.81633,66.58223,-11.765904,51.15678,46.914707,118084.375,117568.11,117051.84,117998.266,54.2299,66.90092,117871.18,117664.36,117497.2,117330.04,117092.055,118590.81,uptrend,fib_618_bounce,117497.2,117664.36,295.3274,344.99802,14.51397,-16510.244
2025-07-18 23:15:00,117645.2,117860.0,117617.3,117808.5,899.623,105944360.0,117719.58,117536.11,118068.97,71.467125,68.21053,3.256594,58.90263,49.136246,118053.516,117637.13,117220.75,117996.19,56.38586,59.86939,117924.28,117707.31,117531.95,117356.59,117106.92,118679.22,uptrend,fib_golden_zone,117707.31,118679.22,288.74896,340.12668,13.151437,-15610.621
2025-07-18 23:30:00,117808.5,117886.0,117769.3,117840.0,478.85,56431350.0,117726.23,117544.055,118049.97,83.57867,73.333244,10.245425,60.318817,49.563747,117945.76,117707.63,117469.51,118010.055,66.591705,59.069157,117924.28,117707.31,117531.95,117356.59,117106.92,118679.22,uptrend,fib_golden_zone,117707.31,118679.22,267.24286,329.4873,12.233114,-15131.771
2025-07-18 23:45:00,117840.0,118000.0,117804.5,117896.4,1258.011,148360620.0,117757.234,117560.77,118035.7,97.262474,81.309654,15.952819,62.983337,50.348293,117922.76,117751.49,117580.23,118032.62,78.51352,67.1637,117932.99,117714.35,117537.65,117360.945,117109.37,118693.72,uptrend,fib_golden_zone,117714.35,118693.72,258.275,323.10696,12.633696,-13873.76
2025-07-19 00:00:00,117896.5,117920.0,117804.1,117907.9,663.385,78191130.0,117797.336,117589.82,118019.55,102.64072,88.420006,14.22071,63.565327,50.5131,117945.09,117759.086,117573.08,118033.49,81.69621,75.60048,117974.48,117747.914,117564.8,117381.69,117120.984,118762.79,uptrend,fib_golden_zone,117747.914,118762.79,240.47812,313.23996,12.97829,-13210.375
2025-07-19 00:15:00,117907.9,117940.0,117851.2,117940.0,386.391,45558772.0,117807.016,117618.43,118001.555,106.940636,94.59355,12.347084,65.33993,50.989887,117982.18,117778.41,117574.63,118060.97,84.951744,81.72049,117974.48,117747.914,117564.8,117381.69,117120.984,118762.79,uptrend,fib_golden_zone,117747.914,118762.79,221.51836,302.55234,13.521876,-12823.984
2025-07-19 00:30:00,117940.0,118013.7,117820.6,117884.1,698.289,82340230.0,117823.14,117623.42,117976.9,93.6577,94.2816,-0.62390107,59.456394,50.107155,117997.016,117786.516,117576.02,118080.59,83.60174,83.416565,118020.56,117822.516,117662.45,117502.38,117274.49,118709.67,uptrend,fib_golden_zone,117822.516,118709.67,217.96606,297.34033,14.906051,-13522.273
2025-07-19 00:45:00,117884.3,117916.1,117682.6,117713.0,528.48,62251340.0,117829.39,117634.71,117953.85,49.017082,79.19343,-30.176344,44.98999,47.466225,117993.195,117791.91,117590.625,118065.12,63.736027,77.42983,117568.52,117716.086,117835.35,117954.61,118124.414,117055.086,downtrend,fib_382_reject,117055.086,117716.086,219.9078,294.30032,13.651064,-14050.753
2025-07-19 01:00:00,117713.1,117885.0,117588.0,117885.0,662.478,77971050.0,117859.36,117659.63,117935.57,53.935917,70.774254,-16.838339,57.202515,50.234764,117988.586,117816.734,117644.88,118083.91,57.189583,68.17578,117606.42,117746.74,117860.15,117973.56,118135.02,118602.12,neutral,neutral,,,229.54433,294.42886,12.783077,-13388.275
2025-07-19 01:15:00,117885.0,117988.0,117848.4,117961.1,574.376,67735760.0,117878.44,117697.77,117914.79,68.67354,70.07402,-1.400477,61.60267,51.424034,118010.34,117824.945,117639.54,118109.836,60.517868,60.48116,118113.88,117973.56,117860.15,117746.74,117585.27,118602.12,uptrend,fib_618_bounce,117860.15,117973.56,218.30128,287.05606,11.957362,-12813.899
2025-07-19 01:30:00,117961.1,118060.0,117894.4,118000.1,469.628,55404464.0,117898.45,117746.34,117893.42,81.25344,73.80049,7.45295,63.826332,52.04076,118045.336,117845.36,117645.38,118138.48,81.57355,66.427,118113.88,117973.56,117860.15,117746.74,117585.27,118602.12,uptrend,fib_golden_zone,117973.56,118602.12,211.71362,281.27243,12.266639,-12344.271
2025-07-19 01:45:00,118000.0,118094.6,117935.9,118010.0,679.95,80241700.0,117912.65,117794.73,117869.875,86.45846,78.01981,8.438645,64.43628,52.20251,118063.01,117874.27,117685.54,118163.68,86.08455,76.058655,118113.88,117973.56,117860.15,117746.74,117585.27,118602.12,uptrend,fib_golden_zone,117973.56,118602.12,205.08691,275.43567,13.030242,-11664.321
2025-07-19 02:00:00,118010.0,118065.0,117886.4,118009.0,521.047,61475896.0,117925.29,117825.15,117848.18,85.12521,80.38828,4.736931,64.308495,52.18384,118057.484,117904.59,117751.7,118190.34,84.57093,84.07634,118126.625,117994.19,117887.15,117780.11,117627.72,118587.43,uptrend,fib_618_bounce,117994.19,118587.43,201.77606,270.82443,12.661462,-12185.368
2025-07-19 02:15:00,118008.9,118065.0,117933.3,117957.7,540.108,63736904.0,117927.5,117831.86,117821.734,70.538345,77.104965,-6.566624,57.485546,51.19774,118062.43,117917.02,117771.62,118205.07,79.793396,83.482956,117647.67,117780.11,117887.15,117994.19,118146.58,118587.43,neutral,neutral,,,193.01656,264.19946,12.338779,-12725.476
2025-07-19 02:30:00,117957.6,118205.5,117957.6,118119.1,982.061,115995150.0,117956.875,117851.43,117797.93,89.58688,81.26561,8.321275,69.40166,54.06524,118110.03,117940.28,117770.54,118235.086,80.695946,81.68676,118126.625,117994.19,117887.15,117780.11,117627.72,118587.43,uptrend,fib_golden_zone,117994.19,118587.43,199.87698,263.4233,14.374358,-11743.415
2025-07-19 02:45:00,118119.2,118275.0,118104.7,118176.7,761.423,89994560.0,118014.836,117869.99,117785.52,107.17715,89.90279,17.274359,72.59927,55.054825,118167.64,117963.64,117759.64,118268.97,78.64738,79.71224,118126.625,117994.19,117887.15,117780.11,117627.72,118587.43,uptrend,neutral,117994.19,118587.43,196.17986,258.98886,17.087046,-10981.992
2025-07-19 03:00:00,118176.7,118190.0,118088.0,118184.1,422.2,49883724.0,118052.23,117895.51,117774.49,113.53458,97.78005,15.754526,73.02184,55.185062,118215.09,117986.66,117758.22,118304.85,79.857925,79.73375,118163.06,118053.17,117964.35,117875.53,117749.08,118545.44,uptrend,neutral,118053.17,118545.44,184.40738,251.5132,18.986534,-10559.792
2025-07-19 03:15:00,118184.1,118286.4,118160.3,118224.3,558.966,66079732.0,118085.125,117925.85,117766.75,119.41813,104.992744,14.4253845,75.42392,55.913746,118265.35,118010.35,117755.35,118337.69,79.34689,79.284065,118163.06,118053.17,117964.35,117875.53,117749.08,118545.44,uptrend,neutral,118053.17,118545.44,177.11896,245.54114,21.963331,-10000.826
2025-07-19 03:30:00,118224.4,118340.7,118187.8,118265.1,842.822,99682936.0,118118.25,117945.016,117757.63,124.865005,111.61683,13.248178,77.76782,56.664642,118315.92,118042.1,117768.28,118355.04,81.48078,80.22853,118163.06,118053.17,117964.35,117875.53,117749.08,118545.44,uptrend,neutral,118053.17,118545.44,174.09158,241.12965,25.217947,-9158.004
2025-07-19 03:45:00,118265.0,118312.3,118160.4,118295.2,553.141,65400892.0,118153.9,117970.734,117745.34,127.76489,116.99952,10.765374,79.45437,57.228962,118326.0,118090.62,117855.234,118341.6,85.55521,82.12763,118163.06,118053.17,117964.35,117875.53,117749.08,118545.44,uptrend,neutral,118053.17,118545.44,171.31764,236.88063,27.144257,-8604.863
2025-07-19 04:00:00,118295.3,118337.5,118206.4,118319.2,573.252,67802030.0,118192.67,118001.984,117752.4,127.909355,120.63613,7.2732244,80.80866,57.69023,118358.87,118126.8,117894.734,118311.28,88.859505,85.2985,118163.06,118053.17,117964.35,117875.53,117749.08,118545.44,uptrend,neutral,118053.17,118545.44,166.29044,231.84344,29.198994,-8031.611
2025-07-19 04:15:00,118319.1,118333.4,118171.4,118171.4,530.101,62682544.0,118219.39,118027.04,117760.06,93.748604,111.67362,-17.925018,54.837902,53.9294,118358.766,118144.33,117929.88,118304.27,72.074356,82.163025,118163.06,118053.17,117964.35,117875.53,117749.08,118545.44,uptrend,fib_golden_zone,118053.17,118545.44,165.75414,228.51758,29.683315,-8561.712
2025-07-19 04:30:00,118171.5,118300.0,118130.4,118137.5,388.49,45922616.0,118221.69,118042.71,117760.31,63.30681,95.551346,-32.24454,50.495304,53.095802,118355.664,118155.77,117955.88,118318.42,48.993298,69.97572,118163.06,118053.17,117964.35,117875.53,117749.08,118545.44,uptrend,fib_golden_zone,118053.17,118545.44,166.23486,225.71198,28.622675,-8950.202
2025-07-19 04:45:00,118137.5,118170.0,118063.4,118104.3,416.629,49206420.0,118212.64,118055.3,117767.11,36.57308,75.89193,-39.318848,46.30556,52.265053,118350.0,118163.63,117977.266,118326.336,22.447124,47.83826,118163.06,118053.17,117964.35,117875.53,117749.08,118545.44,uptrend,fib_golden_zone,118053.17,118545.44,158.7805,220.03998,25.530403,-9366.831
2025-07-19 05:00:00,118104.3,118155.0,118013.2,118051.1,324.374,38302828.0,118196.016,118062.664,117772.76,9.421755,53.735203,-44.313446,40.087368,50.924454,118345.06,118167.14,117989.22,118331.71,15.303444,28.914623,117964.586,118036.46,118094.55,118152.64,118235.35,118474.61,neutral,neutral,,,156.65794,216.31427,23.268866,-9691.205
2025-07-19 05:15:00,118051.1,118115.0,118020.0,118107.1,267.928,31636166.0,118181.36,118072.15,117781.4,4.1247234,37.198376,-33.073654,48.568996,52.27739,118322.016,118179.59,118037.17,118333.516,18.42552,18.725363,117993.62,118059.945,118113.55,118167.16,118243.48,118464.27,neutral,neutral,,,148.9507,210.5374,21.29002,-9423.277
2025-07-19 05:30:00,118107.2,118256.9,118086.2,118253.3,416.836,49264676.0,118179.89,118087.07,117789.09,28.749052,34.381935,-5.6328826,64.064125,55.63048,118333.45,118190.77,118048.09,118340.29,38.18786,23.972275,118233.484,118167.16,118113.55,118059.945,117983.62,118464.27,uptrend,neutral,118167.16,118464.27,151.66936,208.64038,21.552498,-9006.441
2025-07-19 05:45:00,118253.4,118264.0,118158.8,118174.0,408.883,48331144.0,118164.734,118100.875,117798.37,26.346333,31.7034,-5.357068,53.80589,53.490013,118333.31,118190.55,118047.79,118351.49,51.06989,35.894424,118233.484,118167.16,118113.55,118059.945,117983.62,118464.27,uptrend,fib_618_bounce,118167.16,118464.27,145.86069,203.71465,21.936756,-9415.324
2025-07-19 06:00:00,118173.9,118244.1,118152.0,118179.1,363.061,42907000.0,118147.23,118123.07,117809.06,24.690191,29.365664,-4.6754727,54.354294,53.610546,118332.98,118190.13,118047.29,118358.016,60.70006,49.98594,118237.64,118173.88,118122.35,118070.82,117997.45,118459.484,uptrend,fib_618_bounce,118173.88,118459.484,139.14061,198.39966,22.002499,-9052.263
2025-07-19 06:15:00,118179.1,118179.2,118034.8,118034.8,412.931,48777804.0,118130.15,118130.2,117811.516,-4.917613,17.937904,-22.855518,39.050877,49.77807,118334.95,118174.34,118013.734,118346.734,38.892082,50.220676,118007.06,118070.82,118122.35,118173.88,118247.25,117785.22,downtrend,neutral,117785.22,118070.82,139.79803,195.82825,20.345495,-9465.194
2025-07-19 06:30:00,118034.8,118131.2,118034.8,118071.2,303.157,35796250.0,118121.86,118135.445,117821.11,-14.668853,7.068986,-21.737839,43.714592,50.711327,118318.18,118158.18,117998.19,118330.66,29.861208,43.151115,118007.06,118070.82,118122.35,118173.88,118247.25,117785.22,downtrend,fib_382_reject,118070.82,118122.35,134.37328,191.09357,18.895617,-9162.037
2025-07-19 06:45:00,118071.1,118147.8,118071.1,118136.9,161.767,19107930.0,118125.94,118141.96,117831.46,-7.0281873,2.3699281,-9.398115,51.525307,52.388103,118286.72,118144.99,118003.26,118329.89,26.549425,31.76757,118007.06,118070.82,118122.35,118173.88,118247.25,118459.484,neutral,neutral,,,127.164116,185.64626,17.014961,-9000.27
2025-07-19 07:00:00,118136.9,118229.7,118136.8,118225.1,288.982,34158220.0,118147.69,118152.2,117837.28,14.472583,6.404146,8.068437,60.17991,54.56679,118253.02,118137.15,118021.27,118336.19,51.354584,35.921738,118032.836,118112.53,118176.95,118241.37,118333.08,118598.38,neutral,neutral,,,122.8811,181.22977,17.035069,-8711.288
2025-07-19 07:15:00,118225.1,118300.0,118218.1,118244.9,276.145,32655348.0,118164.914,118163.43,117849.164,29.840996,14.21643,15.624566,61.95872,55.05161,118270.25,118143.27,118016.3,118345.6,70.053665,49.319225,118321.07,118241.37,118176.95,118112.53,118020.82,118598.38,uptrend,fib_618_bounce,118241.37,118598.38,117.75846,176.49977,18.76821,-8435.143
2025-07-19 07:30:00,118245.0,118252.2,118137.5,118138.1,277.903,32842014.0,118150.516,118172.02,117859.31,16.859089,15.097316,1.7617726,48.363194,51.91409,118270.3,118143.33,118016.35,118346.11,67.06763,62.82529,118034.27,118114.87,118180.0,118245.13,118337.875,118606.14,neutral,neutral,,,117.37615,173.55693,17.365784,-8713.046
2025-07-19 07:45:00,118138.2,118178.4,118117.5,118135.0,289.013,34145884.0,118145.64,118172.78,117872.914,8.047565,12.747399,-4.6998334,48.00647,51.824074,118271.21,118145.88,118020.555,118347.016,51.985924,63.035736,118034.27,118114.87,118180.0,118245.13,118337.875,118606.14,neutral,neutral,,,110.316635,168.19232,15.491307,-9002.059
2025-07-19 08:00:00,118134.9,118239.4,118036.1,118036.2,441.799,52189590.0,118127.77,118166.09,117879.51,-16.189856,3.1016476,-19.291502,37.674088,48.981823,118273.195,118144.64,118016.09,118341.8,25.754148,48.269234,118034.27,118114.87,118180.0,118245.13,118337.875,117753.86,downtrend,neutral,117753.86,118114.87,121.93956,169.8641,15.600288,-9443.858
2025-07-19 08:15:00,118036.2,118098.5,118024.0,118063.9,681.964,80505000.0,118131.414,118160.37,117888.94,-23.992674,-5.929793,-18.062881,41.77323,49.792435,118274.695,118141.04,118007.39,118312.46,17.589077,31.776382,118034.27,118114.87,118180.0,118245.13,118337.875,117753.86,downtrend,neutral,117753.86,118114.87,116.00961,165.32297,16.010859,-8761.894
2025-07-19 08:30:00,118064.0,118064.0,117904.0,118063.2,612.757,72300130.0,118130.414,118152.695,117902.85,-27.442253,-13.100613,-14.3416395,41.692387,49.77145,118248.83,118125.2,118001.57,118302.42,18.395481,20.579569,118034.27,118114.87,118180.0,118245.13,118337.875,117753.86,downtrend,neutral,117753.86,118114.87,121.50841,165.06949,18.952545,-9374.651
2025-07-19 08:45:00,118063.1,118140.0,117965.9,118057.2,523.232,61771332.0,118120.45,118142.8,117915.914,-29.249523,-18.483583,-10.765941,40.900833,49.583393,118240.3,118115.47,117990.64,118298.27,31.115137,22.366566,118034.27,118114.87,118180.0,118245.13,118337.875,117753.86,downtrend,neutral,117753.86,118114.87,128.08237,165.49951,18.811428,-9897.883
2025-07-19 09:00:00,118057.2,118145.3,118033.9,118100.1,337.082,39805404.0,118104.83,118133.51,117921.74,-20.717987,-19.228384,-1.4896024,48.98081,50.974087,118228.93,118108.88,117988.836,118296.14,45.06903,31.52655,118034.27,118114.87,118180.0,118245.13,118337.875,117753.86,downtrend,neutral,117753.86,118114.87,125.99706,162.92334,18.507483,-9560.801
2025-07-19 09:15:00,118100.0,118212.3,118095.8,118172.7,252.183,29796304.0,118095.8,118126.53,117934.414,-1.0276806,-13.161483,12.133802,59.825264,53.264793,118237.0,118120.375,118003.75,118296.45,58.37279,44.85232,118034.27,118114.87,118180.0,118245.13,118337.875,118606.14,neutral,neutral,,,124.80993,160.7127,16.334589,-9308.618
2025-07-19 09:30:00,118172.6,118277.5,118155.5,118277.5,425.966,50362516.0,118113.23,118131.58,117951.06,30.234764,1.3039329,28.930832,70.41557,56.3557,118274.16,118137.57,118000.98,118305.125,78.8105,60.750774,118325.73,118245.13,118180.0,118114.87,118022.125,118606.14,uptrend,fib_golden_zone,118245.13,118606.14,124.45869,158.86925,16.204458,-8882.652
2025-07-19 09:45:00,118277.4,118300.0,118158.3,118205.1,387.448,45811320.0,118121.984,118134.8,117970.06,32.868793,11.825553,21.04324,58.076557,53.775845,118283.91,118143.25,118002.59,118300.52,85.38288,74.18873,118034.27,118114.87,118180.0,118245.13,118337.875,118606.14,neutral,neutral,,,126.61385,158.05167,16.657007,-9270.1
2025-07-19 10:00:00,118205.1,118247.0,118142.2,118196.0,291.263,34424070.0,118141.96,118139.164,117992.17,31.075438,18.242182,12.833257,56.62162,53.452904,118277.6,118140.83,118004.055,118303.016,83.257576,82.48365,118034.27,118114.87,118180.0,118245.13,118337.875,118606.14,neutral,neutral,,,123.88712,155.51587,16.42521,-9561.363
2025-07-19 10:15:00,118196.0,118299.9,118195.9,118299.9,290.014,34295790.0,118171.46,118151.016,118015.914,48.361355,28.281906,20.07945,67.4753,56.578964,118295.56,118145.41,117995.25,118314.05,83.2476,83.962685,118325.73,118245.13,118180.0,118114.87,118022.125,118606.14,uptrend,fib_golden_zone,118245.13,118606.14,121.40123,153.06273,17.670582,-9271.349
2025-07-19 10:30:00,118299.8,118449.9,118280.0,118406.5,632.924,74919100.0,118214.375,118165.27,118034.76,76.24087,44.268227,31.97264,74.97131,59.508507,118366.06,118167.77,117969.49,118340.66,87.75825,84.75448,118325.73,118245.13,118180.0,118114.87,118022.125,118606.14,uptrend,neutral,118245.13,118606.14,127.46358,153.8645,21.574835,-8638.425
2025-07-19 10:45:00,118406.4,118428.9,118311.8,118410.5,433.938,51361770.0,118258.54,118172.76,118045.555,89.3034,59.27995,30.023449,75.22132,59.615856,118421.445,118190.734,117960.02,118363.06,92.80353,87.936455,118301.164,118205.37,118127.95,118050.53,117940.305,118634.46,uptrend,neutral,118205.37,118634.46,126.16813,152.11382,24.991055,-8204.487
