open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA21,MA55,MA200,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,MACD_Long,MACD_Long_Signal,MACD_Long_Hist,RSI,RSI_Long,RSI_Extra_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,Fib_Ret_0.000,Fib_Ret_0.236,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ret_0.786,Fib_Ret_1.000,Fib_Ext_1.272,Fib_Ext_1.414,Fib_Trend,Fib_High,Fib_Low,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level,Fib_Price_Position,计算时间,MA_Signal,MACD_Signal_Analysis,RSI_Signal,BB_Width,BB_Squeeze,BB_Signal,Stoch_Signal,综合信号
2025-01-18,104042.6,104962.1,102242.8,104524.3,167940.092,17403566499.7749,3308318.0,82838.623,8586609801.9883,96978.03333333331,97693.62727272729,,96978.03333333331,97693.62727272729,,1195.753289819142,188.2531539078244,1007.5001359113177,572.5617986613215,12.120228391903282,560.4415702694182,64.50089795209041,59.751720200232995,53.84137605606063,103920.81236092953,96978.03333333331,90035.2543057371,,,,87.27490972497931,81.37689328849241,-304952.75000000006,3811.7840941751356,3999.8089117171976,0.9529915499234839,15.474853205849836,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,死叉,看涨,看涨区域,0.14318250822291823,False,突破上轨,超买交叉,中性
2025-01-19,104524.3,106450.0,99600.0,101311.5,280949.178,29174848452.0504,5347056.0,139324.607,14473672517.5218,97340.48571428569,97843.58181818183,,97340.48571428569,97843.58181818183,,1289.5888972106186,408.5203025683833,881.0685946422353,686.1901779104228,146.9342182956072,539.2559596148155,56.503031085671985,54.708845887001665,51.895568947246915,104355.24665180969,97340.48571428569,90325.7247767617,,,,84.3069620508143,85.26858803117263,-585901.9280000001,4028.799516019769,4056.8127334828537,0.9930947718557778,14.530458825609148,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,死叉,看涨,看涨区域,0.14412833233879194,False,强势上轨区域,超买交叉,中性
2025-01-20,101311.5,110000.0,99501.0,102247.6,530508.18,55636481995.3162,10954393.0,264671.225,27754752489.8873,97792.3095238095,98029.51272727273,,97792.3095238095,98029.51272727273,,1423.085297335434,611.4333015217934,811.6519958136406,826.7164912788576,282.89067289225727,543.8258183866003,58.13200384886101,55.84882744716931,52.40694419588083,104790.83373583513,97792.3095238095,90793.78531178387,,,,75.4946585406283,82.3588434388073,-55393.74800000002,4490.9566934469285,4185.656478813197,1.0729396251649146,14.565399903021861,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,死叉,看涨,看涨区域,0.14313035955698947,False,强势上轨区域,看跌交叉,中性
2025-01-21,102247.7,107241.6,100097.2,106114.5,273296.828,28422391304.195,6773872.0,137255.68,14280891116.9168,98390.67142857141,98215.13636363637,,98390.67142857141,98215.13636363637,,1819.9296530191496,853.1325718212646,966.797081197885,1136.0779067524709,453.5281196643,682.5497870881709,64.11115685664952,60.194504675781126,54.44809811764777,105960.97801609641,98390.67142857141,90820.36484104641,,,,71.84210486932386,77.21457515358883,217903.07999999996,4680.48835820072,4244.831349236933,1.1026323481714064,14.597845189190808,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看涨,看涨区域,0.15388260853613164,False,突破上轨,看跌交叉,超强看涨
2025-01-22,106115.4,106390.0,103211.6,103664.9,151243.528,15829573488.171,3771385.0,74815.093,7830997423.289,98823.24285714285,98360.05454545455,,98823.24285714285,98360.05454545455,,1914.6979698309733,1065.4456514232063,849.252318407767,1272.4215274486342,617.3068012211668,655.1147262274674,58.419577219312465,56.49577392459487,52.97935781702107,106510.57002198522,98823.24285714285,91135.91569230048,,,,71.5945189891423,72.97709413303149,66659.55199999997,4573.1963326149535,4223.502722252195,1.0827970604873396,14.627972954919116,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看涨,看涨区域,0.15557731040975925,False,强势上轨区域,看跌交叉,超强看涨
2025-01-23,103664.9,106840.2,101211.0,103864.1,418154.019,43515004634.5494,8556453.0,206938.749,21543146961.1434,99151.65238095236,98475.46909090909,,99151.65238095236,98475.46909090909,,1983.0173295002605,1248.959987038617,734.0573424616434,1392.5932155066257,772.3640840782585,620.2291314283672,58.740354454722876,56.722832631259855,53.08437198997723,107079.30494280261,99151.65238095236,91223.99981910211,,,,74.14932119545463,72.52864835130693,484813.57099999994,4648.6251659996,4251.616667807151,1.0933782439039155,13.96427872541609,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看涨,看涨区域,0.15990964086793574,False,强势上轨区域,看涨交叉,超强看涨
2025-01-24,103864.0,107076.5,102680.0,104808.1,165746.95,17435123504.2742,3964568.0,83393.686,8775081488.1489,99468.90952380952,98626.97818181818,,99468.90952380952,98626.97818181818,,2089.2502485630976,1417.0180393435132,672.2322092195843,1535.5770427186799,925.0066758063429,610.570366912337,60.30327417391126,57.81830812561004,53.585638083370725,107736.11449834939,99468.90952380952,91201.70454926965,,,,72.08461745136158,72.60948587865283,650560.521,4630.616225571057,4254.514334451009,1.0884006637548629,13.419634054816376,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看涨,看涨区域,0.1662269148041877,False,强势上轨区域,看跌交叉,超强看涨
2025-01-25,104808.0,105274.7,104040.6,104702.0,65630.163,6869072101.7618,1653111.0,32840.336,3437604625.5188,99779.80476190476,98762.19454545455,,99779.80476190476,98762.19454545455,,2140.208230751203,1561.6560776250512,578.5521531261516,1644.8453297713859,1068.9744065993514,575.8709231720345,60.02804564109843,57.64610283869761,53.52005608158238,108315.40706340811,99779.80476190476,91244.2024604014,,,,73.72370521391434,73.31921462024351,584930.358,4388.0079237445525,4194.1060477619885,1.046231991698453,12.913892574973785,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看涨,看涨区域,0.1710887753663393,False,强势上轨区域,看涨交叉,超强看涨
2025-01-26,104702.0,105496.9,102450.3,102560.1,75787.087,7903655326.0526,1627122.0,35869.344,3742534806.6305,99980.75238095237,98883.45999999999,,99980.75238095237,98883.45999999999,,1984.8789207190857,1646.3006462438582,338.57827447522754,1622.950488552582,1179.7696229899975,443.1808655625846,54.60942603095303,54.22286800737361,52.2039308972563,108569.85135018757,99980.75238095237,91391.65341171717,,,,71.66279455692005,72.49037240739865,509143.271,4292.1930720485125,4171.1559268067485,1.0290176505903064,12.118843512048565,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看涨,看涨区域,0.17181504969093503,False,强势上轨区域,看跌交叉,超强看涨
2025-01-27,102560.0,103216.5,97680.0,102021.3,325689.874,32694557659.0746,7400145.0,156956.501,15756518585.9555,99973.17619047618,98994.51454545454,,99973.17619047618,98994.51454545454,,1797.5812684635166,1676.5567706877898,121.02449777572679,1569.1756468677486,1257.6508277655478,311.5248191022008,53.30589088278715,53.38551635207308,51.8764745488089,108554.77822049032,99973.17619047618,91391.57416046204,,,,62.92260472200119,69.43636816427853,183453.397,4381.072138330762,4198.462808270613,1.0434943307584919,12.7690199105118,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看涨,看涨区域,0.1716780912044616,False,强势上轨区域,看跌交叉,超强看涨
2025-01-28,102021.3,103797.0,100235.0,101279.6,169917.261,17380446310.6614,3946858.0,83140.626,8505451808.1173,100180.76190476188,99041.96545454545,,100180.76190476188,99041.96545454545,,1571.1858854317834,1655.4825936365885,-84.2967082048051,1478.2672789928765,1301.7741180110136,176.49316098186296,51.48403878078645,52.219911042926384,51.42338350951449,108667.30253252013,100180.76190476188,91694.22127700363,,,,49.843129323291855,61.476176200737704,13536.135999999999,4322.566985592851,4185.733552105201,1.0326904309087783,13.15385806512602,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看跌,看涨区域,0.16942455749789745,False,强势上轨区域,看跌交叉,中性
2025-01-29,101279.7,104755.0,101269.7,103698.2,169989.952,17464739221.2713,3968545.0,85699.01,8805219310.5586,100594.29047619046,99163.72363636363,,100594.29047619046,99163.72363636363,,1568.8420852168201,1638.1544919526348,-69.31240673581465,1514.079288064895,1344.2351520217899,169.8441360431052,56.68300169073387,55.54336541658644,52.79524560002089,108877.36621201198,100594.29047619046,92311.21474036895,,,,45.069714803016446,52.61181628276984,183526.088,4262.762200907648,4171.724881063096,1.0218224649132068,13.148313379014267,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看跌,看涨区域,0.16468282039887802,False,强势上轨区域,看跌交叉,中性
2025-01-30,103698.1,106450.0,103224.5,104676.9,136967.4,14403072504.9993,3003472.0,69611.533,7320676423.1595,101173.86190476188,99252.34909090909,,101173.86190476188,99252.34909090909,,1627.200166698356,1635.963626901779,-8.763460203422937,1586.0631593811559,1392.600753493663,193.46240588749288,58.61558881824062,56.81952509986693,53.339363875425704,108788.26842960883,101173.86190476188,93559.45537991494,,,,47.61313150980222,47.50865854537019,320493.488,4188.6720436999585,4152.800383441834,1.0086379447471525,12.531542757897894,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看跌,看涨区域,0.15052121924563125,False,强势上轨区域,看涨交叉,中性
2025-01-31,104676.9,106000.0,101509.0,102379.7,172237.817,17878626999.9051,3554639.0,84961.162,8819624879.1387,101540.72857142857,99297.4490909091,,101540.72857142857,99297.4490909091,,1471.1262970135285,1602.9961609241288,-131.86986391060032,1524.8190535596368,1419.0444135068578,105.77464005277898,52.67512683396394,53.06532203704256,51.906347401192875,108588.72260151629,101540.72857142857,94492.73454134085,,,,48.44815187383497,47.04366606221789,148255.671,4210.26689772139,4159.564375772998,1.0121893826775958,12.478843313301578,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看跌,看涨区域,0.13882102540026245,False,强势上轨区域,看涨交叉,中性
2025-02-01,102379.8,102734.9,100215.0,100603.6,90863.091,9240331525.5912,2078447.0,41605.579,4232004108.3664,101828.4,99286.60545454545,,101828.4,99286.60545454545,,1190.3980367531767,1520.4765360899385,-330.07849933676175,1376.0262478144432,1410.4407803683748,-34.41453255393162,48.5760803158741,50.363870597129456,50.82899592060485,108171.51532743465,101828.4,95485.28467256534,,,,39.55681818181819,45.20603385515181,57392.58,4089.5264050270043,4126.7710882575375,0.9909748608696735,12.797363739403693,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看跌,看跌区域,0.12458440528250779,False,弱势下轨区域,看跌交叉,中性
2025-02-02,100603.6,101426.0,96029.6,97664.5,232934.693,22949597609.4826,4938568.0,110296.111,10866284794.4315,101979.09523809524,99292.34,,101979.09523809524,99292.34,,722.4303338511672,1360.8672956421842,-638.436961791017,1094.9732676632266,1347.3472778273451,-252.37401016411854,42.66005169720872,46.27096986704065,49.10788428605224,107742.50360648725,101979.09523809524,96215.68686970322,,,,24.526678282444053,37.510549446032414,-175542.113,4182.874518953647,4152.163666492387,1.0073963492116396,14.094916855663444,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看跌,看跌区域,0.11303117280921009,True,弱势下轨区域,看跌交叉,中性
2025-02-03,97664.5,102456.0,91130.3,101293.7,455088.034,43861859909.7187,9447064.0,223647.345,21568873586.5965,102303.30476190476,99377.63636363637,,102303.30476190476,99377.63636363637,,637.0649787700822,1216.1068322677638,-579.0418534976816,1030.658103295631,1284.0094429210023,-253.35133962537134,50.65209361816613,51.39251603502186,51.190330717425844,107013.86130670998,102303.30476190476,97592.74821709954,,,,32.83851736318872,32.30733794248366,279545.921,4693.0763390283855,4295.63439316254,1.092522293447148,16.16520741693302,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看跌,看涨区域,0.09209001714594303,True,弱势下轨区域,看涨交叉,中性
2025-02-04,101293.6,101729.3,96100.0,97709.9,262746.203,26009379200.5607,5493800.0,129124.324,12780935015.1715,102360.20952380952,99315.72000000002,,102360.20952380952,99315.72000000002,,277.0361110709928,1028.2926880284097,-751.2565769574169,791.325347244856,1185.472623785773,-394.1472765409171,44.113432175117765,46.769969038402614,49.1632515148913,106811.42202802998,102360.20952380952,97908.99701958906,,,,38.682091177216286,32.01576227428303,16799.717999999993,4759.949457669215,4322.3077052992885,1.1012518733530618,18.087620080969053,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看跌,看跌区域,0.08697153952552396,True,强力突破下轨,看涨交叉,中性
2025-02-05,97710.0,99124.2,96106.1,96553.2,151379.666,14787603373.4395,3469799.0,75494.667,7375761705.7319,102174.17142857143,99253.37090909091,,102174.17142857143,99253.37090909091,,-100.46725947468076,802.5406985277916,-903.0079580024724,524.9042140852107,1053.3589418456606,-528.4547277604499,42.219075205659365,45.38648462452492,48.5303342253,107215.02428012426,102174.17142857143,97133.3185770186,,,,46.11704962813124,39.21255272284542,-134579.948,4635.53163926427,4296.223551193302,1.0789782198313964,19.872717554716797,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看跌,看跌区域,0.09867176373584438,True,强力突破下轨,看涨交叉,中性
2025-02-06,96553.2,99093.0,95613.5,96515.1,161521.013,15732382004.6025,3536819.0,81877.093,7976520545.3839,102011.20476190478,99165.06545454545,,102011.20476190478,99165.06545454545,,-398.12639868311817,562.4072790856096,-960.5336777687278,292.5846241632971,901.2040783091879,-608.6194541458908,42.15486152529751,45.34009902310757,48.50934434651462,107529.44738950113,102011.20476190478,96492.96213430843,,,,36.34575426538402,40.38163169024386,-296100.961,4552.957950745394,4279.889080169436,1.0638027914884998,21.617980946073533,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看跌,看跌区域,0.10818895121327089,True,弱势下轨区域,看跌交叉,中性
2025-02-07,96515.0,100112.4,95555.0,96454.5,223373.629,21837468262.4659,4285021.0,109960.027,10751019146.775,101649.87142857144,99075.49272727272,,101649.87142857144,99075.49272727272,,-631.6322610409261,323.5993710603025,-955.2316321012286,89.45845165924402,738.8549529791992,-649.3965013199552,42.045322501609135,45.26284245411281,48.47531615477187,107567.99161021097,101649.87142857144,95731.7512469319,,,,34.17665538046267,38.87981975799266,-519474.58999999997,4553.275239977865,4285.439298566047,1.0624990631652251,22.76594503801255,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看跌,看跌区域,0.11644127234923557,False,弱势下轨区域,看跌交叉,中性
2025-02-08,96454.5,96850.0,95600.0,96411.9,69050.432,6644122527.1204,1556064.0,33693.238,3242334181.839,101263.56666666668,98929.15636363636,,101263.56666666668,98929.15636363636,,-810.7786516512715,96.72376651798766,-907.5024181692592,-86.79171809001127,573.7256187653571,-660.5173368553684,41.96277440736711,45.20598660123053,48.45093655665787,107434.41850824961,101263.56666666668,95092.71482508375,,,,34.3327873145555,34.95173232013408,-588525.022,4317.327008550875,4224.730512594726,1.021917728404238,23.831911694813066,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看跌,看跌区域,0.12187703919013183,False,弱势下轨区域,看跌交叉,中性
2025-02-09,96412.0,97301.7,94650.1,96423.6,101177.286,9736102711.9428,2020676.0,48790.479,4695821364.8538,101030.80952380954,98754.61818181816,,101030.80952380954,98754.61818181816,,-940.9625343043735,-110.81349364648463,-830.1490406578889,-236.46665463518002,411.6871640852497,-648.1538187204297,41.99645694718593,45.22582811199951,48.45820122262515,107536.51692955173,101030.80952380954,94525.10211806736,,,,34.59401946513314,34.367820720050446,-487347.73600000003,4198.346507940098,4193.267902342831,1.0012111331103908,25.031874700764355,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看跌,看跌区域,0.1287866035401609,False,弱势下轨区域,看涨交叉,中性
2025-02-10,96423.6,98328.0,95200.1,97379.2,132932.545,12909986839.9299,2797120.0,66003.413,6410342979.1864,100798.98095238098,98596.51999999999,,100798.98095238098,98596.51999999999,,-956.0050345675845,-279.85180183070463,-676.1532327368799,-315.4763921081176,266.2544528465762,-581.7308449546938,44.81357725746528,46.8755681048947,49.05654049417399,107459.84376353276,100798.98095238098,94138.1181412292,,,,36.606025792498116,35.17761085739559,-354415.191,4121.886043087233,4171.960544295974,0.9879973694197074,25.6230336279942,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看跌,看跌区域,0.13216131250966656,False,弱势下轨区域,看涨交叉,中性
2025-02-11,97379.2,98482.2,94814.3,95731.4,154832.904,14974331187.2319,2870437.0,78111.297,7555540729.5812,100304.54761904765,98515.61636363636,,100304.54761904765,98515.61636363636,,-1088.3442580265837,-441.55029306988047,-646.7939649567032,-463.84233568694617,120.23509513987173,-584.0774308268179,41.10616505729525,44.45150559879564,48.074554070528755,106854.2713284106,100304.54761904765,93754.8239096847,,,,35.125361462691835,35.441802240107705,-509248.095,4089.4584685810014,4161.879333410054,0.9825989993876844,26.270318537807007,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看跌,看跌区域,0.13059674491008166,False,弱势下轨区域,看跌交叉,中性
2025-02-12,95731.4,98090.9,94003.9,97816.3,202448.079,19439638352.8794,3777676.0,101345.223,9733747320.0458,100026.04285714288,98522.56,,100026.04285714288,98522.56,,-1013.3092421266483,-555.902082881234,-457.4071592454143,-484.13100576840225,-0.63812504178307,-483.4928807266192,47.07250526339318,48.02245012630602,49.382717623030295,106477.17297078152,100026.04285714288,93574.91274350423,,,,38.155664492994866,36.629017249394956,-306800.01599999995,4089.2828636823583,4160.381746741853,0.9829104905781363,27.079539235171573,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看跌,看跌区域,0.1289890098492079,False,弱势下轨区域,看涨交叉,中性
2025-02-13,97816.3,98053.8,95160.1,96560.6,142240.526,13680787136.6768,2882655.0,70609.214,6791245532.5745,99678.25714285715,98500.67272727271,,99678.25714285715,98500.67272727271,,-1043.143241155165,-653.3503145360203,-389.79292661914474,-561.8421636592102,-112.8789327652685,-448.9632308939417,44.17013852504149,46.146424226760736,48.62978050304727,106051.23921005441,99678.25714285715,93305.2750756599,,,,36.732086870098875,36.671037608595206,-449040.54199999996,4003.8840877050466,4135.048111807016,0.9682799279342241,27.830958454152952,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看跌,看跌区域,0.12787105733728085,False,弱势下轨区域,看涨交叉,中性
2025-02-14,96560.6,98792.8,96225.7,97445.1,144452.957,14050947379.4366,2698910.0,72407.897,7044416595.5626,99327.63809523812,98504.00545454543,,99327.63809523812,98504.00545454543,,-984.0713800959638,-719.494527648009,-264.5768524479548,-581.2509928375512,-206.55334477972505,-374.6976480578261,46.66471170593336,47.65873136607302,49.186642374385166,105332.68870426917,99327.63809523812,93322.58748620706,,,,44.85957826617233,39.9157765430887,-304587.58499999996,3901.256652868972,4103.689149570875,0.9506706065387357,28.08579867485647,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看跌,看跌区域,0.12091399179900446,False,弱势下轨区域,看涨交叉,中性
2025-02-15,97445.2,97941.2,97170.0,97538.0,47418.593,4625304231.2128,1122506.0,23589.946,2301136556.0742,98986.49523809526,98547.35999999999,,98986.49523809526,98547.35999999999,,-919.1646925983514,-759.4285606380774,-159.73613196027395,-590.2942868208484,-283.3015331879497,-306.99275363289865,46.9329109344992,47.82032861871934,49.24560835003772,104527.5698027719,98986.49523809526,93445.42067341862,,,,49.17073931907305,43.58746815178142,-257168.99199999997,3677.6811776640457,4037.0393665794572,0.9109847201663798,28.322436022652592,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看跌,看跌区域,0.11195617243238136,False,弱势下轨区域,看涨交叉,中性
2025-02-16,97538.0,97665.8,96002.0,96067.0,56684.873,5495964821.8901,1178659.0,28140.784,2728106444.2334,98677.30000000002,98569.28545454545,,98677.30000000002,98569.28545454545,,-975.1817927913944,-802.5792070687409,-172.60258572265354,-668.6248317424615,-360.3661928988521,-308.25863884360945,43.22633474295483,45.485530931660804,48.339261376436916,104109.80497933032,98677.30000000002,93244.79502066971,,,,51.52715444782542,48.519157344356934,-313853.865,3533.8325221166137,3989.5745792478683,0.8857667533020092,28.916045605098674,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,金叉,看跌,看跌区域,0.11010647797072484,False,弱势下轨区域,看涨交叉,中性
2025-02-17,96067.0,97000.0,95150.6,95743.2,105576.986,10136667892.9053,2123453.0,52837.371,5073257431.457,98378.34285714287,98516.84909090908,,98378.34285714287,98516.84909090908,,-1033.7868508595566,-848.820735826904,-184.96611503265262,-748.4443234917271,-437.9818190174271,-310.46250447430003,42.43193852361593,44.97796788111047,48.140252046305676,103732.2609295425,98378.34285714287,93024.42478474323,,,,40.893051929156755,47.19698189868509,-419430.851,3413.5159133939983,3946.7710876629108,0.8648882434717843,29.723036338070006,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,死叉,看跌,看跌区域,0.10884342868377382,False,弱势下轨区域,看跌交叉,超强看跌
2025-02-18,95743.1,96737.3,93321.6,95622.0,179173.362,17034410558.3045,3299676.0,88832.523,8445742855.1069,98108.93333333333,98448.52727272725,,98108.93333333333,98448.52727272725,,-1077.589823980088,-894.5745534575408,-183.01527052254733,-819.007767319883,-514.1870086779182,-304.82075864196474,42.11991545340524,44.781572556272465,48.06467339754504,103420.99014826451,98108.93333333333,92796.87651840216,,,,33.325921107836315,41.915375828272836,-598604.213,3413.671919580141,3936.149665909653,0.8672617174965155,30.966137623549912,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,死叉,看跌,看跌区域,0.10828895258463395,False,弱势下轨区域,看跌交叉,超强看跌
2025-02-19,95622.0,96878.7,95012.5,96598.0,124996.873,11992996490.3516,2363817.0,63086.712,6053366880.6042,97770.82857142857,98463.92727272726,,97770.82857142857,98463.92727272726,,-1021.7706168924196,-920.0137661445166,-101.75685074790306,-826.4444729563693,-576.6385015336084,-249.80597142276088,45.589732489836656,46.7476760611087,48.72613996573216,102487.2968054393,97770.82857142857,93054.36033741785,,,,34.87897223377366,36.36598175692225,-473607.33999999997,3303.138211038702,3894.75067259146,0.848100042522333,32.020247757141554,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,死叉,看跌,看跌区域,0.09648007085395635,False,弱势下轨区域,看跌交叉,超强看跌
2025-02-20,96597.9,98662.1,96366.0,98252.9,129180.172,12598925800.6449,2405719.0,64867.841,6326977120.7349,97464.92380952381,98536.54545454544,,97464.92380952381,98536.54545454544,,-834.3786954773677,-902.8867520110869,68.50805653371913,-745.9256339107815,-610.495928009043,-135.42970590173843,50.958201254925626,49.922201480661215,49.83166998336298,101046.89105986049,97464.92380952381,93882.95655918714,,,,51.580078930317484,39.9283240906425,-344427.16799999995,3231.206910250224,3862.777659139631,0.8364982909655538,31.80563753149851,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,死叉,看涨,看涨区域,0.07350269430953296,True,强势上轨区域,看涨交叉,中性
2025-02-21,98252.8,99431.5,94830.4,96127.9,250618.273,24420588679.3015,4068903.0,124529.311,12133862614.7429,97167.21904761906,98552.34181818181,,97167.21904761906,98552.34181818181,,-847.5687434230931,-891.8231502934881,44.25440687039497,-779.6023983572377,-644.317222078682,-135.2851762785557,44.8402073065589,46.208249867755505,48.46254883166943,100033.49209785773,97167.21904761906,94300.94599738039,,,,55.59845636923985,47.35250251111034,-595045.4409999999,3329.056416660923,3877.5441059568384,0.8585476594699963,32.093617867838056,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,死叉,看涨,看跌区域,0.05899670852644214,True,弱势下轨区域,看涨交叉,中性
2025-02-22,96128.0,96988.0,95701.9,96503.3,65792.15,6345520284.0928,1273107.0,32970.239,3180377726.2342,96971.96666666667,98603.3109090909,,96971.96666666667,98603.3109090909,,-818.2974847660662,-877.1180171880037,58.820532421937514,-785.7280199671804,-672.5993816563816,-113.1286383107988,46.071976876718665,46.94045150487787,48.71654256016247,99400.48639634687,96971.96666666667,94543.44693698648,,,,56.87408066669395,54.68420532208376,-529253.2909999999,3183.1309583280004,3825.7152238377016,0.8320355207032102,32.36102818015335,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,死叉,看涨,看跌区域,0.050087047074708374,True,中轨附近,看涨交叉,中性
2025-02-23,96503.3,96602.9,95180.2,96218.4,69298.691,6647362791.999,1246308.0,32959.317,3161812711.0947,96903.10476190476,98666.20363636364,,96903.10476190476,98666.20363636364,,-808.7659005217865,-863.4475938547603,54.68169333297374,-801.281786343854,-698.3358625938761,-102.94592374997796,45.246183000975456,46.43676024628235,48.531319837131534,99331.18048479623,96903.10476190476,94475.02903901329,,,,48.472151753711124,53.64822959654831,-598551.9819999998,3057.3858898760004,3777.654919360947,0.8093343503151971,32.776544190507956,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,死叉,看涨,看跌区域,0.05011347631961564,True,弱势下轨区域,看跌交叉,中性
2025-02-24,96218.4,96470.0,91300.0,91514.5,217488.75,20543195679.4306,3909950.0,104378.439,9865664651.1892,96437.42857142857,98629.21454545454,,96437.42857142857,98629.21454545454,,-1167.3213157090504,-924.2223382256183,-243.09897748343212,-1045.7688476641924,-767.8224596079393,-277.9463880562531,34.311144247910484,39.153261828019566,45.60975770514444,99061.76306821394,96437.42857142857,93813.09407464319,,,,34.04132321894164,46.46251854644891,-816040.7319999998,3208.2868977420003,3805.501820973728,0.8430653954912795,34.16098151446196,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,死叉,看跌,强买入,0.05442564231877262,True,强力突破下轨,看跌交叉,看跌
2025-02-25,91514.5,92500.0,86020.4,88639.1,472296.502,41894200562.9206,8369213.0,230468.657,20442958202.1542,96005.48571428572,98521.1818181818,,96005.48571428572,98521.1818181818,,-1664.3146317024075,-1072.2407969209762,-592.0738347814313,-1393.3464408547588,-892.9272558573032,-500.41918499745566,29.60160417048702,35.572151225175546,43.959104009850115,100178.73655050714,96005.48571428572,91832.23487806431,,,,23.19194336997367,35.23513944754216,-1288337.2339999997,3441.952119331858,3858.983784554254,0.891932257686186,36.29705634186613,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,死叉,看跌,强买入,0.08693775788273377,False,突破下轨,看跌交叉,看跌
2025-02-26,88639.1,89367.1,82222.0,84208.5,401141.821,34536661991.6454,6847973.0,193276.12,16645210564.2613,95417.64285714287,98289.19999999998,,95417.64285714287,98289.19999999998,,-2388.1684874612693,-1335.4263350290348,-1052.7421524322344,-1905.0885508284118,-1095.3595148515249,-809.729035976887,24.110100541510477,30.98673118942323,41.59236680998801,101935.69479561647,95417.64285714287,88899.59091866927,,,,11.235765088563126,22.82301055915949,-1689479.0549999997,3706.4626822367254,3924.7061088631685,0.9443924154897653,38.6955005216469,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,死叉,看跌,极度超卖,0.13662152497798077,False,突破下轨,看跌交叉,看跌
