open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA8,MA21,MA55,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,RSI,RSI_Secondary,RSI_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,BB_Width,BB_Squeeze
2025-07-17 16:00:00,118875.0,118952.2,118487.1,118656.7,1451.565,172304122.5695,34037.0,653.031,77518987.1387,118696.075,118249.7142857143,118319.75818181818,118696.075,118249.7142857143,118319.75818181818,190.4243111400137,194.7599180379576,-4.335606897943819,54.15337986584476,53.82244493866577,52.126608963663536,119182.26583515554,118484.89166666666,117787.51749817778,119116.30136495268,118358.10000000003,117599.8986350474,71.50743207535673,77.38714614535131,-10384.147,410.9153187316318,368.5828951705921,1.114851839615202,27.371403303867748,0.0117715289887052,False
2025-07-17 16:15:00,118656.7,118761.1,118500.0,118550.4,966.748,114673597.2207,31189.0,497.13,58971925.6112,118675.525,118265.3047619048,118324.22363636363,118675.525,118265.3047619048,118324.22363636363,130.84798270114698,173.45593959235404,-42.60795689120707,50.625922385267245,51.98882310949477,50.8877309941305,119158.06719019383,118539.93333333332,117921.79947647282,119126.55058881614,118365.99333333336,117605.43607785058,48.567132765811984,67.12053135091618,-11350.895,392.18840389017856,363.4646620672309,1.0790276052136112,25.324656585998053,0.0104291244221021,False
2025-07-17 16:30:00,118550.4,118610.0,118293.6,118447.8,1849.264,219026004.9253,47017.0,830.87,98414943.3258,118662.8125,118279.10952380954,118326.87454545456,118662.8125,118279.10952380954,118326.87454545456,71.03065298839647,139.31417739103486,-68.28352440263839,47.16629839295175,50.21078075286055,49.69085563185459,118994.16262533556,118607.49166666664,118220.82070799774,119121.78062555424,118362.92,117604.05937444576,30.83630496957717,50.303623270248615,-13200.159,382.7148534039055,361.2234876830767,1.0594960362590942,23.12243338638894,0.0065201776588549,True
2025-07-17 16:45:00,118447.8,118566.2,118356.1,118550.3,683.452,80947946.8545,21081.0,324.745,38464781.7527,118637.4875,118298.4238095238,118337.26727272727,118637.4875,118298.4238095238,118337.26727272727,52.99071920070856,110.53969132759276,-57.54897212688421,51.06399272529016,51.97777675392402,50.90218925325773,118972.45932006896,118631.55,118290.64067993102,119060.6322318003,118343.48,117626.32776819971,26.95689963586345,35.453445790417526,-12516.707,361.1379967284162,354.0271311267393,1.020085651568697,21.19548808673097,0.0057473634976356,True
2025-07-17 17:00:00,118550.3,118954.9,118524.5,118903.9,1202.195,142798265.0492,27762.0,709.585,84275338.5842,118697.55,118342.9476190476,118356.50545454546,118697.55,118342.9476190476,118356.50545454546,107.5111989791476,109.53019387811104,-2.0189948989634416,62.267370695403535,57.571841714508096,54.84078088639035,119020.6027613917,118668.41666666664,118316.2305719416,119051.35862787384,118340.98666666666,117630.61470545948,42.21230158730122,33.335168730913935,-11314.512,369.7957471373635,357.6639344064181,1.0339195864158892,21.52790102101413,0.0059356331636972,True
2025-07-17 17:15:00,118904.0,118932.1,118619.2,118694.3,928.066,110216596.1169,21668.0,350.432,41611641.3341,118720.7375,118385.36666666664,118371.51454545456,118720.7375,118385.36666666664,118371.51454545456,93.62236842495622,104.2275853937261,-10.60521696876988,53.75644484589608,53.58702290967029,52.23287978248186,119018.31264741308,118666.70833333331,118315.10401925354,119045.42653152312,118338.84333333332,117632.26013514352,52.66241087798402,40.61053736704955,-12242.578,362.68377874519416,355.53231848230337,1.020114796577197,21.81876233851189,0.0059259133251108,True
2025-07-17 17:30:00,118694.3,118772.9,118482.9,118656.3,494.704,58684269.4474,18417.0,252.392,29940197.0944,118666.8375,118442.09523809522,118381.79454545456,118666.8375,118442.09523809522,118381.79454545456,73.98959056423337,94.1482537838952,-20.15866321966182,52.24598796079658,52.87251762084981,51.76428299359341,119021.56931245448,118675.60833333332,118329.64735421215,119048.64744438347,118340.21,117631.77255561652,60.333636591205824,51.73611635216368,-12737.282,353.5983064020449,352.41173188790793,1.0033670119543987,20.24132531877021,0.0058303636944407,True
2025-07-17 17:45:00,118656.3,119346.9,118593.9,119255.3,2808.83,334492334.2928,54551.0,2002.275,238428053.6063,118714.375,118503.09047619044,118400.26545454544,118714.375,118503.09047619044,118400.26545454544,173.34278461695067,120.546430728247,52.79635388870366,68.51525505032886,61.570825612065285,58.00063457442845,119168.17261999672,118717.475,118266.77738000326,119129.06917020852,118363.71333333332,117598.3574964581,65.54079612872941,59.512281199306415,-9928.452,403.5235181017893,371.4873637027695,1.0862375346490984,22.97951591395861,0.007592776379328,False
2025-07-17 18:00:00,119255.4,119394.3,119186.3,119206.2,1443.006,172155155.0461,30419.0,553.607,66054494.028,118783.0625,118567.51428571428,118417.8418181818,118783.0625,118567.51428571428,118417.8418181818,212.50923909388075,151.20070018345825,61.3085389104225,66.35341835073885,60.58373742146929,57.36232324363585,119262.79304842545,118782.70833333331,118302.6236182412,119206.15443881792,118394.65666666666,117583.1588945154,76.35363720080267,67.40935664024596,-11371.458,379.0830783390657,363.7022511454948,1.0422896122999743,25.61487800543969,0.0080834108234825,False
2025-07-17 18:15:00,119206.3,119767.4,119206.2,119687.4,3478.393,415857080.5856,54588.0,2295.121,274374698.7943,118925.1875,118655.74285714285,118442.44,118925.1875,118655.74285714285,118442.44,316.4277255048073,206.2763752905746,110.1513502142327,75.27380701549569,66.2879415666556,61.69977412244288,119513.3455590283,118880.925,118248.50444097168,119351.98194304956,118439.86333333331,117527.74472361708,89.51528820084047,77.13657384345751,-7893.065,401.8476935466821,373.106905852852,1.0770309722038889,29.5255240744518,0.0106395632272933,False
2025-07-17 18:30:00,119687.3,119787.7,119629.9,119672.9,1735.977,207836172.1672,31650.0,767.273,91864543.5135,119078.325,118740.6476190476,118464.38545454544,119078.325,118740.6476190476,118464.38545454544,357.9798260489042,256.8441922100178,101.1356338388864,74.57870770816821,65.97809516464262,61.50182175524831,119671.37805988586,118929.70833333331,118188.03860678076,119479.91616329884,118488.19333333331,117496.4705033678,89.48135302578504,85.11675947580939,-9629.042,371.3417318533472,362.8541960503354,1.0233910366626555,33.0231407354812,0.0124724046993171,False
2025-07-17 18:45:00,119672.9,119713.6,119474.2,119582.5,1019.003,121839465.1946,24054.0,328.369,39261082.5501,119207.35,118833.2857142857,118488.36181818185,119207.35,118833.2857142857,118488.36181818185,347.4581775003462,287.0488539734606,60.4093235268856,69.88481648091665,63.97049713093581,60.23671226757554,119796.78815283786,118988.66666666664,118180.54518049542,119581.50822276456,118535.67999999998,117489.8517772354,89.93554534986067,89.64406219216205,-10648.045000000002,354.8490153716799,356.9754248098437,0.9940432609911553,33.921956861736454,0.0135831673521493,False
2025-07-17 19:00:00,119582.4,119879.1,119582.4,119798.7,1405.524,168313622.4887,25778.0,810.738,97088064.0578,119319.2,118906.48095238094,118514.19454545456,119319.2,118906.48095238094,118514.19454545456,366.08113178210624,313.39294657634247,52.68818520576377,74.38338163324532,66.58891809922848,62.18981673351575,119961.96983890318,119083.83333333331,118205.69682776344,119704.22356465204,118590.81333333332,117477.4031020146,89.90556042849408,89.77415293471326,-9242.521000000002,347.5803884502214,354.105166485566,0.98157389766407,35.58786259738076,0.0147482068890381,False
2025-07-17 19:15:00,119798.7,119864.0,119631.2,119650.0,817.62,97914300.8926,20147.0,399.017,47786469.4042,119438.6625,118963.07619047616,118534.52,119438.6625,118963.07619047616,118534.52,330.9665755725291,319.2508229084047,11.715752664124407,66.42176959544342,63.18755709775288,60.05938015093335,120043.58922921386,119175.46666666666,118307.34410411946,119790.92133296444,118646.85,117502.77866703554,86.89631508355906,88.91247362063793,-10060.141000000003,333.23283989394406,348.32872998625345,0.9566619437538064,37.04553011606952,0.0145688133108022,False
2025-07-17 19:30:00,119650.0,119678.0,119446.1,119489.4,1003.172,119955579.1191,20493.0,393.6,47065592.0821,119542.8,118999.96190476188,118551.60000000002,119542.8,118999.96190476188,118551.60000000002,264.5503255683725,301.01732379506063,-36.46699822668813,58.52822914759757,59.64402039776292,57.81342089550914,120045.1273140391,119262.26666666663,118479.4060192942,119842.5735077044,118703.04666666665,117563.5198256289,73.38849779355236,83.39679110186849,-11063.313000000004,320.56623490720034,342.78450474881254,0.9351829807537728,35.621024162908846,0.0131283878673967,False
2025-07-17 19:45:00,119489.4,119490.0,118800.0,118948.8,2783.899,331597204.7622,53843.0,1208.359,143912724.5648,119504.4875,119018.97619047615,118560.28727272728,119504.4875,119018.97619047615,118560.28727272728,111.0291195865575,237.68792239222623,-126.65880280566876,39.90467795109175,49.56736540242952,51.06414897724396,120001.85042644446,119295.47499999998,118589.09957355548,119816.26417337646,118752.50666666664,117688.74915995682,46.57108317951046,68.95196535220728,-13847.212000000003,366.7454555438003,359.31857595125007,1.0206693449479711,33.760180118098134,0.0118424512990871,False
2025-07-17 20:00:00,118948.8,118999.1,118343.2,118761.2,3715.503,440735961.4462,68358.0,1787.653,212032731.3772,119448.8625,119019.37142857142,118562.67090909091,119448.8625,119019.37142857142,118562.67090909091,-17.71771809764323,152.5527088956031,-170.27042699324633,35.35062763892983,46.62364104170258,48.98062422130289,120014.45961815384,119283.58333333331,118552.70704851278,119810.22303345198,118778.73333333332,117747.24363321466,28.25152744403717,49.40370280569999,-17562.715000000004,402.8897736008264,373.44150090595286,1.0788564544203931,34.40835292402328,0.0122544320751688,False
2025-07-17 20:15:00,118761.2,119119.3,118586.4,119003.6,1764.499,209784209.4174,46845.0,842.206,100131769.7609,119363.38749999998,119047.0,118573.50363636366,119363.38749999998,119047.0,118573.50363636366,-44.27221019825083,86.94440253098513,-131.21661272923598,44.84013710208662,50.69792218173905,51.65675565866844,119987.17417785512,119309.35833333332,118631.54248881154,119803.06573291637,118817.07666666666,117831.08760041695,28.000724440369986,34.27444502130586,-15798.216000000004,419.14105190072416,381.0347627675745,1.1000073821516223,33.85305840720094,0.0113623248668903,False
2025-07-17 20:30:00,119003.7,119390.0,118999.7,119221.4,1263.463,150585295.5005,37132.0,636.321,75832434.2151,119306.94999999998,119080.93333333332,118587.72363636366,119306.94999999998,119080.93333333332,118587.72363636366,-15.852290912967874,52.67883804966746,-68.53112896263534,52.19573742234201,54.08893447191592,53.93628816080604,119938.84772828915,119356.44999999995,118774.05227171078,119800.67108342302,118863.30333333332,117925.9355832436,42.46370206393636,32.90531798278116,-14534.753000000004,415.535920413134,381.47596454054735,1.08928467069638,31.050301552452574,0.0097589653225977,False
2025-07-17 20:45:00,119221.5,119440.8,119076.9,119428.8,1290.628,153890906.6932,24069.0,834.056,99466557.6113,119287.7375,119097.1857142857,118613.00000000004,119287.7375,119097.1857142857,118613.00000000004,40.64729586493922,48.66832398809138,-8.021028123152156,58.36398463775988,57.11387283629337,56.01025412482928,119951.56371933252,119370.90833333333,118790.2529473341,119810.333305095,118914.6,118018.86669490498,57.18642502417765,42.55028384282799,-13244.125000000004,409.08143036149335,380.6390138481408,1.0747228094824244,28.184497664702427,0.0097285912305832,False
2025-07-17 21:00:00,119428.8,120145.9,119410.5,120094.9,7680.755,920671158.8055,101639.0,4863.913,583023715.1646,119324.7625,119155.2761904762,118652.77272727276,119324.7625,119155.2761904762,118652.77272727276,197.8733789825637,98.40334231958217,99.47003666298156,71.93342712940189,65.07315467893842,61.808879773134215,120118.4575209686,119444.96666666665,118771.47581236466,119865.31337326954,118996.52666666664,118127.73996006374,75.24419812825026,58.29810840545474,-5563.370000000004,449.87125156630594,397.53239414108623,1.1316593520342002,27.972149318435235,0.0112770068609332,False
2025-07-17 21:15:00,120095.0,120951.5,120094.9,120900.1,9396.811,1132973457.3458,135197.0,5387.874,649576140.8754,119481.025,119262.10476190476,118695.8472727273,119481.025,119262.10476190476,118695.8472727273,431.6657417648967,209.49080880135364,222.17493296354303,80.77138561122914,71.869601902238,67.28285307619014,120534.12067243774,119546.02499999998,118557.92932756222,120115.3711822744,119084.47666666664,118053.58215105889,88.86125348878636,73.76395888040474,3833.440999999996,500.7123451205184,419.3927563248443,1.1938984104262576,30.494995392732694,0.0165307992873499,False
2025-07-17 21:30:00,120900.0,120930.8,120033.4,120615.2,6634.727,799413179.062,103619.0,3390.875,408584751.2575,119621.75,119360.42857142857,118738.05272727276,119621.75,119360.42857142857,118738.05272727276,490.4391994612379,303.14027235464835,187.2989271065896,71.4799601726183,66.90850956728393,63.88119028603133,120747.33888750726,119624.55,118501.76111249272,120277.51003390986,119156.26666666663,118035.02329942344,94.10227419374804,86.06924193692821,-2801.286000000004,550.2983019804547,442.15500602366166,1.244582317249634,32.238165665911474,0.0187718806466944,False
2025-07-17 21:45:00,120615.2,120752.1,120177.0,120254.8,1405.184,169276061.7364,34376.0,573.659,69113611.4525,119785.0,119446.47619047618,118776.95090909093,119785.0,119446.47619047618,118776.95090909093,432.02216578956,346.1009034996189,85.92126228994107,61.10593434724015,61.15732181203756,59.86129621449332,120845.58822914434,119680.575,118515.56177085564,120372.90350406046,119207.6,118042.29649593952,85.22612801904046,89.39655190052493,-4206.470000000004,553.3985142328986,448.4857200225352,1.2339267216915888,33.76343965494291,0.0194687104259708,False
2025-07-17 22:00:00,120254.8,120450.0,120112.5,120432.4,1729.164,207934585.8643,37409.0,864.744,103993406.7928,119993.9,119536.1,118816.88181818184,119993.9,119536.1,118816.88181818184,411.8970910347998,368.0329660113459,43.86412502345394,64.10128006170491,62.851877784061664,61.1270143015926,120956.9306132191,119733.38333333332,118509.83605344754,120478.83732575252,119270.36333333331,118061.8893409141,77.0176845228589,85.4486955785491,-2477.306000000004,526.4111999537863,443.2006857357478,1.1877490646926745,34.498548982987174,0.0204378636237058,False
2025-07-17 22:15:00,120432.4,120706.1,120041.7,120077.6,2029.247,244176927.2964,39042.0,821.494,98855070.8651,120128.15,119591.99047619048,118847.76727272727,120128.15,119591.99047619048,118847.76727272727,313.2019487447251,349.75596025580563,-36.55401151108055,54.34640194223292,57.45889136031088,57.33456230068571,121003.14297159288,119769.01666666666,118534.89036174044,120537.44648077164,119314.52,118091.59351922837,65.77618797145381,76.00666683778435,-4506.553000000004,543.6597999595641,453.7339864149984,1.198190605590468,36.129668563623575,0.0206084401337444,False
2025-07-17 22:30:00,120077.6,120272.5,120077.4,120162.0,940.763,113055057.3116,20694.0,530.189,63716302.1824,120245.725,119661.88095238098,118881.37454545456,120245.725,119661.88095238098,118881.37454545456,257.96653654350666,319.15948568503933,-61.192949141532665,56.196397149113366,58.37388993326671,57.9856399646311,121063.40287215276,119825.06666666668,118586.73046118056,120587.57543565896,119372.47333333331,118157.3712310077,58.51770884350682,67.10386044593982,-3565.7900000000045,500.0898249646193,441.4180822999987,1.1329164912296137,37.55689819668042,0.0206690676656318,False
2025-07-17 22:45:00,120162.1,120336.4,119451.3,119767.8,3249.944,389367099.7022,59489.0,1398.856,167510357.822,120288.1,119714.80952380954,118903.6981818182,120288.1,119714.80952380954,118903.6981818182,139.03360878358944,259.11752671788935,-120.0839179342999,46.03210018652739,52.67518063485146,53.94827831908611,121038.7214899989,119893.31666666668,118747.91184333444,120600.64605061828,119414.44,118228.23394938168,41.08209209111499,55.1253296353585,-6815.734000000004,548.2160968440407,462.545792666665,1.1852147517837532,33.36782906906819,0.0191070671022764,False
2025-07-17 23:00:00,119767.8,119878.4,119569.8,119711.0,1406.856,168466959.3504,37798.0,757.487,90709355.4548,120240.1125,119736.50952380955,118914.1981818182,120240.1125,119736.50952380955,118914.1981818182,53.632240121558425,190.62243118577905,-136.99019106422062,44.673786302782645,51.8891297611132,53.38590485346944,120949.489357193,119972.46666666667,118995.44397614036,120619.9762856319,119435.22333333331,118250.47038103476,29.13914962556069,42.9129835200608,-8222.590000000004,518.2640847385346,455.2150406349187,1.1385038684479256,29.70239358240749,0.0162874485733611,False
2025-07-17 23:15:00,119711.1,119883.3,119428.4,119608.0,1998.507,239022699.2086,49277.0,1038.629,124228503.4236,120078.6,119755.64285714288,118925.64,120078.6,119755.64285714288,118925.64,-17.341505786345806,121.30111886173744,-138.64262464808326,42.04879093534263,50.41979987860656,52.3469027882644,120876.51366121722,120022.83333333331,119169.15300544944,120630.56805941134,119459.65666666666,118288.745273922,17.406147831008525,29.20912984922803,-10221.097000000003,510.3435741462189,455.20003869992297,1.1211413241611072,26.524663041092072,0.0142252987065054,False
2025-07-17 23:30:00,119608.0,119665.6,119250.0,119360.1,1084.68,129573029.3019,29150.0,391.019,46720480.3553,119921.7125,119740.05714285716,118936.57636363636,119921.7125,119740.05714285716,118936.57636363636,-104.29119364864891,46.10368135827533,-150.39487500692422,36.09364259402096,46.97226689939928,49.89299640246942,120855.0655828368,120034.39166666668,119213.71775049657,120623.58169838628,119483.10333333332,118342.62496828036,12.89418343949253,19.81316029868721,-11305.777000000004,498.50062737794224,453.3143225713555,1.09967985249236,24.981771902781144,0.0136739796782426,False
2025-07-17 23:45:00,119360.1,119470.5,119155.0,119176.6,1416.664,168986037.4907,27257.0,559.551,66750489.5391,119786.9375,119716.42380952384,118946.7818181818,119786.9375,119716.42380952384,118946.7818181818,-183.96286320575743,-30.5851668297356,-153.37769637602185,32.160269987063764,44.544295155442896,48.139061540603365,120891.85220088616,120013.375,119134.89779911388,120606.46122201764,119503.97666666664,118401.49211131567,7.507294331800122,12.602541867433688,-12722.441000000004,475.62554895569946,446.7517357822433,1.0646305562146263,24.267038901847187,0.014639654969892,False
2025-07-18 00:00:00,119176.5,119370.0,119003.8,119037.6,1206.858,143806645.2068,36408.0,494.467,58930601.9007,119612.58749999998,119690.47619047624,118955.64363636365,119612.58749999998,119690.47619047624,118955.64363636365,-247.20558565715328,-102.79197310554147,-144.41361255161178,29.335082876627418,42.7420221080043,46.82968915003451,120926.19236829768,119925.2666666667,118924.34096503572,120580.63036247462,119523.63666666669,118466.64297085872,3.830083001021818,8.077186924104787,-13929.299000000005,461.9473553362367,442.9159388402316,1.0429684615682122,24.6230627793964,0.0166924907394713,False
2025-07-18 00:15:00,119037.6,119592.1,119037.5,119482.0,1339.373,159849041.0341,33752.0,937.08,111829106.7435,119538.13749999998,119675.39523809528,118977.53636363636,119538.13749999998,119675.39523809528,118977.53636363636,-186.92497059809105,-130.836305603058,-56.08866499503301,46.77514588209742,49.74314551940963,51.27841381229479,120674.890389109,119807.09166666667,118939.29294422438,120560.66568318536,119554.69333333334,118548.72098348134,13.27123058033949,8.202869304387107,-12589.926000000003,473.5289359192078,448.2342274668875,1.0564318985528365,22.70462490177005,0.0144866002566316,False
2025-07-18 00:30:00,119481.9,119749.8,119478.0,119731.5,1541.23,184361445.9898,36847.0,905.387,108298422.0264,119484.32499999998,119679.27619047624,119002.99636363634,119484.32499999998,119679.27619047624,119002.99636363634,-96.05390625013388,-119.24217248541665,23.18826623528276,54.18185056932916,53.20280037898564,53.56856539761699,120482.26643310775,119733.45000000004,118984.6335668923,120565.7175134552,119582.28,118598.84248654482,40.38710830467842,19.16280729534654,-11048.696000000004,448.3128189293072,439.832597587512,1.019280565806876,20.103654227948503,0.0125080574076455,False
2025-07-18 00:45:00,119731.5,119785.1,119500.0,119735.8,1345.464,161002862.5786,32194.0,601.597,71994156.4322,119480.32499999998,119691.00952380955,119030.5018181818,119480.32499999998,119691.00952380955,119030.5018181818,-38.73454061082157,-92.40629519388494,53.671754583063375,54.30969426271992,53.26251564808208,53.60802683130487,120383.94299779776,119690.20000000004,118996.45700220228,120555.41598288748,119616.99666666667,118678.57735044586,67.28467911472961,40.31433933324914,-9703.232000000004,427.9112165631445,432.4643786547736,0.9894715904560922,18.140368912355505,0.0115923107789567,True
2025-07-18 01:00:00,119735.9,120485.8,119636.0,120259.7,3385.753,406545933.5908,63020.0,2195.145,263588787.9157,119548.91249999998,119753.43333333338,119068.71636363634,119548.91249999998,119753.43333333338,119068.71636363634,95.65436073596356,-29.71940988393544,125.373770619899,67.28495340308959,59.965451849781545,58.15737260171966,120323.45408423342,119675.80833333336,119028.1625824333,120573.9418603261,119670.44333333336,118766.94480634062,83.57096349421512,63.74758363787435,-6317.479000000005,480.64731449275183,452.3375034807369,1.0625855932664678,20.800808003143658,0.0108233361431939,True
2025-07-18 01:15:00,120259.7,120441.9,120010.4,120167.8,2252.317,270721034.1537,53524.0,858.758,103231402.8742,119618.88749999998,119820.41428571432,119105.49999999996,119618.88749999998,119820.41428571432,119105.49999999996,150.38828718478908,30.316489138972727,120.07179804581637,63.58931054492339,58.38368293353597,57.12557830382157,120347.42526129876,119683.32500000004,119019.2247387013,120607.17901104072,119700.86000000004,118794.54098895931,82.17173577082006,77.6757927932549,-8569.796000000006,474.50390018115786,451.3452414102256,1.0513102978522009,23.12869220758329,0.011097623855265,True
2025-07-18 01:30:00,120167.8,120799.0,120032.3,120374.5,3126.784,376693595.4901,62522.0,1827.287,220165493.3287,119745.6875,119885.69523809529,119149.23818181816,119745.6875,119885.69523809529,119149.23818181816,213.87489814675064,91.50262547489872,122.37227267185192,68.17599282487834,60.88297706610225,58.8497293337017,120413.1662459102,119701.03333333335,118988.90042075652,120655.81832897571,119739.80333333336,118823.788337691,79.87990316357177,81.87420080953562,-5443.012000000006,511.0284126585128,466.3621346764053,1.095775953193756,26.65016917590463,0.0118985257310812,True
2025-07-18 01:45:00,120374.5,120473.2,120250.0,120346.1,852.335,102569924.0567,26858.0,351.215,42265710.1294,119891.875,119939.2523809524,119195.46727272724,119891.875,119939.2523809524,119195.46727272724,234.55891878469265,139.18805657816335,95.3708622065293,66.82658362339717,60.34672377572875,58.51027890499382,120530.7331308914,119749.22500000003,118967.71686910868,120698.20286207994,119761.76000000002,118825.31713792012,76.39502600710813,79.48222164716663,-6295.347000000006,475.0498610761983,454.7829854061001,1.044563838842829,29.7314615231858,0.0130524123373884,False
2025-07-18 02:00:00,120346.1,120362.5,119911.2,120100.0,1565.526,188050224.5579,42009.0,657.504,78985032.5962,120024.675,119971.21428571432,119243.37636363631,120024.675,119971.21428571432,119243.37636363631,188.33269634995668,155.56960316876112,32.76309318119556,55.68406879481724,55.76319760036617,55.59263858604614,120581.7525106413,119781.6416666667,118981.53082269212,120718.2130130826,119775.99666666667,118833.78032025076,65.90936971883022,74.06143296317,-7860.873000000006,472.08112844167385,454.61712895819073,1.0384147414847829,28.73081362289585,0.0133594903666651,False
2025-07-18 02:15:00,120100.0,120314.8,119862.0,120215.5,1185.485,142336093.1613,29954.0,707.035,84911148.4371,120116.3625,119976.9571428572,119284.12363636358,120116.3625,119976.9571428572,119284.12363636358,174.9494884658343,162.02956493445217,12.919923531382125,59.39146064027471,57.39860113621019,56.65769175672612,120653.58002694446,119832.2666666667,119010.95330638895,120747.43721763048,119797.0966666667,118846.7561157029,58.81844364653275,67.04094645749034,-6675.388000000006,469.67098738646496,454.5305990078008,1.033309943074711,27.37714967159787,0.0137077163459216,False
2025-07-18 02:30:00,120215.5,120400.0,120114.4,120272.7,875.167,105267706.4076,25247.0,508.291,61139059.2961,120184.01249999998,119947.080952381,119328.11272727267,120184.01249999998,119947.080952381,119328.11272727267,169.86625117652875,164.64179368181104,5.224457494717711,61.26380778264991,58.22232974760908,57.1915781855847,120713.29965212732,119908.3166666667,119103.33368120607,120775.58430701672,119812.8966666667,118850.20902631668,52.30423944106038,59.01068426880776,-5800.221000000006,446.6621139631576,446.4862847693344,1.0003938064836957,26.79349803860597,0.0134266414180159,False
2025-07-18 02:45:00,120272.7,120276.0,120053.2,120075.2,623.648,74929650.3591,20501.0,196.636,23624642.716,120226.43749999996,119921.36666666673,119368.85090909088,120226.43749999996,119921.36666666673,119368.85090909088,121.2536274313752,150.17907159833243,-28.92544416695722,51.66749732089302,54.31704939991906,54.74671112403843,120685.1887960611,119983.2,119281.21120393892,120791.78837544408,119827.07000000004,118862.351624556,44.19354852769974,51.7720772050976,-6423.869000000006,418.6793497177633,435.8345569231757,0.9606382584104352,25.57942651156088,0.0117014514708908,True
2025-07-18 03:00:00,120075.3,120149.9,119926.0,120084.6,973.775,116872746.8641,23276.0,435.093,52222365.2958,120204.54999999996,119913.26190476197,119408.75454545447,120204.54999999996,119913.26190476197,119408.75454545447,89.49147922312841,129.9498741399311,-40.45839491680269,52.08425736026867,54.47357005930215,54.84318207334263,120549.48723163531,120070.45,119591.4127683647,120808.29164614069,119846.91000000005,118885.52835385942,33.752161466147804,43.41664981163595,-5450.094000000006,394.3319310030421,425.742435164929,0.926221814957866,23.079553164575835,0.0079792693645325,True
2025-07-18 03:15:00,120084.7,120216.7,119974.0,120046.8,808.471,97108619.8847,21303.0,326.486,39215621.9407,120189.42499999996,119894.90000000008,119452.56727272725,120189.42499999996,119894.90000000008,119452.56727272725,59.880181236352655,106.59330983873828,-46.71312860238564,50.05918163364448,53.677125766506215,54.35393231620037,120476.62165033616,120117.51666666668,119758.4116829972,120798.45085856212,119883.51000000004,118968.56914143795,25.581913611634505,34.50920786849399,-6258.565000000006,375.37793962766153,417.0261287285037,0.9001305044654496,21.54922597773934,0.0059792275703805,True
2025-07-18 03:30:00,120046.8,120324.0,119986.7,120324.0,754.223,90642308.355,17897.0,544.951,65498693.808,120183.11249999996,119906.6333333334,119490.06545454542,120183.11249999996,119906.6333333334,119490.06545454542,92.9080023278948,102.03154066845713,-9.123538340562334,62.52508302026165,58.472192720578576,57.28786395129406,120470.76134048952,120166.89166666668,119863.02199284385,120780.1417403196,119935.60333333336,119091.06492634711,46.62195942210568,35.318678166629304,-5504.342000000006,370.6181971742042,413.22964640809886,0.8968819163768026,21.243627343059668,0.0050574608298225,True
2025-07-18 03:45:00,120324.0,120492.2,120160.0,120212.8,883.354,106310108.0681,19731.0,459.925,55360972.4434,120166.44999999998,119909.05238095245,119521.90727272724,120166.44999999998,119909.05238095245,119521.90727272724,86.17589998364565,96.7463271068533,-10.57042712320765,55.98480037534862,55.969283109572544,55.777754225137855,120400.57365129476,120206.64166666668,120012.7096820386,120764.87626561648,119975.91000000002,119186.94373438356,57.258025445992246,43.15396615991079,-6387.696000000006,365.8159225274283,409.3710918172369,0.893604677613011,22.416687947844824,0.0032266434190193,True
2025-07-18 04:00:00,120212.8,120221.4,119726.5,119873.9,1381.558,165696268.4126,28395.0,509.729,61133606.5671,120138.1875,119914.10476190482,119542.98181818178,120138.1875,119914.10476190482,119542.98181818178,13.67298912104161,69.05521444491607,-55.38222532387447,40.80746761633595,49.07474324948152,51.43872890619213,120426.27365939444,120174.49166666668,119922.70967393894,120746.37628897492,119997.66000000002,119248.94371102512,53.596277797408725,52.49208755516886,-7769.254000000006,381.951432211499,413.4438969687968,0.9238289282096368,20.612297886638228,0.0041902734804341,True
2025-07-18 04:15:00,119874.0,120076.9,119818.0,120076.9,650.1,77951531.564,17127.0,400.345,48009633.5171,120120.8625,119931.5285714286,119570.7527272727,120120.8625,119931.5285714286,119570.7527272727,10.258326289025716,49.45625172628596,-39.19792543726024,50.235411666632544,52.82352520353154,53.70384194571444,120423.3687762128,120166.91666666669,119910.46455712052,120743.68938642363,120019.26333333337,119294.8372802431,40.22575841455647,50.36002055265246,-7119.154000000006,366.5700031850609,406.0846637798062,0.9026935412262416,19.03345658308245,0.0042682647880117,True
2025-07-18 04:30:00,120076.8,120312.1,120070.8,120262.1,895.025,107596019.8003,23895.0,485.762,58393710.5259,120119.5375,119962.67619047624,119598.19272727268,120119.5375,119962.67619047624,119598.19272727268,43.09478913315979,47.335764195243904,-4.240975062084111,57.44900322265204,56.005419595479054,55.68397719523068,120394.81580473116,120157.55,119920.28419526885,120753.15207185148,120024.8366666667,119296.52126148192,44.98715772060418,46.26973131085644,-6224.129000000006,350.9112527869286,398.23777502838703,0.8811601379651016,17.994131343879914,0.0039492450492069,True
